State Name ,District Name,Urban Local Bodies (Municipality/Munipal Corparation/Nac,Block,Gp Ward,Total_IGNWPS
Odisha ,Cuttack,NA,Salepur,Sidho,1.81
Odisha ,Cuttack,NA,Salepur,Sudhakhanda,3.41
Odisha ,Cuttack,NA,Salepur,Trilochanpur,3.65
Odisha ,Cuttack,NA,Salepur,Paschimakachha,1.55
Odisha ,Cuttack,NA,Salepur,Gujarpur,2.9
Odisha ,Cuttack,NA,Salepur,Satyabhamapur,0.88
Odisha ,Cuttack,NA,Salepur,Total,144.53
Odisha ,Cuttack,NA,Tangi Choudwar,Kayalpada,9.11
Odisha ,Cuttack,NA,Tangi Choudwar,Indranipatna,19.04
Odisha ,Cuttack,NA,Tangi Choudwar,Agrahat,6.9
Odisha ,Cuttack,NA,Tangi Choudwar,Badasamantarapur,11.15
Odisha ,Cuttack,NA,Tangi Choudwar,Govindpur,23.77
Odisha ,Cuttack,NA,Tangi Choudwar,Bhatimunda,2.65
Odisha ,Cuttack,NA,Tangi Choudwar,Jaripada,5.62
Odisha ,Cuttack,NA,Tangi Choudwar,Nakhara,7.21
Odisha ,Cuttack,NA,Tangi Choudwar,Napanga,9.24
Odisha ,Cuttack,NA,Tangi Choudwar,Kanheipur,8.23
Odisha ,Cuttack,NA,Tangi Choudwar,Salagoan,11.12
Odisha ,Cuttack,NA,Tangi Choudwar,Kotasahi,6.29
Odisha ,Cuttack,NA,Tangi Choudwar,Harianta,3.45
Odisha ,Cuttack,NA,Tangi Choudwar,Uchhapada,11.2
Odisha ,Cuttack,NA,Tangi Choudwar,Mangarajpur,9.85
Odisha ,Cuttack,NA,Tangi Choudwar,Berhampur,6.87
Odisha ,Cuttack,NA,Tangi Choudwar,Sankarpur,17.63
Odisha ,Cuttack,NA,Tangi Choudwar,Kakhadi,24.23
Odisha ,Cuttack,NA,Tangi Choudwar,Sofo,43.82
Odisha ,Cuttack,NA,Tangi Choudwar,Garudagoan,23.35
Odisha ,Cuttack,NA,Tangi Choudwar,Total,260.73
Odisha ,Cuttack,NA,Tigiria,Jemadeipur,7.54
Odisha ,Cuttack,NA,Tigiria,Bindhanima,9.94
Odisha ,Cuttack,NA,Tigiria,Badanaupur,7.28
Odisha ,Cuttack,NA,Tigiria,Nuapatna,4.94
Odisha ,Cuttack,NA,Tigiria,Nizigargh,3.89
Odisha ,Cuttack,NA,Tigiria,Panchagaon,2.99
Odisha ,Cuttack,NA,Tigiria,Bhiruda,9.88
Odisha ,Cuttack,NA,Tigiria,Anchalkota,5.07
Odisha ,Cuttack,NA,Tigiria,Gadadharpur,3.19
Odisha ,Cuttack,NA,Tigiria,Puruna Tigiria,5.46
Odisha ,Cuttack,NA,Tigiria,Somapada,1.62
Odisha ,Cuttack,NA,Tigiria,Bhogada,2.85
Odisha ,Cuttack,NA,Tigiria,Hatamal,7.6
Odisha ,Cuttack,NA,Tigiria,Baliput,6.17
Odisha ,Cuttack,NA,Tigiria,Total,78.42
Odisha ,Cuttack,NA,Total,NA,5225.44
Odisha ,Deogarh,NA,Barkote,Ballam,4.47
Odisha ,Deogarh,NA,Barkote,Ballanda,2.87
Odisha ,Deogarh,NA,Barkote,Bamparada,2.75
Odisha ,Deogarh,NA,Barkote,Basaloi,9.4
Odisha ,Deogarh,NA,Barkote,Bijayanagar,2.19
Odisha ,Deogarh,NA,Barkote,Dandasingha,5.82
Odisha ,Deogarh,NA,Barkote,Danra,8.07
Odisha ,Deogarh,NA,Barkote,Dantaribahal,4.4
Odisha ,Deogarh,NA,Barkote,Gursang,6.4
Odisha ,Deogarh,NA,Barkote,Jharakandhal,2.78
Odisha ,Deogarh,NA,Barkote,Kadopada,5.2
Odisha ,Deogarh,NA,Barkote,Kaliapal,5.5
Odisha ,Deogarh,NA,Barkote,Kalla,5.23
Odisha ,Deogarh,NA,Barkote,Kandhal,4.35
Odisha ,Deogarh,NA,Barkote,Kantapali,4.41
Odisha ,Deogarh,NA,Barkote,Kaunsibahal,5.69
Odisha ,Deogarh,NA,Barkote,Kelda,7.66
Odisha ,Deogarh,NA,Barkote,Madhyapur,6.32
Odisha ,Deogarh,NA,Barkote,Raitabahal,5.67
Odisha ,Deogarh,NA,Barkote,Rambhei,5.05
Odisha ,Deogarh,NA,Barkote,Saruali,7.78
Odisha ,Deogarh,NA,Barkote,Singsal,6.09
Odisha ,Deogarh,NA,Barkote,Golabandha,6.35
Odisha ,Deogarh,NA,Barkote,Saida,5.42
Odisha ,Deogarh,NA,Barkote,Total,129.87
Odisha ,Deogarh,Deogarh Urban,NA,Ward 1,7.15
Odisha ,Deogarh,Deogarh Urban,NA,Ward 10,2.2
Odisha ,Deogarh,Deogarh Urban,NA,Ward 11,1.21
Odisha ,Deogarh,Deogarh Urban,NA,Ward 2,0.94
Odisha ,Deogarh,Deogarh Urban,NA,Ward 3,2.86
Odisha ,Deogarh,Deogarh Urban,NA,Ward 4,1.85
Odisha ,Deogarh,Deogarh Urban,NA,Ward 5,0.87
Odisha ,Deogarh,Deogarh Urban,NA,Ward 6,2.58
Odisha ,Deogarh,Deogarh Urban,NA,Ward 7,3.29
Odisha ,Deogarh,Deogarh Urban,NA,Ward 8,3.94
Odisha ,Deogarh,Deogarh Urban,NA,Ward 9,11.54
Odisha ,Deogarh,Deogarh Urban,NA,Total,38.43
Odisha ,Deogarh,NA,Reamal,Adas,7.74
Odisha ,Deogarh,NA,Reamal,Baghbar,2.15
Odisha ,Deogarh,NA,Reamal,Budhapal,5.19
Odisha ,Deogarh,NA,Reamal,Budido,7.24
Odisha ,Deogarh,NA,Reamal,Chadeimara,1.42
Odisha ,Deogarh,NA,Reamal,Gundiapali,4.06
Odisha ,Deogarh,NA,Reamal,Kantabahal,5.34
Odisha ,Deogarh,NA,Reamal,Karlaga,3.63
Odisha ,Deogarh,NA,Reamal,Khilei,4.18
Odisha ,Deogarh,NA,Reamal,Kundheigola,4.52
Odisha ,Deogarh,NA,Reamal,Lulang,2.97
Odisha ,Deogarh,NA,Reamal,Mahaleipada,11.41
Odisha ,Deogarh,NA,Reamal,Naulipada,6.88
Odisha ,Deogarh,NA,Reamal,Nuadihi,2.75
Odisha ,Deogarh,NA,Reamal,Palsama,5.97
Odisha ,Deogarh,NA,Reamal,Para,5.3
Odisha ,Deogarh,NA,Reamal,Reamal,7.41
Odisha ,Deogarh,NA,Reamal,Tabada,2.05
Odisha ,Deogarh,NA,Reamal,Tarange,3.8
Odisha ,Deogarh,NA,Reamal,Tinkbir,0.69
Odisha ,Deogarh,NA,Reamal,Tuhilamal,5.2
Odisha ,Deogarh,NA,Reamal,Utunia,1.13
Odisha ,Deogarh,NA,Reamal,Tentalbahal,1.59
Odisha ,Deogarh,NA,Reamal,Kholbasa,4.83
Odisha ,Deogarh,NA,Reamal,Nuapada,0.94
Odisha ,Deogarh,NA,Reamal,Tungamal,0.67
Odisha ,Deogarh,NA,Reamal,Total,109.06
Odisha ,Deogarh,NA,Tileibani,Badchhapal,9.77
Odisha ,Deogarh,NA,Tileibani,Baniakilinda,8.11
Odisha ,Deogarh,NA,Tileibani,Cheplipali,13.67
Odisha ,Deogarh,NA,Tileibani,Dholpada,6.94
Odisha ,Deogarh,NA,Tileibani,Dimirikunda,6.43
Odisha ,Deogarh,NA,Tileibani,Dudhianali,7.59
Odisha ,Deogarh,NA,Tileibani,Jharagogua,2.57
Odisha ,Deogarh,NA,Tileibani,Kansar,14.06
Odisha ,Deogarh,NA,Tileibani,Kendeijhori,17.14
Odisha ,Deogarh,NA,Tileibani,Laimora,35.37
Odisha ,Deogarh,NA,Tileibani,Parposi,7.29
Odisha ,Deogarh,NA,Tileibani,Sado,16.27
Odisha ,Deogarh,NA,Tileibani,Suguda,7.38
Odisha ,Deogarh,NA,Tileibani,Tainsar,22.91
Odisha ,Deogarh,NA,Tileibani,Talkundi,14.93
Odisha ,Deogarh,NA,Tileibani,Tileibani,9.89
Odisha ,Deogarh,NA,Tileibani,Kalanda,7.81
Odisha ,Deogarh,NA,Tileibani,Palkudar,1.93
Odisha ,Deogarh,NA,Tileibani,Jharmunda,6.38
Odisha ,Deogarh,NA,Tileibani,Gandam,4.12
Odisha ,Deogarh,NA,Tileibani,Total,220.56
Odisha ,Deogarh,NA,Total,NA,497.92
Odisha ,Dhenkanal,NA,Bhuban,Arakhapal,5.73
Odisha ,Dhenkanal,NA,Bhuban,Balibo,6.63
Odisha ,Dhenkanal,NA,Bhuban,Baruan (B),9.52
Odisha ,Dhenkanal,NA,Bhuban,Bhusal,12.45
Odisha ,Dhenkanal,NA,Bhuban,Dayanabil,4.58
Odisha ,Dhenkanal,NA,Bhuban,Dhalapada,6.18
Odisha ,Dhenkanal,NA,Bhuban,Dighi,6.11
Odisha ,Dhenkanal,NA,Bhuban,Ekatali,17.98
Odisha ,Dhenkanal,NA,Bhuban,G.N.Prasad,6.67
Odisha ,Dhenkanal,NA,Bhuban,Jamunakote,7.26
Odisha ,Dhenkanal,NA,Bhuban,Jiral,10.3
Odisha ,Dhenkanal,NA,Bhuban,Kuninda,5.72
Odisha ,Dhenkanal,NA,Bhuban,Mahulpal,5.31
Odisha ,Dhenkanal,NA,Bhuban,Marthapur,12.21
Odisha ,Dhenkanal,NA,Bhuban,Mathakaragola,7.81
Odisha ,Dhenkanal,NA,Bhuban,Mrudanga,8.08
Odisha ,Dhenkanal,NA,Bhuban,Surapratapapur,5.02
Odisha ,Dhenkanal,NA,Bhuban,Total,137.56
Odisha ,Dhenkanal,NA,Gondia,Bainsia,18.34
Odisha ,Dhenkanal,NA,Gondia,Bega,1.64
Odisha ,Dhenkanal,NA,Gondia,Bidharapur,9.39
Odisha ,Dhenkanal,NA,Gondia,Dasamanapatana,0.19
Odisha ,Dhenkanal,NA,Gondia,Deogan,1.66
Odisha ,Dhenkanal,NA,Gondia,Digambarpur,3.36
Odisha ,Dhenkanal,NA,Gondia,Gondia,8.23
Odisha ,Dhenkanal,NA,Gondia,Joranda,3.55
Odisha ,Dhenkanal,NA,Gondia,Kabera,9.19
Odisha ,Dhenkanal,NA,Gondia,Kaluria,12.95
Odisha ,Dhenkanal,NA,Gondia,Karmul,7.12
Odisha ,Dhenkanal,NA,Gondia,Kashipur,0.19
Odisha ,Dhenkanal,NA,Gondia,Khandabandha,10.01
Odisha ,Dhenkanal,NA,Gondia,Khankira,3.47
Odisha ,Dhenkanal,NA,Gondia,Laulai,3.85
Odisha ,Dhenkanal,NA,Gondia,Lethaka,4.54
Odisha ,Dhenkanal,NA,Gondia,Mandar,8.59
Odisha ,Dhenkanal,NA,Gondia,Mathatentulia,13.48
Odisha ,Dhenkanal,NA,Gondia,Neulpoi,5.89
Odisha ,Dhenkanal,NA,Gondia,Nihalprasad,12.54
Odisha ,Dhenkanal,NA,Gondia,Pingua,5.86
Odisha ,Dhenkanal,NA,Gondia,Poruhakhoj,7.9
Odisha ,Dhenkanal,NA,Gondia,Raitola,3.61
Odisha ,Dhenkanal,NA,Gondia,Ratanpur,7.96
Odisha ,Dhenkanal,NA,Gondia,Sadangi,13.35
Odisha ,Dhenkanal,NA,Gondia,Santhapur,9.83
Odisha ,Dhenkanal,NA,Gondia,Sorisiapada,6.83
Odisha ,Dhenkanal,NA,Gondia,Gundurapasi,6.67
Odisha ,Dhenkanal,NA,Gondia,Barada,1.87
Odisha ,Dhenkanal,NA,Gondia,Total,202.06
Odisha ,Dhenkanal,NA,Hindol,Asarada,15.8
Odisha ,Dhenkanal,NA,Hindol,Babandha,24.81
Odisha ,Dhenkanal,NA,Hindol,Bampa,14.62
Odisha ,Dhenkanal,NA,Hindol,Baunsa Pokhari,27.24
Odisha ,Dhenkanal,NA,Hindol,Buhalipal,39.09
Odisha ,Dhenkanal,NA,Hindol,Chital Pur,19.71
Odisha ,Dhenkanal,NA,Hindol,Dandiri,21.58
Odisha ,Dhenkanal,NA,Hindol,Dudurkote,32.19
Odisha ,Dhenkanal,NA,Hindol,Galapada,25.86
Odisha ,Dhenkanal,NA,Hindol,Gandanali,28.65
Odisha ,Dhenkanal,NA,Hindol,Giridharprasad,35.84
Odisha ,Dhenkanal,NA,Hindol,Gulehi,22.27
Odisha ,Dhenkanal,NA,Hindol,Hatura,22.38
Odisha ,Dhenkanal,NA,Hindol,Jharada,30.72
Odisha ,Dhenkanal,NA,Hindol,Kadala,11.14
Odisha ,Dhenkanal,NA,Hindol,Kalinga,13.22
Odisha ,Dhenkanal,NA,Hindol,Kansara,15.42
Odisha ,Dhenkanal,NA,Hindol,Kantamila,20.27
Odisha ,Dhenkanal,NA,Hindol,Karanda,42.79
Odisha ,Dhenkanal,NA,Hindol,Khaliborei,15.64
Odisha ,Dhenkanal,NA,Hindol,Kintimili,24.82
Odisha ,Dhenkanal,NA,Hindol,Kukuta,12.28
Odisha ,Dhenkanal,NA,Hindol,Kunua,17.4
Odisha ,Dhenkanal,NA,Hindol,Kutunia,28.04
Odisha ,Dhenkanal,NA,Hindol,Madhapur,23.08
Odisha ,Dhenkanal,NA,Hindol,Mahalunda,13.45
Odisha ,Dhenkanal,NA,Hindol,Nabakishorpur,15.31
Odisha ,Dhenkanal,NA,Hindol,Nuabag,40
Odisha ,Dhenkanal,NA,Hindol,Nuagaon,14.84
Odisha ,Dhenkanal,NA,Hindol,P.P.Kote,8.81
Odisha ,Dhenkanal,NA,Hindol,Patala,31.78
Odisha ,Dhenkanal,NA,Hindol,Ranjagol,21.1
Odisha ,Dhenkanal,NA,Hindol,Rasol,21.58
Odisha ,Dhenkanal,NA,Hindol,Sanjapada,24.8
Odisha ,Dhenkanal,NA,Hindol,Thokar,20.17
Odisha ,Dhenkanal,NA,Hindol,Total,796.7
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 1,0.33
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 11,0.22
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 12,0.56
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 13,0.11
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 15,0.78
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 16,0.11
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 2,0.33
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 3,0.25
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 4,0.56
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 5,0.33
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 6,0.67
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 7,0.11
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 8,0.44
Odisha ,Dhenkanal,Hindol Urban,NA,Ward 9,0.78
Odisha ,Dhenkanal,Hindol Urban,NA,Total,5.58
Odisha ,Dhenkanal,NA,Kamakhyanagar,Badasuanlo,3.89
Odisha ,Dhenkanal,NA,Kamakhyanagar,Baisinga,3.8
Odisha ,Dhenkanal,NA,Kamakhyanagar,Baligorad,5
Odisha ,Dhenkanal,NA,Kamakhyanagar,Bankual,3.88
Odisha ,Dhenkanal,NA,Kamakhyanagar,Baruan (K),8.5
Odisha ,Dhenkanal,NA,Kamakhyanagar,Baunsapal,9.77
Odisha ,Dhenkanal,NA,Kamakhyanagar,Bhairpur,3.46
Odisha ,Dhenkanal,NA,Kamakhyanagar,Budhibil,4.3
Odisha ,Dhenkanal,NA,Kamakhyanagar,Jagannathpur,13.8
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kadua,8.67
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kanapura,14.19
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kantapal,10.53
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kantio Kateni,7.51
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kantio Putasahi,15.96
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kotagara,9.96
Odisha ,Dhenkanal,NA,Kamakhyanagar,Kusumajodi,20.07
Odisha ,Dhenkanal,NA,Kamakhyanagar,Mahulpal,11.11
Odisha ,Dhenkanal,NA,Kamakhyanagar,Raynrusinghpur,7.77
Odisha ,Dhenkanal,NA,Kamakhyanagar,Sogar,3.14
Odisha ,Dhenkanal,NA,Kamakhyanagar,Tumusinga,17.47
Odisha ,Dhenkanal,NA,Kamakhyanagar,Total,182.78
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 1,2.38
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 10,1.22
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 11,5
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 12,2.33
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 13,1
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 14,1.22
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 15,0.11
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 2,1.76
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 3,1.55
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 4,1.11
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 5,0.11
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 6,0.89
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 7,0.56
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 8,1.22
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Ward 9,2.11
Odisha ,Dhenkanal,Kamakhyanagar Urban,NA,Total,22.57
Odisha ,Dhenkanal,NA,Kankada Had,Balikuma,11.86
Odisha ,Dhenkanal,NA,Kankada Had,Bam,14.03
Odisha ,Dhenkanal,NA,Kankada Had,Batagan,17.2
Odisha ,Dhenkanal,NA,Kankada Had,Birashal,8.52
Odisha ,Dhenkanal,NA,Kankada Had,Biribolei,3.67
Odisha ,Dhenkanal,NA,Kankada Had,Chandapur,9.19
Odisha ,Dhenkanal,NA,Kankada Had,Dashipur,2.67
Odisha ,Dhenkanal,NA,Kankada Had,Garhapalashuni,9.52
Odisha ,Dhenkanal,NA,Kankada Had,Ghagaramunda,25.29
Odisha ,Dhenkanal,NA,Kankada Had,Jhilli,3.17
Odisha ,Dhenkanal,NA,Kankada Had,Kankadahad,14.03
Odisha ,Dhenkanal,NA,Kankada Had,Kantapal,11.36
Odisha ,Dhenkanal,NA,Kankada Had,Kantol,5.68
Odisha ,Dhenkanal,NA,Kankada Had,Karagola,20.04
Odisha ,Dhenkanal,NA,Kankada Had,Kerjoli,10.35
Odisha ,Dhenkanal,NA,Kankada Had,Kuturia,5.94
Odisha ,Dhenkanal,NA,Kankada Had,Mahabiroad,4.34
Odisha ,Dhenkanal,NA,Kankada Had,Makua Kateni,26.22
Odisha ,Dhenkanal,NA,Kankada Had,Maruabili,19.04
Odisha ,Dhenkanal,NA,Kankada Had,Pangatira,5.18
Odisha ,Dhenkanal,NA,Kankada Had,Raibola,7.01
Odisha ,Dhenkanal,NA,Kankada Had,Total,234.31
Odisha ,Dhenkanal,NA,Odapada,Badalo,11.82
Odisha ,Dhenkanal,NA,Odapada,Balaramprasad,10.01
Odisha ,Dhenkanal,NA,Odapada,Balarampur,10.51
Odisha ,Dhenkanal,NA,Odapada,Bangursingh,8.06
Odisha ,Dhenkanal,NA,Odapada,Bido,5.7
Odisha ,Dhenkanal,NA,Odapada,Gadasila,5.33
Odisha ,Dhenkanal,NA,Odapada,Ghatipiri,9.55
Odisha ,Dhenkanal,NA,Odapada,Govbvd Prasad,6.6
Odisha ,Dhenkanal,NA,Odapada,Gunadei,9.96
Odisha ,Dhenkanal,NA,Odapada,Gundichapada,6.75
Odisha ,Dhenkanal,NA,Odapada,Indipur,7.99
Odisha ,Dhenkanal,NA,Odapada,Kadabindha,7.34
Odisha ,Dhenkanal,NA,Odapada,Kalanga,6.88
Odisha ,Dhenkanal,NA,Odapada,Khadag Prasad,14.92
Odisha ,Dhenkanal,NA,Odapada,Khuntujhari,4.52
Odisha ,Dhenkanal,NA,Odapada,Kottam,8.54
Odisha ,Dhenkanal,NA,Odapada,Kusupanga,6.17
Odisha ,Dhenkanal,NA,Odapada,Mangalpur,5.21
Odisha ,Dhenkanal,NA,Odapada,Motonga,13.18
Odisha ,Dhenkanal,NA,Odapada,Nadhara,5.27
Odisha ,Dhenkanal,NA,Odapada,Nayabhagirathipur,8.48
Odisha ,Dhenkanal,NA,Odapada,Nimindha,3.31
Odisha ,Dhenkanal,NA,Odapada,Odapada,8.43
Odisha ,Dhenkanal,NA,Odapada,Sadasibpur,13.46
Odisha ,Dhenkanal,NA,Odapada,Siminai,8.42
Odisha ,Dhenkanal,NA,Odapada,Total,206.41
Odisha ,Dhenkanal,NA,Parajang,Akhuapal,37.75
Odisha ,Dhenkanal,NA,Parajang,Badajhara,38.6
Odisha ,Dhenkanal,NA,Parajang,Barihapur,0.35
Odisha ,Dhenkanal,NA,Parajang,Basoi,0.88
Odisha ,Dhenkanal,NA,Parajang,Basulei,19.61
Odisha ,Dhenkanal,NA,Parajang,Chandapura,11.09
Odisha ,Dhenkanal,NA,Parajang,Gengutia,5.33
Odisha ,Dhenkanal,NA,Parajang,Jayapura Kateni,17.63
Odisha ,Dhenkanal,NA,Parajang,Kalada,0.94
Odisha ,Dhenkanal,NA,Parajang,Kandarasingha,2.1
Odisha ,Dhenkanal,NA,Parajang,Kankadasoda,44.04
Odisha ,Dhenkanal,NA,Parajang,Kankili,19.7
Odisha ,Dhenkanal,NA,Parajang,Kantor,0.96
Odisha ,Dhenkanal,NA,Parajang,Kualo,18.79
Odisha ,Dhenkanal,NA,Parajang,Kumushi,17.28
Odisha ,Dhenkanal,NA,Parajang,Lodhani,6.93
Odisha ,Dhenkanal,NA,Parajang,Manikmara,11.57
Odisha ,Dhenkanal,NA,Parajang,Muktapasi,89.8
Odisha ,Dhenkanal,NA,Parajang,Mundeilo,7.97
Odisha ,Dhenkanal,NA,Parajang,Parjanga,48.88
Odisha ,Dhenkanal,NA,Parajang,Patarpada,31.22
Odisha ,Dhenkanal,NA,Parajang,Pitiri,13.12
Odisha ,Dhenkanal,NA,Parajang,Renthapat,9.82
Odisha ,Dhenkanal,NA,Parajang,Roda,28.22
Odisha ,Dhenkanal,NA,Parajang,Sanda,42.4
Odisha ,Dhenkanal,NA,Parajang,Saranga,74.24
Odisha ,Dhenkanal,NA,Parajang,Total,599.22
Odisha ,Dhenkanal,NA,Total,NA,2387.19
Odisha ,Gajapati,NA,Gosani,Bada Koturu  ,4.63
Odisha ,Gajapati,NA,Gosani,Garabandha  ,3.79
Odisha ,Gajapati,NA,Gosani,Gurandi  ,2.38
Odisha ,Gajapati,NA,Gosani,Kantragada ,1.13
Odisha ,Gajapati,NA,Gosani,Uppalada ,16.22
Odisha ,Gajapati,NA,Gosani,Total,28.15
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 1,2.18
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 10,0.6
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 11,1.5
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 12,1.94
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 13,3.02
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 2,2.54
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 3,2.3
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 4,2.75
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 5,1.86
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 6,2.39
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 7,1.62
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 8,1.56
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 9,1.33
Odisha ,Gajapati,Kashinagar NAC,NA,Total,25.59
Odisha ,Gajapati,NA,Nuagada,Anuguru  ,7.63
Odisha ,Gajapati,NA,Nuagada,Attarsingi   ,9.26
Odisha ,Gajapati,NA,Nuagada,Betarsingi   ,7.71
Odisha ,Gajapati,NA,Nuagada,Keradang  ,5.08
Odisha ,Gajapati,NA,Nuagada,Khajuripada   ,5.69
Odisha ,Gajapati,NA,Nuagada,Kirama   ,1.33
Odisha ,Gajapati,NA,Nuagada,Luhangar  ,2.01
Odisha ,Gajapati,NA,Nuagada,Nuagada   ,6.3
Odisha ,Gajapati,NA,Nuagada,Paik Antarada  ,9.1
Odisha ,Gajapati,NA,Nuagada,Parimala  ,7.38
Odisha ,Gajapati,NA,Nuagada,Putrupada  ,10.47
Odisha ,Gajapati,NA,Nuagada,Sambalpur   ,16.42
Odisha ,Gajapati,NA,Nuagada,Tabarada   ,9.97
Odisha ,Gajapati,NA,Nuagada,Titisingi  ,8.77
Odisha ,Gajapati,NA,Nuagada,Badapada  ,5.56
Odisha ,Gajapati,NA,Nuagada,K.Jhalarsing  ,4.31
Odisha ,Gajapati,NA,Nuagada,Sundardanga ,2.54
Odisha ,Gajapati,NA,Nuagada,Tangili  ,10.79
Odisha ,Gajapati,NA,Nuagada,Total,130.32
Odisha ,Gajapati,NA,R.Udayagiri,Abarsing,71.19
Odisha ,Gajapati,NA,R.Udayagiri,Anagha,97
Odisha ,Gajapati,NA,R.Udayagiri,Chellagada,82.68
Odisha ,Gajapati,NA,R.Udayagiri,Chelligada,43.92
Odisha ,Gajapati,NA,R.Udayagiri,Mahendragada,164.1
Odisha ,Gajapati,NA,R.Udayagiri,Mangarajpur,84.38
Odisha ,Gajapati,NA,R.Udayagiri,R.Udayagiri,23.68
Odisha ,Gajapati,NA,R.Udayagiri,Ramagiri,38.9
Odisha ,Gajapati,NA,R.Udayagiri,Randiva,84.67
Odisha ,Gajapati,NA,R.Udayagiri,Sabarpalli,44.17
Odisha ,Gajapati,NA,R.Udayagiri,Sialilati,79.32
Odisha ,Gajapati,NA,R.Udayagiri,Subalada,70.75
Odisha ,Gajapati,NA,R.Udayagiri,Tabarsing,63.41
Odisha ,Gajapati,NA,R.Udayagiri,Dabaraguda,20.45
Odisha ,Gajapati,NA,R.Udayagiri,Parisal,12.61
Odisha ,Gajapati,NA,R.Udayagiri,Purunapani,15.28
Odisha ,Gajapati,NA,R.Udayagiri,Bastriguda,19.6
Odisha ,Gajapati,NA,R.Udayagiri,Total,1016.11
Odisha ,Gajapati,NA,Rayagada,Dambalo,68.09
Odisha ,Gajapati,NA,Rayagada,Gandahati,26.54
Odisha ,Gajapati,NA,Rayagada,Gangabada,31.86
Odisha ,Gajapati,NA,Rayagada,Jeerango,81.15
Odisha ,Gajapati,NA,Rayagada,Jolanga,39.31
Odisha ,Gajapati,NA,Rayagada,Karadasingi,42.08
Odisha ,Gajapati,NA,Rayagada,Kerandi,21.67
Odisha ,Gajapati,NA,Rayagada,Koinpur,19.23
Odisha ,Gajapati,NA,Rayagada,Lailai,49.25
Odisha ,Gajapati,NA,Rayagada,Laxmipur,13.43
Odisha ,Gajapati,NA,Rayagada,Loba,34.96
Odisha ,Gajapati,NA,Rayagada,Marloba,15.69
Odisha ,Gajapati,NA,Rayagada,Narayanpur,8.46
Odisha ,Gajapati,NA,Rayagada,Putara,41.31
Odisha ,Gajapati,NA,Rayagada,Rayagada,18.27
Odisha ,Gajapati,NA,Rayagada,S.Karadasingi,47.85
Odisha ,Gajapati,NA,Rayagada,Sanatundi,24.52
Odisha ,Gajapati,NA,Rayagada,Talamunda,53.46
Odisha ,Gajapati,NA,Rayagada,Kumulasingi,15.31
Odisha ,Gajapati,NA,Rayagada,Ameda,15.68
Odisha ,Gajapati,NA,Rayagada,Engarsingi,28.19
Odisha ,Gajapati,NA,Rayagada,Total,696.31
Odisha ,Gajapati,NA,Total,NA,1896.48
Odisha ,Ganjam,NA,Beguniapada,Angaragam,5.27
Odisha ,Ganjam,NA,Beguniapada,Bada Khairakhama,4.34
