State Name ,District Name,Urban Local Bodies (Munipal Corparation/Municipality / NAC,Block,Rural Local Bodies (GP/Ward),Total_IGNOAPS
Odisha ,Kandamal,NA,Daringibadi,Sirkabarga,32.36
Odisha ,Kandamal,NA,Daringibadi,Sonepur,14.98
Odisha ,Kandamal,NA,Daringibadi,Sraniketa,10.57
Odisha ,Kandamal,NA,Daringibadi,Tajungia,3.26
Odisha ,Kandamal,NA,Daringibadi,Tillori,25.52
Odisha ,Kandamal,NA,Daringibadi,Total,660.34
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-1,6.09
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-10,0.81
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-11,2.58
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-12,9.78
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-13,6.19
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-2,2.27
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-3,1.66
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-4,1.92
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-5,4.49
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-6,1.57
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-7,2.77
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-8,4.11
Odisha ,Kandamal,G Udayagiri Urban,NA,Ward-9,4.5
Odisha ,Kandamal,G Udayagiri Urban,NA,Total,48.74
Odisha ,Kandamal,NA,G.Udayagiri,Gressingia,31.97
Odisha ,Kandamal,NA,G.Udayagiri,Kalinga,47.04
Odisha ,Kandamal,NA,G.Udayagiri,Katingia,23.74
Odisha ,Kandamal,NA,G.Udayagiri,Lingagada,16.18
Odisha ,Kandamal,NA,G.Udayagiri,Mallikpodi,6.94
Odisha ,Kandamal,NA,G.Udayagiri,Raikola,20.7
Odisha ,Kandamal,NA,G.Udayagiri,Ratingia,44.53
Odisha ,Kandamal,NA,G.Udayagiri,Talarimaha,6.4
Odisha ,Kandamal,NA,G.Udayagiri,Total,197.5
Odisha ,Kandamal,NA,K.Nuagan,Balligada,7.6
Odisha ,Kandamal,NA,K.Nuagan,Bondaguda,13.9
Odisha ,Kandamal,NA,K.Nuagan,Chanchedi,18.24
Odisha ,Kandamal,NA,K.Nuagan,Gandrigia,9.04
Odisha ,Kandamal,NA,K.Nuagan,Gunjibadi,14.8
Odisha ,Kandamal,NA,K.Nuagan,Kanjamendi,11.14
Odisha ,Kandamal,NA,K.Nuagan,Kudutuli,13.95
Odisha ,Kandamal,NA,K.Nuagan,Mahasing,16.69
Odisha ,Kandamal,NA,K.Nuagan,Sarangad,12.11
Odisha ,Kandamal,NA,K.Nuagan,Sinepada,13.2
Odisha ,Kandamal,NA,K.Nuagan,Sirtiguda,24.64
Odisha ,Kandamal,NA,K.Nuagan,Jiridikia,2.68
Odisha ,Kandamal,NA,K.Nuagan,Adimaha,4.66
Odisha ,Kandamal,NA,K.Nuagan,Letingia,12.83
Odisha ,Kandamal,NA,K.Nuagan,Total,175.48
Odisha ,Kandamal,NA,Khajuripada,Adasipada,9.03
Odisha ,Kandamal,NA,Khajuripada,Arapaju,59.17
Odisha ,Kandamal,NA,Khajuripada,Balasakumpa,29.4
Odisha ,Kandamal,NA,Khajuripada,Billabadi,15.5
Odisha ,Kandamal,NA,Khajuripada,Dalapada,21.41
Odisha ,Kandamal,NA,Khajuripada,Dutimendi,26.29
Odisha ,Kandamal,NA,Khajuripada,Dutipada,19.71
Odisha ,Kandamal,NA,Khajuripada,Gudari,28.16
Odisha ,Kandamal,NA,Khajuripada,Khajuripada,35.39
Odisha ,Kandamal,NA,Khajuripada,Nuagam,35.02
Odisha ,Kandamal,NA,Khajuripada,Pirkudi,7.66
Odisha ,Kandamal,NA,Khajuripada,Sudreju,11.71
Odisha ,Kandamal,NA,Khajuripada,Sudrukumpa,31.14
Odisha ,Kandamal,NA,Khajuripada,Titrapanga,9.09
Odisha ,Kandamal,NA,Khajuripada,Total,338.68
Odisha ,Kandamal,NA,Kotagarh,Durgapanga,3.55
Odisha ,Kandamal,NA,Kotagarh,Gugurumaha,11.87
Odisha ,Kandamal,NA,Kotagarh,Judaballi,12.76
Odisha ,Kandamal,NA,Kotagarh,Kotagargh,30.77
Odisha ,Kandamal,NA,Kotagarh,Madaguda,25.69
Odisha ,Kandamal,NA,Kotagarh,Marlanga,9.58
Odisha ,Kandamal,NA,Kotagarh,Ora,6.88
Odisha ,Kandamal,NA,Kotagarh,Pakari,19.2
Odisha ,Kandamal,NA,Kotagarh,Parigada,10.32
Odisha ,Kandamal,NA,Kotagarh,Srirampur,12.05
Odisha ,Kandamal,NA,Kotagarh,Subarnagiri,16.1
Odisha ,Kandamal,NA,Kotagarh,Dharakot,2.55
Odisha ,Kandamal,NA,Kotagarh,Sartul,6.37
Odisha ,Kandamal,NA,Kotagarh,Ranipanga,4.77
Odisha ,Kandamal,NA,Kotagarh,Jubaguda,9.77
Odisha ,Kandamal,NA,Kotagarh,Total,182.23
Odisha ,Kandamal,NA,Phiringia,Balandapada,7.84
Odisha ,Kandamal,NA,Phiringia,Bandhagada,15.99
Odisha ,Kandamal,NA,Phiringia,Burungijodi,6.35
Odisha ,Kandamal,NA,Phiringia,Dimiriguda,20
Odisha ,Kandamal,NA,Phiringia,Dindrigam,7.9
Odisha ,Kandamal,NA,Phiringia,Gochhapada,77.73
Odisha ,Kandamal,NA,Phiringia,Jajespanga,12.62
Odisha ,Kandamal,NA,Phiringia,Kasinipadar,19.38
Odisha ,Kandamal,NA,Phiringia,Kelapada,10.41
Odisha ,Kandamal,NA,Phiringia,Krandiballi,11.35
Odisha ,Kandamal,NA,Phiringia,Luisingi,6.25
Odisha ,Kandamal,NA,Phiringia,Nuapadar,9.48
Odisha ,Kandamal,NA,Phiringia,Pabingia,35.51
Odisha ,Kandamal,NA,Phiringia,Pahireju,5.59
Odisha ,Kandamal,NA,Phiringia,Palla Brudi,3.07
Odisha ,Kandamal,NA,Phiringia,Phiringia,10.76
Odisha ,Kandamal,NA,Phiringia,Ratanga,7.58
Odisha ,Kandamal,NA,Phiringia,Sadingia,10.29
Odisha ,Kandamal,NA,Phiringia,Salaguda,9.17
Odisha ,Kandamal,NA,Phiringia,Taladandakia,16.19
Odisha ,Kandamal,NA,Phiringia,Pakari,5.12
Odisha ,Kandamal,NA,Phiringia,Panga Upara Sahi,6.48
Odisha ,Kandamal,NA,Phiringia,Sumara Bandha,0.26
Odisha ,Kandamal,NA,Phiringia,Koirimandu,0.88
Odisha ,Kandamal,NA,Phiringia,Total,316.2
Odisha ,Kandamal,NA,Phulbani,Alami(Luhurbali),11.57
Odisha ,Kandamal,NA,Phulbani,Bisipada,35.32
Odisha ,Kandamal,NA,Phulbani,Dadaki,11.97
Odisha ,Kandamal,NA,Phulbani,Duduki,10.49
Odisha ,Kandamal,NA,Phulbani,Ganjuguda,15.63
Odisha ,Kandamal,NA,Phulbani,Gumagarh,23.56
Odisha ,Kandamal,NA,Phulbani,Jamjhiri,20.12
Odisha ,Kandamal,NA,Phulbani,Katringia,19.55
Odisha ,Kandamal,NA,Phulbani,Keredi,23.93
Odisha ,Kandamal,NA,Phulbani,Minia,31.87
Odisha ,Kandamal,NA,Phulbani,Tudipaju,13.05
Odisha ,Kandamal,NA,Phulbani,Total,217.06
Odisha ,Kandamal,Phulbani Urban,NA,Ward-1,2.46
Odisha ,Kandamal,Phulbani Urban,NA,Ward-10,3.55
Odisha ,Kandamal,Phulbani Urban,NA,Ward-11,2.71
Odisha ,Kandamal,Phulbani Urban,NA,Ward-12,1.06
Odisha ,Kandamal,Phulbani Urban,NA,Ward-13,5.55
Odisha ,Kandamal,Phulbani Urban,NA,Ward-2,6.14
Odisha ,Kandamal,Phulbani Urban,NA,Ward-3,2.61
Odisha ,Kandamal,Phulbani Urban,NA,Ward-4,4.22
Odisha ,Kandamal,Phulbani Urban,NA,Ward-5,1.87
Odisha ,Kandamal,Phulbani Urban,NA,Ward-6,0.41
Odisha ,Kandamal,Phulbani Urban,NA,Ward-7,0.19
Odisha ,Kandamal,Phulbani Urban,NA,Ward-8,2.66
Odisha ,Kandamal,Phulbani Urban,NA,Ward-9,2.99
Odisha ,Kandamal,Phulbani Urban,NA,Total,36.42
Odisha ,Kandamal,NA,Raikia,Dadingia,8.36
Odisha ,Kandamal,NA,Raikia,Gumamaha,18.7
Odisha ,Kandamal,NA,Raikia,Indragda,4.67
Odisha ,Kandamal,NA,Raikia,Karada,8.32
Odisha ,Kandamal,NA,Raikia,Mandakia,23.27
Odisha ,Kandamal,NA,Raikia,Manikeswar,13.14
Odisha ,Kandamal,NA,Raikia,Petapanga,17.95
Odisha ,Kandamal,NA,Raikia,Raikia,19.63
Odisha ,Kandamal,NA,Raikia,Ranaba,10.21
Odisha ,Kandamal,NA,Raikia,Sugudabadi,12.93
Odisha ,Kandamal,NA,Raikia,Beredakia,8.32
Odisha ,Kandamal,NA,Raikia,Badabarba,2.52
Odisha ,Kandamal,NA,Raikia,Total,148.02
Odisha ,Kandamal,NA,Tikabali,Bodimunda,12.76
Odisha ,Kandamal,NA,Tikabali,Burbinaju,14.77
Odisha ,Kandamal,NA,Tikabali,Gadaguda,12.81
Odisha ,Kandamal,NA,Tikabali,Gardingia,15.89
Odisha ,Kandamal,NA,Tikabali,Gutingia,14.31
Odisha ,Kandamal,NA,Tikabali,Katimaha,13.68
Odisha ,Kandamal,NA,Tikabali,Koinjhar,24.83
Odisha ,Kandamal,NA,Tikabali,Padangi,10.9
Odisha ,Kandamal,NA,Tikabali,Pikaradi,14.09
Odisha ,Kandamal,NA,Tikabali,Tikabali,13
Odisha ,Kandamal,NA,Tikabali,Paburia,17.42
Odisha ,Kandamal,NA,Tikabali,Total,164.46
Odisha ,Kandamal,NA,Tumudibandh,Belghar,14.61
Odisha ,Kandamal,NA,Tumudibandh,Bilamal,15.08
Odisha ,Kandamal,NA,Tumudibandh,Guma,9.86
Odisha ,Kandamal,NA,Tumudibandh,Jhiripani,11.66
Odisha ,Kandamal,NA,Tumudibandh,Kurtamgarh,8.88
Odisha ,Kandamal,NA,Tumudibandh,Lankagada,12.31
Odisha ,Kandamal,NA,Tumudibandh,Mundigada,17.78
Odisha ,Kandamal,NA,Tumudibandh,Sirla,2.4
Odisha ,Kandamal,NA,Tumudibandh,Tumudibandh,23.87
Odisha ,Kandamal,NA,Tumudibandh,Karakudupa,5.77
Odisha ,Kandamal,NA,Tumudibandh,Bhandarangi,0.36
Odisha ,Kandamal,NA,Tumudibandh,Total,122.58
Odisha ,Kandamal,NA,Total,NA,3396.16
Odisha ,Kendrapara,NA,Aul,Sahira,166.58
Odisha ,Kendrapara,NA,Aul,Sanamanga,127.16
Odisha ,Kendrapara,NA,Aul,Gobindpur,126.01
Odisha ,Kendrapara,NA,Aul,Bhuin Pur,79.89
Odisha ,Kendrapara,NA,Aul,Ketuapala,94.02
Odisha ,Kendrapara,NA,Aul,Niala,264.38
Odisha ,Kendrapara,NA,Aul,Palimi,139.53
Odisha ,Kendrapara,NA,Aul,Patra Pur,143.3
Odisha ,Kendrapara,NA,Aul,Singiri,246.21
Odisha ,Kendrapara,NA,Aul,Mendha Pur,129.44
Odisha ,Kendrapara,NA,Aul,Narendra Pur,140.79
Odisha ,Kendrapara,NA,Aul,Chandia Gadi,137.79
Odisha ,Kendrapara,NA,Aul,Mahu,139.46
Odisha ,Kendrapara,NA,Aul,Manikapatana,271.9
Odisha ,Kendrapara,NA,Aul,Dimiripala,181.44
Odisha ,Kendrapara,NA,Aul,Desahi,162.01
Odisha ,Kendrapara,NA,Aul,Aragal,147.49
Odisha ,Kendrapara,NA,Aul,Sansidha,81.4
Odisha ,Kendrapara,NA,Aul,Balakati,235
Odisha ,Kendrapara,NA,Aul,Kolidiha,83.12
Odisha ,Kendrapara,NA,Aul,Badambila,245.85
Odisha ,Kendrapara,NA,Aul,Kalash Pur,140.58
Odisha ,Kendrapara,NA,Aul,Aradanga,95.01
Odisha ,Kendrapara,NA,Aul,Tunga,93.23
Odisha ,Kendrapara,NA,Aul,Arehikana,150.2
Odisha ,Kendrapara,NA,Aul,Batipada,104.09
Odisha ,Kendrapara,NA,Aul,Juania,152.43
Odisha ,Kendrapara,NA,Aul,Nuapada,76.37
Odisha ,Kendrapara,NA,Aul,Petapada,102.64
Odisha ,Kendrapara,NA,Aul,Padanipala,81.53
Odisha ,Kendrapara,NA,Aul,Demal,202.28
Odisha ,Kendrapara,NA,Aul,Atala,123.38
Odisha ,Kendrapara,NA,Aul,Dasipur,89.02
Odisha ,Kendrapara,NA,Aul,Ekamania,100.25
Odisha ,Kendrapara,NA,Aul,Total,4853.78
Odisha ,Kendrapara,NA,Derabish,Indalo,80.17
Odisha ,Kendrapara,NA,Derabish,Harianka,18.51
Odisha ,Kendrapara,NA,Derabish,Janara Barimula,45.75
Odisha ,Kendrapara,NA,Derabish,Danpur,53.95
Odisha ,Kendrapara,NA,Derabish,Basupur,46.41
Odisha ,Kendrapara,NA,Derabish,Mukundapur,11.89
Odisha ,Kendrapara,NA,Derabish,R.K.Sahi,56.19
Odisha ,Kendrapara,NA,Derabish,Kaupada,46.96
Odisha ,Kendrapara,NA,Derabish,Barimul,18.73
Odisha ,Kendrapara,NA,Derabish,Nahanga,41.61
Odisha ,Kendrapara,NA,Derabish,Chatrachakoda,24.09
Odisha ,Kendrapara,NA,Derabish,Gualsing,18.34
Odisha ,Kendrapara,NA,Derabish,Kusiapal,16.24
Odisha ,Kendrapara,NA,Derabish,Kurujanga,24.49
Odisha ,Kendrapara,NA,Derabish,Chandol,30.35
Odisha ,Kendrapara,NA,Derabish,Palei,54.01
Odisha ,Kendrapara,NA,Derabish,Khamola,40.4
Odisha ,Kendrapara,NA,Derabish,Narasinghpur,18.24
Odisha ,Kendrapara,NA,Derabish,Endara,34.35
Odisha ,Kendrapara,NA,Derabish,Golarhat,25.34
Odisha ,Kendrapara,NA,Derabish,Balia,85.53
Odisha ,Kendrapara,NA,Derabish,L.N.Pur,38.45
Odisha ,Kendrapara,NA,Derabish,Raghudeipur,27.13
Odisha ,Kendrapara,NA,Derabish,Benipur,48.16
Odisha ,Kendrapara,NA,Derabish,Mangalpur,21.56
Odisha ,Kendrapara,NA,Derabish,Chhoti,15.62
Odisha ,Kendrapara,NA,Derabish,Total,942.47
Odisha ,Kendrapara,NA,Kendrapada,Bagada,47.49
Odisha ,Kendrapara,NA,Kendrapada,Baro,153.39
Odisha ,Kendrapara,NA,Kendrapada,Bhagabatpur,111.84
Odisha ,Kendrapara,NA,Kendrapada,Bharatpur,83.19
Odisha ,Kendrapara,NA,Kendrapada,Chakroda,56.26
Odisha ,Kendrapara,NA,Kendrapada,Chandanpur,131.04
Odisha ,Kendrapara,NA,Kendrapada,Charigaon,99.32
Odisha ,Kendrapara,NA,Kendrapada,Dhola,62.32
Odisha ,Kendrapara,NA,Kendrapada,Dhumat,65.36
Odisha ,Kendrapara,NA,Kendrapada,Gangapada,158.77
Odisha ,Kendrapara,NA,Kendrapada,Ghagara,75.33
Odisha ,Kendrapara,NA,Kendrapada,Gulnagar,46.47
Odisha ,Kendrapara,NA,Kendrapada,Indupur,62.71
Odisha ,Kendrapara,NA,Kendrapada,Jamdhar,85.26
Odisha ,Kendrapara,NA,Kendrapada,Kalapada,78.78
Odisha ,Kendrapara,NA,Kendrapada,Kansar,107.96
Odisha ,Kendrapara,NA,Kendrapada,Kapaleswar,101.03
Odisha ,Kendrapara,NA,Kendrapada,Keshpur,67.86
Odisha ,Kendrapara,NA,Kendrapada,Koro,30.29
Odisha ,Kendrapara,NA,Kendrapada,Kuturanga,129.36
Odisha ,Kendrapara,NA,Kendrapada,Nikirei,33.34
Odisha ,Kendrapara,NA,Kendrapada,Ostapur,143.18
Odisha ,Kendrapara,NA,Kendrapada,Palasingha,81.62
Odisha ,Kendrapara,NA,Kendrapada,Purusottampur,70.91
Odisha ,Kendrapara,NA,Kendrapada,Sanamantia,104.81
Odisha ,Kendrapara,NA,Kendrapada,Shyamsundarpur,91.96
Odisha ,Kendrapara,NA,Kendrapada,Ayaba,130.5
Odisha ,Kendrapara,NA,Kendrapada,Total,2410.35
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 1,7.02
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 10,1.74
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 11,2.46
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 12,2.3
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 13,1.45
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 14,2.84
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 15,1.5
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 16,2.68
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 17,2.84
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 18,1.76
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 19,1.49
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 2,4.6
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 20,2.31
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 21,1.5
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 3,5.26
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 4,3.14
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 5,1.14
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 6,1.94
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 7,2.51
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 8,3.06
Odisha ,Kendrapara,Kendrapara Municipality,NA,Ward 9,1.1
Odisha ,Kendrapara,Kendrapara Municipality,NA,Total,54.64
Odisha ,Kendrapara,NA,Mahakalapada,Alaeilo,124.48
Odisha ,Kendrapara,NA,Mahakalapada,Ameipal,235.1
Odisha ,Kendrapara,NA,Mahakalapada,Badakula,368.93
Odisha ,Kendrapara,NA,Mahakalapada,Badhi,126.12
Odisha ,Kendrapara,NA,Mahakalapada,Balipala,198.65
Odisha ,Kendrapara,NA,Mahakalapada,Baradanga,279.3
Odisha ,Kendrapara,NA,Mahakalapada,Barakandha,275.93
Odisha ,Kendrapara,NA,Mahakalapada,Batighar,124.2
Odisha ,Kendrapara,NA,Mahakalapada,Baulakani,83.79
Odisha ,Kendrapara,NA,Mahakalapada,Bijayanagar,239.37
Odisha ,Kendrapara,NA,Mahakalapada,Deulapada,140.49
Odisha ,Kendrapara,NA,Mahakalapada,Gagua,205.52
Odisha ,Kendrapara,NA,Mahakalapada,Jadupur,101.65
Odisha ,Kendrapara,NA,Mahakalapada,Jamboo,67.62
Odisha ,Kendrapara,NA,Mahakalapada,Jayachandrapur,157.66
Odisha ,Kendrapara,NA,Mahakalapada,Karnja,174.32
Odisha ,Kendrapara,NA,Mahakalapada,Kharinasi,45.05
Odisha ,Kendrapara,NA,Mahakalapada,Khurusia,165.2
Odisha ,Kendrapara,NA,Mahakalapada,Mahakalapada,423.38
Odisha ,Kendrapara,NA,Mahakalapada,Mangal Pur,268.06
Odisha ,Kendrapara,NA,Mahakalapada,Patalipanka,229.04
Odisha ,Kendrapara,NA,Mahakalapada,Rajagada,213.84
Odisha ,Kendrapara,NA,Mahakalapada,Ramnagar,206.35
Odisha ,Kendrapara,NA,Mahakalapada,Suniti,116.13
Odisha ,Kendrapara,NA,Mahakalapada,Teragaon,334.97
Odisha ,Kendrapara,NA,Mahakalapada,Tikarapangaa,187.77
Odisha ,Kendrapara,NA,Mahakalapada,Tikhirii,300.78
Odisha ,Kendrapara,NA,Mahakalapada,Gadaromita,175.57
Odisha ,Kendrapara,NA,Mahakalapada,Nanjuda,156.84
Odisha ,Kendrapara,NA,Mahakalapada,Kansar & Kb Dandua,191.55
Odisha ,Kendrapara,NA,Mahakalapada,Petachhela,158.52
Odisha ,Kendrapara,NA,Mahakalapada,Total,6076.18
Odisha ,Kendrapara,NA,Marsaghai,Kuhudi,24.64
Odisha ,Kendrapara,NA,Marsaghai,Jalapoka,14.21
Odisha ,Kendrapara,NA,Marsaghai,Mangarajpur,14.07
Odisha ,Kendrapara,NA,Marsaghai,Dasipur,27.04
Odisha ,Kendrapara,NA,Marsaghai,Angulai,20.91
Odisha ,Kendrapara,NA,Marsaghai,Marsaghai,14.27
Odisha ,Kendrapara,NA,Marsaghai,Dumuka,17.17
Odisha ,Kendrapara,NA,Marsaghai,Silipur,12.96
Odisha ,Kendrapara,NA,Marsaghai,Manikunda,22.65
Odisha ,Kendrapara,NA,Marsaghai,Aitipur,19.25
Odisha ,Kendrapara,NA,Marsaghai,Talasanga,22.71
Odisha ,Kendrapara,NA,Marsaghai,Jamapara,16.76
Odisha ,Kendrapara,NA,Marsaghai,Antei,17.03
Odisha ,Kendrapara,NA,Marsaghai,Mehendinagar,27.16
Odisha ,Kendrapara,NA,Marsaghai,Karilopatana,30.68
Odisha ,Kendrapara,NA,Marsaghai,Beruhan,18.59
Odisha ,Kendrapara,NA,Marsaghai,Bachharai,21.49
Odisha ,Kendrapara,NA,Marsaghai,Batira,13.15
Odisha ,Kendrapara,NA,Marsaghai,Garajanga,27.64
Odisha ,Kendrapara,NA,Marsaghai,Bandhakata,12.69
Odisha ,Kendrapara,NA,Marsaghai,Parakula,23.68
Odisha ,Kendrapara,NA,Marsaghai,Akhuadakhini,18.46
Odisha ,Kendrapara,NA,Marsaghai,Raghabpur,16.21
Odisha ,Kendrapara,NA,Marsaghai,Hindulia,5.5
Odisha ,Kendrapara,NA,Marsaghai,Total,458.92
Odisha ,Kendrapara,NA,Pattamundai,Alpua,68.5
Odisha ,Kendrapara,NA,Pattamundai,Amrutamanohi,114.91
Odisha ,Kendrapara,NA,Pattamundai,Andara,254.34
Odisha ,Kendrapara,NA,Pattamundai,Aradapalli,75.44
Odisha ,Kendrapara,NA,Pattamundai,Badamohanpur,158.94
Odisha ,Kendrapara,NA,Pattamundai,Badamulabasant,164.49
Odisha ,Kendrapara,NA,Pattamundai,Badapada,134.21
Odisha ,Kendrapara,NA,Pattamundai,Balabhadrapur,327.05
Odisha ,Kendrapara,NA,Pattamundai,Balipatna,296.79
Odisha ,Kendrapara,NA,Pattamundai,Baluria,142.96
Odisha ,Kendrapara,NA,Pattamundai,Bilikana,336.4
Odisha ,Kendrapara,NA,Pattamundai,Chandanagar,465.97
Odisha ,Kendrapara,NA,Pattamundai,Damarpur,265.27
Odisha ,Kendrapara,NA,Pattamundai,Dihapada,193.23
Odisha ,Kendrapara,NA,Pattamundai,Dihudipur,143.41
Odisha ,Kendrapara,NA,Pattamundai,Dosia,221.99
Odisha ,Kendrapara,NA,Pattamundai,Gangarampur,132.38
Odisha ,Kendrapara,NA,Pattamundai,Khadianta,186.62
Odisha ,Kendrapara,NA,Pattamundai,Khanta,181.24
Odisha ,Kendrapara,NA,Pattamundai,Narasinghpur,228.63
Odisha ,Kendrapara,NA,Pattamundai,Nilakanthapur,149.5
Odisha ,Kendrapara,NA,Pattamundai,Oupada,184.8
Odisha ,Kendrapara,NA,Pattamundai,Penthapal,307.43
Odisha ,Kendrapara,NA,Pattamundai,Sanjaria,282.95
Odisha ,Kendrapara,NA,Pattamundai,Sansarfal,201.3
Odisha ,Kendrapara,NA,Pattamundai,Sasan,147.29
Odisha ,Kendrapara,NA,Pattamundai,Singhagaon,81.3
Odisha ,Kendrapara,NA,Pattamundai,Srirampur,429.73
Odisha ,Kendrapara,NA,Pattamundai,Taradipal,206.57
Odisha ,Kendrapara,NA,Pattamundai,Bachara,55.49
Odisha ,Kendrapara,NA,Pattamundai,Kakharuni,311.98
Odisha ,Kendrapara,NA,Pattamundai,Total,6451.11
Odisha ,Kendrapara,NA,Rajkanika,Trilokyapur,54.43
Odisha ,Kendrapara,NA,Rajkanika,Abdulpur,29.02
Odisha ,Kendrapara,NA,Rajkanika,Pegarapada,22.49
Odisha ,Kendrapara,NA,Rajkanika,Deaulatara,24.48
Odisha ,Kendrapara,NA,Rajkanika,Jayanagar,63.56
Odisha ,Kendrapara,NA,Rajkanika,Baraha Domanda,22.32
Odisha ,Kendrapara,NA,Rajkanika,Namatara,32.22
Odisha ,Kendrapara,NA,Rajkanika,Koranda,42.7
Odisha ,Kendrapara,NA,Rajkanika,Panasa Ganda,22.7
Odisha ,Kendrapara,NA,Rajkanika,Jagulai Pada,28.28
Odisha ,Kendrapara,NA,Rajkanika,Kanta Pada,55.3
Odisha ,Kendrapara,NA,Rajkanika,Nahuni,26.92
Odisha ,Kendrapara,NA,Rajkanika,Akhulipada,34.28
Odisha ,Kendrapara,NA,Rajkanika,Charapada,25.39
Odisha ,Kendrapara,NA,Rajkanika,Parinuapada Habalganda,32.34
Odisha ,Kendrapara,NA,Rajkanika,Koilipur,64.2
Odisha ,Kendrapara,NA,Rajkanika,Baruna,28.19
Odisha ,Kendrapara,NA,Rajkanika,Balrampur,36.25
Odisha ,Kendrapara,NA,Rajkanika,Siko,32.57
Odisha ,Kendrapara,NA,Rajkanika,Hatasahi,18.21
Odisha ,Kendrapara,NA,Rajkanika,Baghabuda,29.87
Odisha ,Kendrapara,NA,Rajkanika,Sihopada,32.9
Odisha ,Kendrapara,NA,Rajkanika,Olaver,17.8
Odisha ,Kendrapara,NA,Rajkanika,Barunadiha,37.71
Odisha ,Kendrapara,NA,Rajkanika,Katana Bania,98.29
Odisha ,Kendrapara,NA,Rajkanika,Padhanapada,15.52
Odisha ,Kendrapara,NA,Rajkanika,Varigada,28.69
Odisha ,Kendrapara,NA,Rajkanika,Taras,31.73
Odisha ,Kendrapara,NA,Rajkanika,Baradia,47.93
Odisha ,Kendrapara,NA,Rajkanika,Total,1036.29
Odisha ,Kendrapara,NA,Total,NA,22283.74
Odisha ,Kendhujar,NA,Anandapur,Bailo,148.75
Odisha ,Kendhujar,NA,Anandapur,Baunsagarh,205.53
Odisha ,Kendhujar,NA,Anandapur,Belabahali,140.29
Odisha ,Kendhujar,NA,Anandapur,Dhakotha,178.39
Odisha ,Kendhujar,NA,Anandapur,Galaymunda,136.84
Odisha ,Kendhujar,NA,Anandapur,Haridapal,151.19
Odisha ,Kendhujar,NA,Anandapur,Jalasuan,96.79
Odisha ,Kendhujar,NA,Anandapur,Kantipal,320.03
Odisha ,Kendhujar,NA,Anandapur,Kathakata,168.62
Odisha ,Kendhujar,NA,Anandapur,Kodapada,124.19
Odisha ,Kendhujar,NA,Anandapur,Kolimati,265.98
Odisha ,Kendhujar,NA,Anandapur,Manoharpur,66.95
Odisha ,Kendhujar,NA,Anandapur,Panasadiha,111.56
Odisha ,Kendhujar,NA,Anandapur,Panchupalli,175.71
Odisha ,Kendhujar,NA,Anandapur,Salabani,316.19
Odisha ,Kendhujar,NA,Anandapur,Tartara,130.38
Odisha ,Kendhujar,NA,Anandapur,Total,2737.39
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-1,87.67
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-10,82.25
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-11,59.35
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-12,46.69
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-13,31.76
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-14,19.06
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-15,16.76
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-16,48.62
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-2,48.93
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-3,30.59
Odisha ,Kendhujar,Anandapur Urban,NA,Ward No-4,42.67
