g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc,s_state,s_district,s_block,Sl.No,s_gp,SC,ST,Minority,Others,Total,updated_district_name,updated_block_name,updated_gp_name
2206,999,bhadrak,yes,chandabali,yes,panchapada,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,chandabali,39,panchapada,NA,NA,NA,NA,NA,bhadrak,chandabali,panchapada
2207,992,bhadrak,yes,chandabali,yes,panchutikiri,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,chandabali,32,panchutikiri,23.2,0.2,0,117.9,141.3,bhadrak,chandabali,panchutikiri
2208,993,bhadrak,yes,chandabali,yes,sundarpur,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,chandabali,33,sundarpur,43.3,0,0,95,138.3,bhadrak,chandabali,sundarpur
2209,994,bhadrak,yes,chandabali,yes,tentulidihi,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,chandabali,34,tentulidihi,3.5,0,0,108.4,111.9,bhadrak,chandabali,tentulidihi
2210,995,bhadrak,yes,chandabali,yes,totapada,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,chandabali,35,totapada,12.5,0,0,118.1,130.6,bhadrak,chandabali,totapada
2211,996,bhadrak,yes,chandabali,yes,utukuda,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,chandabali,36,utukuda,2.8,0,0,104.8,107.6,bhadrak,chandabali,utukuda
2212,1041,bhadrak,yes,tihidi,yes,daulatpur,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,9,daulatpur,6.3,0,0,66.1,72.4,bhadrak,tihidi,daulatpur
2213,1035,bhadrak,yes,tihidi,yes,bamanbindha,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,3,bamanbindha,21.6,0.2,0,54.1,75.9,bhadrak,tihidi,bamanbindha
2214,1046,bhadrak,yes,tihidi,yes,harisinghpur,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,14,harisinghpur,7.8,0,3.3,75.4,86.5,bhadrak,tihidi,harisinghpur
2215,1054,bhadrak,yes,tihidi,yes,narendrapur,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,22,narendrapur,1.4,0,0,103.7,105.1,bhadrak,tihidi,narendrapur
2216,1037,bhadrak,yes,tihidi,yes,barsar,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,5,barsar,76.8,0,0,71.3,148.1,bhadrak,tihidi,barsar
2217,1044,bhadrak,yes,tihidi,yes,gobindapur,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,12,gobindapur,27.1,0,0,34.8,61.9,bhadrak,tihidi,gobindapur
2218,1047,bhadrak,yes,tihidi,yes,jamjodi,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,15,jamjodi,6.3,0,0,132.9,139.2,bhadrak,tihidi,jamjodi
2219,1057,bhadrak,yes,tihidi,yes,rajnagar,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,25,rajnagar,8.2,0,0,134.1,142.3,bhadrak,tihidi,rajnagar
2220,1058,bhadrak,yes,tihidi,yes,sahapur,yes,47,47 chandabal,bhadrak (sc),odisha,bhadrak,tihidi,26,sahapur,98.9,0,0,121.6,220.5,bhadrak,tihidi,sahapur
2221,3029,jajpur,yes,binjharpur,yes,alakunda,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,1,alakunda,103.9,0,20.2,59.35,183.45,jajpur,binjharpur,alakunda
2222,3030,jajpur,yes,binjharpur,yes,arei,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,2,arei,11.9,0,0,32.5,44.4,jajpur,binjharpur,arei
2223,3031,jajpur,yes,binjharpur,yes,aunri,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,3,aunri,118.1,0,0,130.2,248.3,jajpur,binjharpur,aunri
2224,3032,jajpur,yes,binjharpur,yes,bachhala,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,4,bachhala,3.6,0,0,33.15,36.75,jajpur,binjharpur,bachhala
2225,3033,jajpur,yes,binjharpur,yes,bangara,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,5,bangara,64.1,0,0,90.4,154.5,jajpur,binjharpur,bangara
2226,3034,jajpur,yes,binjharpur,yes,barapada,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,6,barapada,111.45,0,0,48.15,159.6,jajpur,binjharpur,barapada
2227,3035,jajpur,yes,binjharpur,yes,binjharpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,7,binjharpur,2.4,0,0.3,1.45,4.15,jajpur,binjharpur,binjharpur
2228,3036,jajpur,yes,binjharpur,yes,bitana,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,8,bitana,11.15,0,1.35,189.9,202.4,jajpur,binjharpur,bitana
2229,3037,jajpur,yes,binjharpur,yes,chandramu,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,9,chandramu,72.6,0,0,100,172.6,jajpur,binjharpur,chandramu
2230,3038,jajpur,yes,binjharpur,yes,chhikana,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,10,chhikana,102.6,0,0,66.35,168.95,jajpur,binjharpur,chhikana
2231,3039,jajpur,yes,binjharpur,yes,fatepur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,11,fatepur,21.1,0,0,39.15,60.25,jajpur,binjharpur,fatepur
2232,3040,jajpur,yes,binjharpur,yes,ghantiali,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,12,ghantiali,51.65,0,0,154.05,205.7,jajpur,binjharpur,ghantiali
2233,3041,jajpur,yes,binjharpur,yes,guhali,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,13,guhali,24.35,0,0,36.25,60.6,jajpur,binjharpur,guhali
2234,3042,jajpur,yes,binjharpur,yes,haladidiha,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,14,haladidiha,41.65,0,0,31.2,72.85,jajpur,binjharpur,haladidiha
2235,3043,jajpur,yes,binjharpur,yes,jari,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,15,jari,160.95,0,0,48.15,209.1,jajpur,binjharpur,jari
2236,3044,jajpur,yes,binjharpur,yes,kaina raghunathpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,16,kaina raghunathpur,181.95,0,3.65,216.7,402.3,jajpur,binjharpur,kaina raghunathpur
2237,3045,jajpur,yes,binjharpur,yes,kalyanpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,17,kalyanpur,37.95,0,0,66.2,104.15,jajpur,binjharpur,kalyanpur
2238,3046,jajpur,yes,binjharpur,yes,kapila,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,18,kapila,66.4,0,0,33.05,99.45,jajpur,binjharpur,kapila
2239,3047,jajpur,yes,binjharpur,yes,mashara,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,19,mashara,52.8,0,0.75,105.85,159.4,jajpur,binjharpur,mashara
2240,3048,jajpur,yes,binjharpur,yes,oleichandanpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,20,oleichandanpur,8.85,0.55,0,33.05,42.45,jajpur,binjharpur,oleichandanpur
2241,3049,jajpur,yes,binjharpur,yes,pritipur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,21,pritipur,91.6,0,4.95,106.5,203.05,jajpur,binjharpur,pritipur
2242,3050,jajpur,yes,binjharpur,yes,ranapur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,22,ranapur,91.2,0.2,0,75.45,166.85,jajpur,binjharpur,ranapur
2243,3051,jajpur,yes,binjharpur,yes,sasanda,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,23,sasanda,18.95,0,2,19.85,40.8,jajpur,binjharpur,sasanda
2244,3052,jajpur,yes,binjharpur,yes,sayedpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,24,sayedpur,81.3,0,19.9,0,101.2,jajpur,binjharpur,sayedpur
2245,3053,jajpur,yes,binjharpur,yes,singhpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,25,singhpur,9.35,0,0,51.9,61.25,jajpur,binjharpur,singhpur
2246,3054,jajpur,yes,binjharpur,yes,tina,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,26,tina,14.2,0,0,52.2,66.4,jajpur,binjharpur,tina
2247,3055,jajpur,yes,binjharpur,yes,udranga,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,27,udranga,38.6,0,0,45.4,84,jajpur,binjharpur,udranga
2248,3056,jajpur,yes,binjharpur,yes,uttangara,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,28,uttangara,76.2,0,0,54.7,130.9,jajpur,binjharpur,uttangara
2249,3057,jajpur,yes,binjharpur,yes,uttarkul,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,binjharpur,29,uttarkul,12.6,0,0,60.45,73.05,jajpur,binjharpur,uttarkul
2250,3085,jajpur,yes,dasarathpur,yes,biripata,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,5,biripata,95.15,0,0,177.9,273.05,jajpur,dasarathpur,biripata
2251,3082,jajpur,yes,dasarathpur,yes,asanpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,2,asanpur,72.75,0,0,60,132.75,jajpur,dasarathpur,asanpur
2252,3083,jajpur,yes,dasarathpur,yes,behari,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,3,behari,73.95,0,0,32.1,106.05,jajpur,dasarathpur,behari
2253,3086,jajpur,yes,dasarathpur,yes,biruan,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,6,biruan,42.15,0,0,47.6,89.75,jajpur,dasarathpur,biruan
2254,3088,jajpur,yes,dasarathpur,yes,chasakhanda,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,8,chasakhanda,57.45,0,0.3,50.1,107.85,jajpur,dasarathpur,chasakhanda
2255,3099,jajpur,yes,dasarathpur,yes,jayantara,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,19,jayantara,22.7,0,0,66.85,89.55,jajpur,dasarathpur,jayantara
2256,3111,jajpur,yes,dasarathpur,yes,rahasoi,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,31,rahasoi,44,0,0,32.65,76.65,jajpur,dasarathpur,rahasoi
2257,3094,jajpur,yes,dasarathpur,yes,duttapur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,14,duttapur,25.8,0,0,51.4,77.2,jajpur,dasarathpur,duttapur
2258,3096,jajpur,yes,dasarathpur,yes,gramanandipur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,16,gramanandipur,51.7,0,0,60.65,112.35,jajpur,dasarathpur,gramanandipur
2259,3100,jajpur,yes,dasarathpur,yes,kamardiha,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,20,kamardiha,6.05,0,0,15.2,21.25,jajpur,dasarathpur,kamardiha
2260,3106,jajpur,yes,dasarathpur,yes,khannagar,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,26,khannagar,57.8,0,0,40.45,98.25,jajpur,dasarathpur,khannagar
2261,3104,jajpur,yes,dasarathpur,yes,kayan,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,24,kayan,22.45,0,0,64.2,86.65,jajpur,dasarathpur,kayan
2262,3109,jajpur,yes,dasarathpur,yes,nizampur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,29,nizampur,45.6,0,0,74,119.6,jajpur,dasarathpur,nizampur
2263,3110,jajpur,yes,dasarathpur,yes,palatpur,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,30,palatpur,54.6,0,0,90.35,144.95,jajpur,dasarathpur,palatpur
2264,3115,jajpur,yes,dasarathpur,yes,thalkudi,yes,48,48 binjharpur (sc),jajpur (sc),odisha,jajpur,dasarathpur,35,thalkudi,63,0,5.25,82.15,150.4,jajpur,dasarathpur,thalkudi
2265,3162,jajpur,yes,jajpur,yes,badasuar,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,1,badasuar,2.7,0,0,44.1,46.8,jajpur,jajpur,badasuar
2266,3169,jajpur,yes,jajpur,yes,chhatisdebil,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,8,chhatisdebil,7.35,1,0,106.05,114.4,jajpur,jajpur,chhatisdebil
2267,3170,jajpur,yes,jajpur,yes,erabank,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,9,erabank,11.9,0,0,35.8,47.7,jajpur,jajpur,erabank
2268,3174,jajpur,yes,jajpur,yes,jhalpada,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,13,jhalpada,1.05,0,0,54.15,55.2,jajpur,jajpur,jhalpada
2269,3181,jajpur,yes,jajpur,yes,rudrapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,20,rudrapur,0.2,0,0,111.25,111.45,jajpur,jajpur,rudrapur
2270,3182,jajpur,yes,jajpur,yes,sahaspur,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,21,sahaspur,1.35,0,0,6.75,8.1,jajpur,jajpur,sahaspur
2271,3184,jajpur,yes,jajpur,yes,sanasuar,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,23,sanasuar,4.6,0,0,41.7,46.3,jajpur,jajpur,sanasuar
2272,3186,jajpur,yes,jajpur,yes,sujanpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,jajpur,25,sujanpur,26.25,0,2.4,86.9,115.55,jajpur,jajpur,sujanpur
2273,3217,jajpur,yes,rasulpur,yes,atalapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,2,atalapur,0,0,0,10.1,10.1,jajpur,rasulpur,atalapur
2274,3216,jajpur,yes,rasulpur,yes,arthanga,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,1,arthanga,1.35,1.3,0,46.25,48.9,jajpur,rasulpur,arthanga
2275,3220,jajpur,yes,rasulpur,yes,bandhadiha,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,5,bandhadiha,4.5,0,0,14.95,19.45,jajpur,rasulpur,bandhadiha
2276,3223,jajpur,yes,rasulpur,yes,brahmabarada,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,8,brahmabarada,0.3,0,1.75,13.3,15.35,jajpur,rasulpur,brahmabarada
2277,3239,jajpur,yes,rasulpur,yes,routrapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,24,routrapur,0,0,0,36.45,36.45,jajpur,rasulpur,routrapur
2278,3240,jajpur,yes,rasulpur,yes,samantarapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,25,samantarapur,10.35,0,0,66.7,77.05,jajpur,rasulpur,samantarapur
2279,3235,jajpur,yes,rasulpur,yes,prathamakhandi,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,20,prathamakhandi,0.75,0.75,0,1.4,2.9,jajpur,rasulpur,prathamakhandi
2280,3237,jajpur,yes,rasulpur,yes,rajendrapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,22,rajendrapur,0.75,0,0,43.55,44.3,jajpur,rasulpur,rajendrapur
2281,3228,jajpur,yes,rasulpur,yes,maheswarpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,13,maheswarpur,0.3,0,3.2,3.9,7.4,jajpur,rasulpur,maheswarpur
2282,3229,jajpur,yes,rasulpur,yes,mangarajapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,rasulpur,14,mangarajapur,3.8,1.3,0,24.05,29.15,jajpur,rasulpur,mangarajapur
2283,3000,jajpur,yes,bari,yes,alipur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,1,alipur,5.7,0,0,24,29.7,jajpur,bari,alipur
2284,3001,jajpur,yes,bari,yes,amathpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,2,amathpur,34.6,0,0,18.55,53.15,jajpur,bari,amathpur
2285,3002,jajpur,yes,bari,yes,angalo,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,3,angalo,12.35,0,0,58.6,70.95,jajpur,bari,angalo
2286,3003,jajpur,yes,bari,yes,anyasipur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,4,anyasipur,29.05,0,0,36.05,65.1,jajpur,bari,anyasipur
2287,3004,jajpur,yes,bari,yes,arangabad,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,5,arangabad,11.25,0,0,5,16.25,jajpur,bari,arangabad
2288,3005,jajpur,yes,bari,yes,atira,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,6,atira,42.65,0,2.9,67.8,113.35,jajpur,bari,atira
2289,3006,jajpur,yes,bari,yes,bainsiria,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,7,bainsiria,41.2,0,0.3,89.6,131.1,jajpur,bari,bainsiria
2290,3007,jajpur,yes,bari,yes,balia,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,8,balia,6.45,0,0,51.35,57.8,jajpur,bari,balia
2291,3008,jajpur,yes,bari,yes,balibil,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,9,balibil,27.55,1,0,47.5,76.05,jajpur,bari,balibil
2292,3009,jajpur,yes,bari,yes,bari,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,10,bari,55.15,0,15,36.2,106.35,jajpur,bari,bari
2293,3010,jajpur,yes,bari,yes,bhanra,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,11,bhanra,7.65,0,0,32.25,39.9,jajpur,bari,bhanra
2294,3011,jajpur,yes,bari,yes,bodua,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,12,bodua,57.45,0,0,61.95,119.4,jajpur,bari,bodua
2295,3012,jajpur,yes,bari,yes,chandanpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,13,chandanpur,34.15,0,0,45.25,79.4,jajpur,bari,chandanpur
2296,3013,jajpur,yes,bari,yes,dharpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,14,dharpur,18.55,0,0,60.85,79.4,jajpur,bari,dharpur
2297,3014,jajpur,yes,bari,yes,gamu,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,15,gamu,33.95,0,0,37.6,71.55,jajpur,bari,gamu
2298,3015,jajpur,yes,bari,yes,golakund,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,16,golakund,17.3,0,0,50.75,68.05,jajpur,bari,golakund
2299,3016,jajpur,yes,bari,yes,ishanpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,17,ishanpur,3.6,0,0,15.75,19.35,jajpur,bari,ishanpur
2300,3017,jajpur,yes,bari,yes,kalamatia,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,18,kalamatia,53.85,0,0,33.05,86.9,jajpur,bari,kalamatia
2301,3018,jajpur,yes,bari,yes,kimbhiriapal,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,19,kimbhiriapal,14.1,0.2,0,12.85,27.15,jajpur,bari,kimbhiriapal
2302,3019,jajpur,yes,bari,yes,madhusudanpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,20,madhusudanpur,5.75,0,0,63.15,68.9,jajpur,bari,madhusudanpur
2303,3020,jajpur,yes,bari,yes,mandari,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,21,mandari,38.75,0,0,44.45,83.2,jajpur,bari,mandari
2304,3021,jajpur,yes,bari,yes,mohakalapada,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,22,mohakalapada,13.6,0,0,17.25,30.85,jajpur,bari,mohakalapada
2305,3022,jajpur,yes,bari,yes,rampa,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,23,rampa,29.5,0,0,3.75,33.25,jajpur,bari,rampa
2306,3023,jajpur,yes,bari,yes,ratalang,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,24,ratalang,32.4,0,0,29.5,61.9,jajpur,bari,ratalang
2307,3024,jajpur,yes,bari,yes,ratnagiri,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,25,ratnagiri,19.3,0,1,29.1,49.4,jajpur,bari,ratnagiri
2308,3025,jajpur,yes,bari,yes,sahupada,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,26,sahupada,29.8,0,0,61.1,90.9,jajpur,bari,sahupada
2309,3026,jajpur,yes,bari,yes,serapur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,27,serapur,19.1,0.55,0,50.3,69.95,jajpur,bari,serapur
2310,3027,jajpur,yes,bari,yes,swainkhanda,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,28,swainkhanda,16.95,0,0,52.95,69.9,jajpur,bari,swainkhanda
2311,3028,jajpur,yes,bari,yes,udayanathpur,yes,49,49 bari,jajpur (sc),odisha,jajpur,bari,29,udayanathpur,31.95,0,0,36.2,68.15,jajpur,bari,udayanathpur
2312,2957,jajpur,yes,barachana,yes,achyutibasanta,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,1,achyutibasanta,0.6,0,0,1.35,1.95,jajpur,barachana,achyutibasanta
2313,2958,jajpur,yes,barachana,yes,anaka,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,2,anaka,14.15,0,0,14.9,29.05,jajpur,barachana,anaka
2314,2996,jajpur,yes,barachana,yes,arakhpur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,40,arakhpur,NA,NA,NA,NA,NA,jajpur,barachana,arakhpur
2315,2959,jajpur,yes,barachana,yes,badabalikuda,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,3,badabalikuda,2.7,0,0,5.5,8.2,jajpur,barachana,badabalikuda
2316,2960,jajpur,yes,barachana,yes,badaghumuri,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,4,badaghumuri,0,0,0,3.7,3.7,jajpur,barachana,badaghumuri
2317,2997,jajpur,yes,barachana,yes,balichandrapur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,41,balichandrapur,NA,NA,NA,NA,NA,jajpur,barachana,balichandrapur
2318,2961,jajpur,yes,barachana,yes,balipadia,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,5,balipadia,1.05,0,0,3.95,5,jajpur,barachana,balipadia
2319,2962,jajpur,yes,barachana,yes,bandalo,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,6,bandalo,3.5,0,0,6.7,10.2,jajpur,barachana,bandalo
2320,2963,jajpur,yes,barachana,yes,bantala,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,7,bantala,0,3.35,0,0.75,4.1,jajpur,barachana,bantala
2321,2964,jajpur,yes,barachana,yes,barada,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,8,barada,1.1,0,0,0.3,1.4,jajpur,barachana,barada
2322,2965,jajpur,yes,barachana,yes,barchana,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,9,barchana,4.6,5,0,3.6,13.2,jajpur,barachana,barchana
2323,2966,jajpur,yes,barachana,yes,barpada,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,10,barpada,0.75,0,0,1.05,1.8,jajpur,barachana,barpada
2324,2967,jajpur,yes,barachana,yes,bharatpur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,11,bharatpur,3,0,3.55,6.65,13.2,jajpur,barachana,bharatpur
2325,2968,jajpur,yes,barachana,yes,bhusandapur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,12,bhusandapur,0,0,0,1.75,1.75,jajpur,barachana,bhusandapur
2326,2998,jajpur,yes,barachana,yes,bikramtiran,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,42,bikramtiran,NA,NA,NA,NA,NA,jajpur,barachana,bikramtiran
2327,2969,jajpur,yes,barachana,yes,byree,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,13,byree,0,0,0,0.3,0.3,jajpur,barachana,byree
2328,2970,jajpur,yes,barachana,yes,champapur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,14,champapur,0,0,0,1.2,1.2,jajpur,barachana,champapur
2329,2971,jajpur,yes,barachana,yes,chandital,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,15,chandital,0,3.3,0,0,3.3,jajpur,barachana,chandital
2330,2972,jajpur,yes,barachana,yes,charinangal,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,16,charinangal,0,0,1.5,5.45,6.95,jajpur,barachana,charinangal
2331,2973,jajpur,yes,barachana,yes,chhatia,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,17,chhatia,0,0,0,1.85,1.85,jajpur,barachana,chhatia
2332,2974,jajpur,yes,barachana,yes,darpan,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,18,darpan,0,1.5,0.3,0.75,2.55,jajpur,barachana,darpan
2333,2975,jajpur,yes,barachana,yes,dhanmandal,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,19,dhanmandal,0.75,0,0,0.6,1.35,jajpur,barachana,dhanmandal
2334,2976,jajpur,yes,barachana,yes,gopalpur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,20,gopalpur,0.9,0,0,1.2,2.1,jajpur,barachana,gopalpur
2335,2977,jajpur,yes,barachana,yes,kaimatia,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,21,kaimatia,1.3,18.5,0,7.15,26.95,jajpur,barachana,kaimatia
2336,2978,jajpur,yes,barachana,yes,khaira,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,22,khaira,1.1,0,0,0.3,1.4,jajpur,barachana,khaira
2337,2979,jajpur,yes,barachana,yes,kolanagiri,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,23,kolanagiri,0.6,0,0,1.7,2.3,jajpur,barachana,kolanagiri
2338,2980,jajpur,yes,barachana,yes,kundalo,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,24,kundalo,0.6,0,0,5.1,5.7,jajpur,barachana,kundalo
2339,2981,jajpur,yes,barachana,yes,majhipada,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,25,majhipada,8.1,4.6,0,2.6,15.3,jajpur,barachana,majhipada
2340,2982,jajpur,yes,barachana,yes,manduka,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,26,manduka,6.65,4,0.6,10.15,21.4,jajpur,barachana,manduka
2341,2983,jajpur,yes,barachana,yes,nalipur,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,27,nalipur,1.65,0,14.75,1.2,17.6,jajpur,barachana,nalipur
2342,2984,jajpur,yes,barachana,yes,nelia,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,28,nelia,0,0,0,0.55,0.55,jajpur,barachana,nelia
2343,2985,jajpur,yes,barachana,yes,palei,yes,50,50 barachana,jajpur (sc),odisha,jajpur,barachana,29,palei,0,1.3,0,0.3,1.6,jajpur,barachana,palei
