s_state,s_district,s_block,Sl. No,s_gp,SC,ST,Minority,Others,Total,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,boudh,boudh,18,padmanapur,57.7,0,0,82.6,140.3,1398,boudh,boudh,padmanapur
odisha,boudh,boudh,19,raxa,69,5.3,0,92.6,166.9,1399,boudh,boudh,raxa
odisha,boudh,boudh,20,sagada,45.2,47.7,0,66.3,159.2,1400,boudh,boudh,sagada
odisha,boudh,boudh,21,talasarada,56.5,2,0,96.4,154.9,1401,boudh,boudh,talasarada
odisha,boudh,boudh,22,telibandha,53.6,0.4,0,74.2,128.2,1402,boudh,boudh,telibandha
odisha,boudh,boudh,23,tikarapada,55.2,93.1,0,39.5,187.8,1403,boudh,boudh,tikarapada
odisha,boudh,harbhanga,1,adenigarh,52.5,54,0,41,147.5,1404,boudh,harbhanga,adenigarh
odisha,boudh,harbhanga,2,bamanda,57.7,4.3,0,88.5,150.5,1405,boudh,harbhanga,bamanda
odisha,boudh,harbhanga,3,bandhapathar,44.2,0,0,64.3,108.5,1406,boudh,harbhanga,bandhapathar
odisha,boudh,harbhanga,4,banibhusanapur,50.8,54.9,2.4,19.6,127.7,1407,boudh,harbhanga,banibhusanapur
odisha,boudh,harbhanga,5,biranarasinghpur,52.7,5.6,0,63.1,121.4,1408,boudh,harbhanga,biranarasinghpur
odisha,boudh,harbhanga,6,chhatranga,41.9,59,0,39.8,140.7,1409,boudh,harbhanga,chhatranga
odisha,boudh,harbhanga,7,dhalpur,100,5.2,0,82.2,187.4,1410,boudh,harbhanga,dhalpur
odisha,boudh,harbhanga,8,harabhanga,79.5,10.8,0,97,187.3,1411,boudh,harbhanga,harabhanga
odisha,boudh,harbhanga,9,karanjakata,50.4,34.2,0,36.5,121.1,1412,boudh,harbhanga,karanjakata
odisha,boudh,harbhanga,10,kusang,62,10.8,0,56.9,129.7,1413,boudh,harbhanga,kusang
odisha,boudh,harbhanga,11,lunibahal,40.4,30.4,0,45.1,115.9,1414,boudh,harbhanga,lunibahal
odisha,boudh,harbhanga,12,mahalikpada,52,42.1,0,58.2,152.3,1415,boudh,harbhanga,mahalikpada
odisha,boudh,harbhanga,13,mathura,21.2,14.1,0,69.9,105.2,1416,boudh,harbhanga,mathura
odisha,boudh,harbhanga,14,pitambarpur,21.1,8.1,0,66,95.2,1417,boudh,harbhanga,pitambarpur
odisha,boudh,harbhanga,15,purunakatak,43.9,8.3,0.7,65.8,118.7,1418,boudh,harbhanga,purunakatak
odisha,boudh,harbhanga,16,radhanagar,38.4,14.5,0,53.4,106.3,1419,boudh,harbhanga,radhanagar
odisha,boudh,harbhanga,17,ramgarh,41.3,0.3,0,56.5,98.1,1420,boudh,harbhanga,ramgarh
odisha,boudh,harbhanga,18,sampoch,40,14.9,0,64.1,119,1421,boudh,harbhanga,sampoch
odisha,boudh,harbhanga,19,sankuloi,49.4,17.8,0,58.7,125.9,1422,boudh,harbhanga,sankuloi
odisha,boudh,harbhanga,20,sarasara,60.7,4.3,0,69.7,134.7,1423,boudh,harbhanga,sarasara
odisha,boudh,harbhanga,21,talagaon,63,61.4,0,27.8,152.2,1424,boudh,harbhanga,talagaon
odisha,boudh,harbhanga,22,tileswar,76.5,2.5,0,77.7,156.7,1425,boudh,harbhanga,tileswar
odisha,boudh,kantamal,1,ambagaon,19.9,27.6,0,48.2,95.7,1426,boudh,kantamal,ambagaon
odisha,boudh,kantamal,2,baragaon,36.4,79.8,0,90.4,206.6,1427,boudh,kantamal,baragaon
odisha,boudh,kantamal,3,baragochha,31.5,26.5,0,53.5,111.5,1428,boudh,kantamal,baragochha
odisha,boudh,kantamal,4,bilaspur,70.5,12,0,77.3,159.8,1429,boudh,kantamal,bilaspur
odisha,boudh,kantamal,5,dapala,51.8,17.8,0,99,168.6,1430,boudh,kantamal,dapala
odisha,boudh,kantamal,6,ghantapada,34,36.3,0,120.3,190.6,1431,boudh,kantamal,ghantapada
odisha,boudh,kantamal,7,ghikundi,18.3,2.2,0,46.9,67.4,1432,boudh,kantamal,ghikundi
odisha,boudh,kantamal,8,gudvelipadar,58.5,4.1,0,70.7,133.3,1433,boudh,kantamal,gudvelipadar
odisha,boudh,kantamal,9,jogendrapur,44.6,11.4,0,71.6,127.6,1434,boudh,kantamal,jogendrapur
odisha,boudh,kantamal,10,kantamal,32.9,7.8,0,86.7,127.4,1435,boudh,kantamal,kantamal
odisha,boudh,kantamal,11,khaliapali,10.8,7.8,0,55.3,73.9,1436,boudh,kantamal,khaliapali
odisha,boudh,kantamal,12,khamanamunda,12.2,40.7,0,71.5,124.4,1437,boudh,kantamal,khamanamunda
odisha,boudh,kantamal,13,khatakhatia,76.6,10.3,0,132.8,219.7,1438,boudh,kantamal,khatakhatia
odisha,boudh,kantamal,14,khuntigora,18.7,53.2,0,52.4,124.3,1439,boudh,kantamal,khuntigora
odisha,boudh,kantamal,15,kultajore,35.9,70.4,0,77.6,183.9,1440,boudh,kantamal,kultajore
odisha,boudh,kantamal,16,lambasari,52.4,62,0,69.5,183.9,1441,boudh,kantamal,lambasari
odisha,boudh,kantamal,17,manamunda,50,4.6,0.4,119.2,174.2,1442,boudh,kantamal,manamunda
odisha,boudh,kantamal,18,narayanprasad,35.4,62.9,0,62,160.3,1443,boudh,kantamal,narayanprasad
odisha,boudh,kantamal,19,palasagora,83.3,17.2,0,124.7,225.2,1444,boudh,kantamal,palasagora
odisha,boudh,kantamal,20,rengali,38.4,6.3,0,84.3,129,1445,boudh,kantamal,rengali
odisha,boudh,kantamal,21,rundimahul,29.1,15.6,0,63.7,108.4,1446,boudh,kantamal,rundimahul
odisha,boudh,kantamal,22,similipadar,36,24.7,0,82.1,142.8,1447,boudh,kantamal,similipadar
odisha,boudh,kantamal,23,sundhipadar,37.5,16.3,0,128.6,182.4,1448,boudh,kantamal,sundhipadar
odisha,boudh,kantamal,24,uma,6.5,28.4,0,54.4,89.3,1449,boudh,kantamal,uma
odisha,cuttack,athagarh,1,anantapur,4,0.9,0,13.5,18.4,1450,cuttack,athagarh,anantapur
odisha,cuttack,athagarh,2,badabhuin,6.7,0.7,0,39,46.4,1451,cuttack,athagarh,badabhuin
odisha,cuttack,athagarh,3,bentapada,5.9,1,0,20.1,27,1452,cuttack,athagarh,bentapada
odisha,cuttack,athagarh,4,bhogara,0.3,4.4,0,19.2,23.9,1453,cuttack,athagarh,bhogara
odisha,cuttack,athagarh,5,chhagaon,0,0,0,13.9,13.9,1454,cuttack,athagarh,chhagaon
odisha,cuttack,athagarh,6,dhaipur,0,0,0,27.9,27.9,1455,cuttack,athagarh,dhaipur
odisha,cuttack,athagarh,7,dhurusia,1,3,0,31,35,1456,cuttack,athagarh,dhurusia
odisha,cuttack,athagarh,8,dlabhaga,0,0,0,18.1,18.1,1457,cuttack,athagarh,dlabhaga
odisha,cuttack,athagarh,9,dorada,3,0.7,0,17.3,21,1458,cuttack,athagarh,dorada
odisha,cuttack,athagarh,10,ghantikhala,4.2,0.3,0,7.3,11.8,1459,cuttack,athagarh,ghantikhala
odisha,cuttack,athagarh,11,gobara,2.4,40.7,0,29.1,72.2,1460,cuttack,athagarh,gobara
odisha,cuttack,athagarh,12,gurudijhata,6.1,11.3,0,19.6,37,1461,cuttack,athagarh,gurudijhata
odisha,cuttack,athagarh,13,ichhapur,4.1,0.6,6.1,48.9,59.7,1462,cuttack,athagarh,ichhapur
odisha,cuttack,athagarh,14,jenapadadesh,2.7,0,0,25.6,28.3,1463,cuttack,athagarh,jenapadadesh
odisha,cuttack,athagarh,15,joranda,0.6,0,0,5.8,6.4,1464,cuttack,athagarh,joranda
odisha,cuttack,athagarh,16,kandarpur,3.3,0,0,13.7,17,1465,cuttack,athagarh,kandarpur
odisha,cuttack,athagarh,17,katakiasahi,0.3,0.3,0,27.9,28.5,1466,cuttack,athagarh,katakiasahi
odisha,cuttack,athagarh,18,khandarei,2.5,11.9,0,15.9,30.3,1467,cuttack,athagarh,khandarei
odisha,cuttack,athagarh,19,khuntakata,0.6,0,0,36.5,37.1,1468,cuttack,athagarh,khuntakata
odisha,cuttack,athagarh,20,khuntuni,5.9,1.3,0,30.1,37.3,1469,cuttack,athagarh,khuntuni
odisha,cuttack,athagarh,21,kulailo,5.6,0,0,19,24.6,1470,cuttack,athagarh,kulailo
odisha,cuttack,athagarh,22,kumarpur,12.9,72.2,0,109.7,194.8,1471,cuttack,athagarh,kumarpur
odisha,cuttack,athagarh,23,kuspangi,3.2,0,0,24,27.2,1472,cuttack,athagarh,kuspangi
odisha,cuttack,athagarh,24,mahakalnbasta,0.7,0.3,0,21.7,22.7,1473,cuttack,athagarh,mahakalnbasta
odisha,cuttack,athagarh,25,mancheaswar,4.1,11.9,0,12.4,28.4,1474,cuttack,athagarh,mancheaswar
odisha,cuttack,athagarh,26,megha,0.3,0,0,39,39.3,1475,cuttack,athagarh,megha
odisha,cuttack,athagarh,27,oranda,14.6,2.9,0,17.2,34.7,1476,cuttack,athagarh,oranda
odisha,cuttack,athagarh,28,radhagovindapur,1.1,0.7,0,18.9,20.7,1477,cuttack,athagarh,radhagovindapur
odisha,cuttack,athagarh,29,radhakishorepur,1.4,0,0,29.1,30.5,1478,cuttack,athagarh,radhakishorepur
odisha,cuttack,athagarh,30,radhakrushnapur,1.2,15.9,0,8.3,25.4,1479,cuttack,athagarh,radhakrushnapur
odisha,cuttack,athagarh,31,rajnagar,0.3,0.9,0,26.4,27.6,1480,cuttack,athagarh,rajnagar
odisha,cuttack,athagarh,32,samsarpur,8,0.6,0,64,72.6,1481,cuttack,athagarh,samsarpur
odisha,cuttack,athagarh,33,sathilo,5.1,0,0,45.2,50.3,1482,cuttack,athagarh,sathilo
odisha,cuttack,athagarh,34,tarading,3.2,0,0,20.7,23.9,1483,cuttack,athagarh,tarading
odisha,cuttack,baramba,1,abhimanpur,2.5,2.1,0,6.5,11.1,1484,cuttack,baramba,abhimanpur
odisha,cuttack,baramba,2,badabarasing,6.7,1.5,3.8,17.6,29.6,1485,cuttack,baramba,badabarasing
odisha,cuttack,baramba,3,badakambilo,2.5,34.2,0,6,42.7,1486,cuttack,baramba,badakambilo
odisha,cuttack,baramba,4,badamba,13.4,0,2.8,13.8,30,1487,cuttack,baramba,badamba
odisha,cuttack,baramba,5,banamalipur,6.5,0,0,17.2,23.7,1488,cuttack,baramba,banamalipur
odisha,cuttack,baramba,6,bangirisingha,15.6,0,0,45.7,61.3,1489,cuttack,baramba,bangirisingha
odisha,cuttack,baramba,7,beliapal,5,0,0,15.7,20.7,1490,cuttack,baramba,beliapal
odisha,cuttack,baramba,8,bhatarika,14.2,0,0,60.2,74.4,1491,cuttack,baramba,bhatarika
odisha,cuttack,baramba,9,dasarathipur,49.2,1.7,0,26.3,77.2,1492,cuttack,baramba,dasarathipur
odisha,cuttack,baramba,10,diniary,17.4,1.3,0,19.5,38.2,1493,cuttack,baramba,diniary
odisha,cuttack,baramba,11,godapokhari,12.3,12.9,0,39.7,64.9,1494,cuttack,baramba,godapokhari
odisha,cuttack,baramba,12,gopalpur,27.8,0,0,17.4,45.2,1495,cuttack,baramba,gopalpur
odisha,cuttack,baramba,13,gopamathura,4.7,0,0,37.3,42,1496,cuttack,baramba,gopamathura
odisha,cuttack,baramba,14,gopapur,3.2,0,0,25.1,28.3,1497,cuttack,baramba,gopapur
odisha,cuttack,baramba,15,gopinathpur,16.4,0,0,45.6,62,1498,cuttack,baramba,gopinathpur
odisha,cuttack,baramba,16,janisahi,0,0,0,24.5,24.5,1499,cuttack,baramba,janisahi
odisha,cuttack,baramba,17,jhajia,0,0,0,7.8,7.8,1500,cuttack,baramba,jhajia
odisha,cuttack,baramba,18,jodumu,9.3,0.4,0,31.1,40.8,1501,cuttack,baramba,jodumu
odisha,cuttack,baramba,19,kankadajodi,1.9,0,0,11.3,13.2,1502,cuttack,baramba,kankadajodi
odisha,cuttack,baramba,20,karadibandha,3.5,0.3,0,13.7,17.5,1503,cuttack,baramba,karadibandha
odisha,cuttack,baramba,21,kasikiari,3.5,0,0,16.8,20.3,1504,cuttack,baramba,kasikiari
odisha,cuttack,baramba,22,khuntakata,1.3,3.3,0,36.5,41.1,1505,cuttack,baramba,khuntakata
odisha,cuttack,baramba,23,koleswar,42.1,0.7,0,11.7,54.5,1506,cuttack,baramba,koleswar
odisha,cuttack,baramba,24,krushnachndrapur,15,0,0,24.2,39.2,1507,cuttack,baramba,krushnachndrapur
odisha,cuttack,baramba,25,kuanrapal,2.3,3.6,0,20.6,26.5,1508,cuttack,baramba,kuanrapal
odisha,cuttack,baramba,26,mahulia,2.6,0,0,16.8,19.4,1509,cuttack,baramba,mahulia
odisha,cuttack,baramba,27,malati,11.2,5.5,0,19.1,35.8,1510,cuttack,baramba,malati
odisha,cuttack,baramba,28,manapur,5.5,2.8,0,8.1,16.4,1511,cuttack,baramba,manapur
odisha,cuttack,baramba,29,mangarajpur,4.1,0,0,5.3,9.4,1512,cuttack,baramba,mangarajpur
odisha,cuttack,baramba,30,maniabandha,21.3,0,0,10.2,31.5,1513,cuttack,baramba,maniabandha
odisha,cuttack,baramba,31,mugagahira,5,0,0,17.6,22.6,1514,cuttack,baramba,mugagahira
odisha,cuttack,baramba,32,parajapada,16.7,0.3,0,20.8,37.8,1515,cuttack,baramba,parajapada
odisha,cuttack,baramba,33,ragadipada,6.8,0,0,25.1,31.9,1516,cuttack,baramba,ragadipada
odisha,cuttack,baramba,34,ratapar,11.5,0,0,122.2,133.7,1517,cuttack,baramba,ratapar
odisha,cuttack,baramba,35,sanabarsing,4.4,15.2,0,11.2,30.8,1518,cuttack,baramba,sanabarsing
odisha,cuttack,baramba,36,sankhamari,0,0,0,13.4,13.4,1519,cuttack,baramba,sankhamari
odisha,cuttack,baramba,37,santarabali,0,0,0,7.6,7.6,1520,cuttack,baramba,santarabali
odisha,cuttack,baramba,38,talamundali,2.5,1.4,0,10.1,14,1521,cuttack,baramba,talamundali
odisha,cuttack,banki,1,anuary,12.4,0,0,44.2,56.6,1522,cuttack,banki,anuary
odisha,cuttack,banki,2,baideswar,21.5,5.3,0,101.3,128.1,1523,cuttack,banki,baideswar
odisha,cuttack,banki,3,balabhadrapur,2.5,0,0,37.4,39.9,1524,cuttack,banki,balabhadrapur
odisha,cuttack,banki,4,bandalo,29.9,0,0,112,141.9,1525,cuttack,banki,bandalo
odisha,cuttack,banki,5,baraput,5.9,0.7,0,73.9,80.5,1526,cuttack,banki,baraput
odisha,cuttack,banki,6,baunsput,8,0,0,86.2,94.2,1527,cuttack,banki,baunsput
odisha,cuttack,banki,7,berhampura,8.6,0,0,99.6,108.2,1528,cuttack,banki,berhampura
odisha,cuttack,banki,8,golaganda,0,0,0,31.5,31.5,1529,cuttack,banki,golaganda
odisha,cuttack,banki,9,jagannathpur,29.1,3.6,0,76.7,109.4,1530,cuttack,banki,jagannathpur
odisha,cuttack,banki,10,kadalibari,22.7,11.1,0,39.8,73.6,1531,cuttack,banki,kadalibari
odisha,cuttack,banki,11,kalapathara,4.1,3.1,0,95.8,103,1532,cuttack,banki,kalapathara
odisha,cuttack,banki,12,kalipoi,20.7,20.6,0,90.6,131.9,1533,cuttack,banki,kalipoi
odisha,cuttack,banki,13,kanatapahara,3.1,2.2,0,62.8,68.1,1534,cuttack,banki,kanatapahara
odisha,cuttack,banki,14,kendupali,0.6,5.5,0,10.2,16.3,1535,cuttack,banki,kendupali
odisha,cuttack,banki,15,kiapala,1.5,21.9,0,60,83.4,1536,cuttack,banki,kiapala
odisha,cuttack,banki,16,nuagaon,1.6,0,0,43.3,44.9,1537,cuttack,banki,nuagaon
odisha,cuttack,banki,17,ostia,4.1,0.7,0,58.1,62.9,1538,cuttack,banki,ostia
odisha,cuttack,banki,18,puincha,1.3,62.8,0,75.8,139.9,1539,cuttack,banki,puincha
odisha,cuttack,banki,19,ratagada govindpur,2.4,0,0,76.6,79,1540,cuttack,banki,ratagada govindpur
odisha,cuttack,banki,20,samantarpur,31.6,6.5,0,71.6,109.7,1541,cuttack,banki,samantarpur
odisha,cuttack,banki-dampada,1,banara,0,0,0,17.1,17.1,1542,cuttack,banki-dampada,banara
odisha,cuttack,banki-dampada,2,bhagipur,2.6,1.4,0,21.8,25.8,1543,cuttack,banki-dampada,bhagipur
odisha,cuttack,banki-dampada,3,bilipada,1.4,0,0,24,25.4,1544,cuttack,banki-dampada,bilipada
odisha,cuttack,banki-dampada,4,damapada,8.9,2.1,0,8.8,19.8,1545,cuttack,banki-dampada,damapada
odisha,cuttack,banki-dampada,5,dhansar,1.2,4.9,0,45.3,51.4,1546,cuttack,banki-dampada,dhansar
odisha,cuttack,banki-dampada,6,dulanpur,0.7,7,0,20.5,28.2,1547,cuttack,banki-dampada,dulanpur
odisha,cuttack,banki-dampada,7,durgapur,4.7,3.5,0,38.2,46.4,1548,cuttack,banki-dampada,durgapur
odisha,cuttack,banki-dampada,8,gopalpur,12.3,0,0,30.8,43.1,1549,cuttack,banki-dampada,gopalpur
odisha,cuttack,banki-dampada,9,govindpur,21.7,0,0,19.5,41.2,1550,cuttack,banki-dampada,govindpur
odisha,cuttack,banki-dampada,10,harirajpur,3.5,0,0,12.3,15.8,1551,cuttack,banki-dampada,harirajpur
odisha,cuttack,banki-dampada,11,kuspangi,2.6,0,0,24.7,27.3,1552,cuttack,banki-dampada,kuspangi
odisha,cuttack,banki-dampada,12,naraganga,3.7,1,0.7,38.9,44.3,1553,cuttack,banki-dampada,naraganga
odisha,cuttack,banki-dampada,13,pathpur,5,0,0,16.3,21.3,1554,cuttack,banki-dampada,pathpur
odisha,cuttack,banki-dampada,14,ragadi,0,0,0,1.2,1.2,1555,cuttack,banki-dampada,ragadi
odisha,cuttack,banki-dampada,15,similipur,7.2,0,0,25.7,32.9,1556,cuttack,banki-dampada,similipur
odisha,cuttack,banki-dampada,16,talabasta,15.4,1.7,0,124.7,141.8,1557,cuttack,banki-dampada,talabasta
odisha,cuttack,banki-dampada,17,tulasipur,0,0,0,15.3,15.3,1558,cuttack,banki-dampada,tulasipur
odisha,cuttack,barang,1,belgachia,2.8,0,0,1.4,4.2,1559,cuttack,barang,belgachia
odisha,cuttack,barang,2,dhadapatna,2.1,0,0,0.6,2.7,1560,cuttack,barang,dhadapatna
odisha,cuttack,barang,3,harianta,32.1,0,0,41.5,73.6,1561,cuttack,barang,harianta
odisha,cuttack,barang,4,khalarda,0.7,0,1.8,9.2,11.7,1562,cuttack,barang,khalarda
odisha,cuttack,barang,5,korkora,1,0,0,2,3,1563,cuttack,barang,korkora
odisha,cuttack,barang,6,kunheipada,1.3,0,0,0,1.3,1564,cuttack,barang,kunheipada
odisha,cuttack,barang,7,kurangpradhan,16.9,2.9,9.3,5.5,34.6,1565,cuttack,barang,kurangpradhan
odisha,cuttack,barang,8,kurangsasan,26.8,4.7,6.1,14,51.6,1566,cuttack,barang,kurangsasan
odisha,cuttack,barang,9,madhupur,0.7,0,0,3.5,4.2,1567,cuttack,barang,madhupur
odisha,cuttack,barang,10,mundali,0.7,5.3,0,0.3,6.3,1568,cuttack,barang,mundali
odisha,cuttack,barang,11,nagari,9.9,0,0,8.9,18.8,1569,cuttack,barang,nagari
odisha,cuttack,barang,12,narajmarthapur,2.7,0,0,0.3,3,1570,cuttack,barang,narajmarthapur
odisha,cuttack,barang,13,ramdaspur,1.7,0,0,3.5,5.2,1571,cuttack,barang,ramdaspur
odisha,cuttack,barang,14,sainso,29.2,0,16,12.4,57.6,1572,cuttack,barang,sainso
odisha,cuttack,barang,15,sribantapur,4,0,0,0.3,4.3,1573,cuttack,barang,sribantapur
odisha,cuttack,barang,16,usuma,0.6,0,0,4,4.6,1574,cuttack,barang,usuma
odisha,cuttack,cuttack sadar,1,amana,1.4,0,0,0,1.4,1575,cuttack,cuttack sadar,amana
odisha,cuttack,cuttack sadar,2,arilo,2,0.3,0,5.9,8.2,1576,cuttack,cuttack sadar,arilo
odisha,cuttack,cuttack sadar,3,ayatpur,0.3,0,0,1.7,2,1577,cuttack,cuttack sadar,ayatpur
odisha,cuttack,cuttack sadar,4,barada,4.7,0.3,0,3.3,8.3,1578,cuttack,cuttack sadar,barada
odisha,cuttack,cuttack sadar,5,bentkar,0.7,2.8,0,2,5.5,1579,cuttack,cuttack sadar,bentkar
odisha,cuttack,cuttack sadar,6,bodhapur,1.9,0,0,0,1.9,1580,cuttack,cuttack sadar,bodhapur
odisha,cuttack,cuttack sadar,7,dadhibamanapur,0.3,0,0,0.7,1,1581,cuttack,cuttack sadar,dadhibamanapur
odisha,cuttack,cuttack sadar,8,dharina,1,0,0,2.3,3.3,1582,cuttack,cuttack sadar,dharina
odisha,cuttack,cuttack sadar,9,gatiroutpatna,0,0,0,0.6,0.6,1583,cuttack,cuttack sadar,gatiroutpatna
odisha,cuttack,cuttack sadar,10,jasapada,1.1,0,0,4.9,6,1584,cuttack,cuttack sadar,jasapada
odisha,cuttack,cuttack sadar,11,jharkata,0.7,0,2.4,7.6,10.7,1585,cuttack,cuttack sadar,jharkata
odisha,cuttack,cuttack sadar,12,kalapada,2.6,0,2.9,2.5,8,1586,cuttack,cuttack sadar,kalapada
odisha,cuttack,cuttack sadar,13,kandarpur,10.8,0,0,4.1,14.9,1587,cuttack,cuttack sadar,kandarpur
odisha,cuttack,cuttack sadar,14,khandaita,0,0,0.3,0.8,1.1,1588,cuttack,cuttack sadar,khandaita
odisha,cuttack,cuttack sadar,15,kishannagar,4.4,0,0,4.4,8.8,1589,cuttack,cuttack sadar,kishannagar
odisha,cuttack,cuttack sadar,16,kulasarichuan,2.4,0,0,1.7,4.1,1590,cuttack,cuttack sadar,kulasarichuan
odisha,cuttack,cuttack sadar,17,nemeisapur,5.9,0,3,1,9.9,1591,cuttack,cuttack sadar,nemeisapur
odisha,cuttack,cuttack sadar,18,paramahansa,11.3,0,3.8,2.4,17.5,1592,cuttack,cuttack sadar,paramahansa
odisha,cuttack,cuttack sadar,19,praharajpur,4.1,0,1.3,2.5,7.9,1593,cuttack,cuttack sadar,praharajpur
odisha,cuttack,cuttack sadar,20,somepur,5.4,0,2.7,2,10.1,1594,cuttack,cuttack sadar,somepur
odisha,cuttack,cuttack sadar,21,urali,4.4,0,0,1,5.4,1595,cuttack,cuttack sadar,urali
odisha,cuttack,cuttack sadar,22,brahmapur,NA,NA,NA,NA,NA,1596,cuttack,cuttack sadar,brahmapur
odisha,cuttack,cuttack sadar,23,fakirpada,NA,NA,NA,NA,NA,1597,cuttack,cuttack sadar,fakirpada
odisha,cuttack,kantapada,1,adaspur,4.3,0,0,6.2,10.5,1598,cuttack,kantapada,adaspur
odisha,cuttack,kantapada,2,bada patasundarpur,0.9,0,0,4.6,5.5,1599,cuttack,kantapada,bada patasundarpur
odisha,cuttack,kantapada,3,bagalpur,1.2,0,0,0.7,1.9,1600,cuttack,kantapada,bagalpur
odisha,cuttack,kantapada,4,brahamanabati,0.7,0,0,3,3.7,1601,cuttack,kantapada,brahamanabati
odisha,cuttack,kantapada,5,brahmansailo,3.7,0,0,2.2,5.9,1602,cuttack,kantapada,brahmansailo
odisha,cuttack,kantapada,6,dimiri,7,0,0,4.6,11.6,1603,cuttack,kantapada,dimiri
odisha,cuttack,kantapada,7,govindpur,8.2,0,1.2,4.8,14.2,1604,cuttack,kantapada,govindpur
odisha,cuttack,kantapada,8,jharpada,1.3,0,0,1.6,2.9,1605,cuttack,kantapada,jharpada
odisha,cuttack,kantapada,9,nahalpur,3.4,0,0,8.8,12.2,1606,cuttack,kantapada,nahalpur
odisha,cuttack,kantapada,10,nuagangram,2.7,0,0,2.5,5.2,1607,cuttack,kantapada,nuagangram
odisha,cuttack,kantapada,11,postal,1.5,0,0,4.3,5.8,1608,cuttack,kantapada,postal
odisha,cuttack,kantapada,12,uradha,1,0,0,4.3,5.3,1609,cuttack,kantapada,uradha
odisha,cuttack,kantapada,13,uttrana,3.6,0,0,0.3,3.9,1610,cuttack,kantapada,uttrana
odisha,cuttack,kantapada,14,kantapada,NA,NA,NA,NA,NA,1611,cuttack,kantapada,kantapada
odisha,cuttack,mahanga,1,anandpur,2.3,0,0,37.7,40,1612,cuttack,mahanga,anandpur
odisha,cuttack,mahanga,2,bajapur,2,0,0,14.4,16.4,1613,cuttack,mahanga,bajapur
odisha,cuttack,mahanga,3,barahipur,3.5,0,0,12.6,16.1,1614,cuttack,mahanga,barahipur
odisha,cuttack,mahanga,4,basudevpur,6.4,0,13.1,50.1,69.6,1615,cuttack,mahanga,basudevpur
odisha,cuttack,mahanga,5,bhadreswar,6,0,8.8,33.5,48.3,1616,cuttack,mahanga,bhadreswar
odisha,cuttack,mahanga,6,bhaunria,13.3,0,6.9,23.5,43.7,1617,cuttack,mahanga,bhaunria
odisha,cuttack,mahanga,7,bheda,6.3,1,1.9,34.4,43.6,1618,cuttack,mahanga,bheda
odisha,cuttack,mahanga,8,chahapada,5.2,0,0,19.6,24.8,1619,cuttack,mahanga,chahapada
odisha,cuttack,mahanga,9,gokana,2.6,0,0,50,52.6,1620,cuttack,mahanga,gokana
odisha,cuttack,mahanga,10,gopalpur,22.5,0,0.7,12.2,35.4,1621,cuttack,mahanga,gopalpur
odisha,cuttack,mahanga,11,gotara,9.9,0,0.7,15.6,26.2,1622,cuttack,mahanga,gotara
odisha,cuttack,mahanga,12,haladia,18.2,0,0,93.2,111.4,1623,cuttack,mahanga,haladia
odisha,cuttack,mahanga,13,jaleswarpur,3.4,0,0,41.8,45.2,1624,cuttack,mahanga,jaleswarpur
odisha,cuttack,mahanga,14,kaitha,4.7,0,0,43.8,48.5,1625,cuttack,mahanga,kaitha
odisha,cuttack,mahanga,15,koliatha,2.5,0,1.4,5.3,9.2,1626,cuttack,mahanga,koliatha
odisha,cuttack,mahanga,16,kuhunda,4.2,0,6.8,25.1,36.1,1627,cuttack,mahanga,kuhunda
odisha,cuttack,mahanga,17,kundi,14.5,0,60.2,34,108.7,1628,cuttack,mahanga,kundi
odisha,cuttack,mahanga,18,kurujanga,7.9,0,3.7,25.5,37.1,1629,cuttack,mahanga,kurujanga
odisha,cuttack,mahanga,19,kusupur,0,0,0,24.5,24.5,1630,cuttack,mahanga,kusupur
odisha,cuttack,mahanga,20,lalitgiri,12.1,0,0,36.9,49,1631,cuttack,mahanga,lalitgiri
odisha,cuttack,mahanga,21,madhupur,5.4,0,3.3,50,58.7,1632,cuttack,mahanga,madhupur
odisha,cuttack,mahanga,22,mahanga,16.4,0,0,25,41.4,1633,cuttack,mahanga,mahanga
odisha,cuttack,mahanga,23,mouda,11.2,4.1,0,38.9,54.2,1634,cuttack,mahanga,mouda
odisha,cuttack,mahanga,24,mulabasanta,7.8,0,0,35.8,43.6,1635,cuttack,mahanga,mulabasanta
odisha,cuttack,mahanga,25,nahanga,27.7,0,3.6,54.5,85.8,1636,cuttack,mahanga,nahanga
odisha,cuttack,mahanga,26,nurtanga,7.7,0,0,32.7,40.4,1637,cuttack,mahanga,nurtanga
odisha,cuttack,mahanga,27,osanga,4.6,0,1,25.9,31.5,1638,cuttack,mahanga,osanga
odisha,cuttack,mahanga,28,paikarapur,0.3,0,0,62,62.3,1639,cuttack,mahanga,paikarapur
odisha,cuttack,mahanga,29,pallisahi,11.4,0,3.4,44.5,59.3,1640,cuttack,mahanga,pallisahi
odisha,cuttack,mahanga,30,panasapur,5.6,0,4.6,23,33.2,1641,cuttack,mahanga,panasapur
odisha,cuttack,mahanga,31,podamarai,6.9,0,0,42.2,49.1,1642,cuttack,mahanga,podamarai
odisha,cuttack,mahanga,32,rahania,14.8,0,0,44.1,58.9,1643,cuttack,mahanga,rahania
odisha,cuttack,mahanga,33,sahapur,2.8,1,27.5,29.8,61.1,1644,cuttack,mahanga,sahapur
