g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc
3513,3473,kalahandi,yes,junagarh,yes,habaspur,yes,78,78 junagarh,kalahandi
3514,3474,kalahandi,yes,junagarh,yes,kaleigaon,yes,78,78 junagarh,kalahandi
3515,3475,kalahandi,yes,junagarh,yes,kaliakundal,yes,78,78 junagarh,kalahandi
3516,3476,kalahandi,yes,junagarh,yes,kalopalla,yes,78,78 junagarh,kalahandi
3517,3477,kalahandi,yes,junagarh,yes,kendupati,yes,78,78 junagarh,kalahandi
3518,3478,kalahandi,yes,junagarh,yes,mahichala,yes,78,78 junagarh,kalahandi
3519,3479,kalahandi,yes,junagarh,yes,maliguda,yes,78,78 junagarh,kalahandi
3520,3480,kalahandi,yes,junagarh,yes,matigaon,yes,78,78 junagarh,kalahandi
3521,3481,kalahandi,yes,junagarh,yes,meriabandhli,yes,78,78 junagarh,kalahandi
3522,3482,kalahandi,yes,junagarh,yes,mundraguda,yes,78,78 junagarh,kalahandi
3523,3483,kalahandi,yes,junagarh,yes,naktiguda,yes,78,78 junagarh,kalahandi
3524,3484,kalahandi,yes,junagarh,yes,nandol,yes,78,78 junagarh,kalahandi
3525,3485,kalahandi,yes,junagarh,yes,palash,yes,78,78 junagarh,kalahandi
3526,3486,kalahandi,yes,junagarh,yes,pilikia,yes,78,78 junagarh,kalahandi
3527,3487,kalahandi,yes,junagarh,yes,rajpur,yes,78,78 junagarh,kalahandi
3528,3488,kalahandi,yes,junagarh,yes,s.kundamal,yes,78,78 junagarh,kalahandi
3529,3489,kalahandi,yes,junagarh,yes,taljaring,yes,78,78 junagarh,kalahandi
3530,3490,kalahandi,yes,junagarh,yes,talmala,yes,78,78 junagarh,kalahandi
3531,3407,kalahandi,yes,golamunda,yes,badchergaon,yes,78,78 junagarh,kalahandi
3532,3408,kalahandi,yes,golamunda,yes,bordi,yes,78,78 junagarh,kalahandi
3533,3409,kalahandi,yes,golamunda,yes,borguda,yes,78,78 junagarh,kalahandi
3534,3410,kalahandi,yes,golamunda,yes,brundabahal,yes,78,78 junagarh,kalahandi
3535,3411,kalahandi,yes,golamunda,yes,chahaka,yes,78,78 junagarh,kalahandi
3536,3412,kalahandi,yes,golamunda,yes,chapria,yes,78,78 junagarh,kalahandi
3537,3413,kalahandi,yes,golamunda,yes,chichia,yes,78,78 junagarh,kalahandi
3538,3414,kalahandi,yes,golamunda,yes,daspur,yes,78,78 junagarh,kalahandi
3539,3415,kalahandi,yes,golamunda,yes,dhamanpur,yes,78,78 junagarh,kalahandi
3540,3416,kalahandi,yes,golamunda,yes,farang,yes,78,78 junagarh,kalahandi
3541,3417,kalahandi,yes,golamunda,yes,funda,yes,78,78 junagarh,kalahandi
3542,3418,kalahandi,yes,golamunda,yes,gandamer,yes,78,78 junagarh,kalahandi
3543,3419,kalahandi,yes,golamunda,yes,golamunda,yes,78,78 junagarh,kalahandi
3544,3420,kalahandi,yes,golamunda,yes,kegaon,yes,78,78 junagarh,kalahandi
3545,3421,kalahandi,yes,golamunda,yes,khaliakani,yes,78,78 junagarh,kalahandi
3546,3422,kalahandi,yes,golamunda,yes,khaliapalli,yes,78,78 junagarh,kalahandi
3547,3423,kalahandi,yes,golamunda,yes,khamarhaldi,yes,78,78 junagarh,kalahandi
3548,3424,kalahandi,yes,golamunda,yes,kuhura,yes,78,78 junagarh,kalahandi
3549,3425,kalahandi,yes,golamunda,yes,leter,yes,78,78 junagarh,kalahandi
3550,3426,kalahandi,yes,golamunda,yes,mahaling,yes,78,78 junagarh,kalahandi
3551,3427,kalahandi,yes,golamunda,yes,manjhari,yes,78,78 junagarh,kalahandi
3552,3428,kalahandi,yes,golamunda,yes,naktikani,yes,78,78 junagarh,kalahandi
3553,3429,kalahandi,yes,golamunda,yes,nuagaon,yes,78,78 junagarh,kalahandi
3554,3430,kalahandi,yes,golamunda,yes,rengaspali,yes,78,78 junagarh,kalahandi
3555,3431,kalahandi,yes,golamunda,yes,sinapalli,yes,78,78 junagarh,kalahandi
3556,3432,kalahandi,yes,golamunda,yes,temari,yes,78,78 junagarh,kalahandi
3557,3433,kalahandi,yes,golamunda,yes,uchhala,yes,78,78 junagarh,kalahandi
3558,3434,kalahandi,yes,golamunda,yes,udeshrunga,yes,78,78 junagarh,kalahandi
3559,3540,kalahandi,yes,koksara,yes,ampani,yes,79,79 dharamgarh,kalahandi
3560,3541,kalahandi,yes,koksara,yes,badpoda guda,yes,79,79 dharamgarh,kalahandi
3561,3542,kalahandi,yes,koksara,yes,baradonga,yes,79,79 dharamgarh,kalahandi
3562,3543,kalahandi,yes,koksara,yes,dahagaon,yes,79,79 dharamgarh,kalahandi
3563,3544,kalahandi,yes,koksara,yes,dalguma,yes,79,79 dharamgarh,kalahandi
3564,3545,kalahandi,yes,koksara,yes,dudukathenga,yes,79,79 dharamgarh,kalahandi
3565,3546,kalahandi,yes,koksara,yes,gambhariguda,yes,79,79 dharamgarh,kalahandi
3566,3547,kalahandi,yes,koksara,yes,gotamunda,yes,79,79 dharamgarh,kalahandi
3567,3548,kalahandi,yes,koksara,yes,kandhabutara,yes,79,79 dharamgarh,kalahandi
3568,3549,kalahandi,yes,koksara,yes,kashibahal,yes,79,79 dharamgarh,kalahandi
3569,3550,kalahandi,yes,koksara,yes,kaudola,yes,79,79 dharamgarh,kalahandi
3570,3551,kalahandi,yes,koksara,yes,khuntia,yes,79,79 dharamgarh,kalahandi
3571,3552,kalahandi,yes,koksara,yes,koksara,yes,79,79 dharamgarh,kalahandi
3572,3553,kalahandi,yes,koksara,yes,ladugan,yes,79,79 dharamgarh,kalahandi
3573,3554,kalahandi,yes,koksara,yes,mahima,yes,79,79 dharamgarh,kalahandi
3574,3555,kalahandi,yes,koksara,yes,majhiguda,yes,79,79 dharamgarh,kalahandi
3575,3556,kalahandi,yes,koksara,yes,moter,yes,79,79 dharamgarh,kalahandi
3576,3557,kalahandi,yes,koksara,yes,musapali,yes,79,79 dharamgarh,kalahandi
3577,3558,kalahandi,yes,koksara,yes,phupgaon,yes,79,79 dharamgarh,kalahandi
3578,3559,kalahandi,yes,koksara,yes,podaguda,yes,79,79 dharamgarh,kalahandi
3579,3560,kalahandi,yes,koksara,yes,rengalipali,yes,79,79 dharamgarh,kalahandi
3580,3561,kalahandi,yes,koksara,yes,temra,yes,79,79 dharamgarh,kalahandi
3581,3383,kalahandi,yes,dharmgarh,yes,bada ghumer,yes,79,79 dharamgarh,kalahandi
3582,3384,kalahandi,yes,dharmgarh,yes,badabasul,yes,79,79 dharamgarh,kalahandi
3583,3385,kalahandi,yes,dharmgarh,yes,badfurla,yes,79,79 dharamgarh,kalahandi
3584,3386,kalahandi,yes,dharmgarh,yes,bagad,yes,79,79 dharamgarh,kalahandi
3585,3387,kalahandi,yes,dharmgarh,yes,behera,yes,79,79 dharamgarh,kalahandi
3586,3388,kalahandi,yes,dharmgarh,yes,boden,yes,79,79 dharamgarh,kalahandi
3587,3389,kalahandi,yes,dharmgarh,yes,brahmanchhendia,yes,79,79 dharamgarh,kalahandi
3588,3390,kalahandi,yes,dharmgarh,yes,chhanchanbahali,yes,79,79 dharamgarh,kalahandi
3589,3391,kalahandi,yes,dharmgarh,yes,chhilpa,yes,79,79 dharamgarh,kalahandi
3590,3392,kalahandi,yes,dharmgarh,yes,dhanar pur,yes,79,79 dharamgarh,kalahandi
3591,3393,kalahandi,yes,dharmgarh,yes,dumerguda,yes,79,79 dharamgarh,kalahandi
3592,3394,kalahandi,yes,dharmgarh,yes,godiajore,yes,79,79 dharamgarh,kalahandi
3593,3395,kalahandi,yes,dharmgarh,yes,jayant pur,yes,79,79 dharamgarh,kalahandi
3594,3396,kalahandi,yes,dharmgarh,yes,kadalimunda,yes,79,79 dharamgarh,kalahandi
3595,3397,kalahandi,yes,dharmgarh,yes,kanagaon,yes,79,79 dharamgarh,kalahandi
3596,3398,kalahandi,yes,dharmgarh,yes,kankeri,yes,79,79 dharamgarh,kalahandi
3597,3399,kalahandi,yes,dharmgarh,yes,khair padar,yes,79,79 dharamgarh,kalahandi
3598,3400,kalahandi,yes,dharmgarh,yes,nandagaon,yes,79,79 dharamgarh,kalahandi
3599,3401,kalahandi,yes,dharmgarh,yes,parla,yes,79,79 dharamgarh,kalahandi
3600,3402,kalahandi,yes,dharmgarh,yes,sandhikulihari,yes,79,79 dharamgarh,kalahandi
3601,3403,kalahandi,yes,dharmgarh,yes,tambachhada,yes,79,79 dharamgarh,kalahandi
3602,3404,kalahandi,yes,dharmgarh,yes,tarapur,yes,79,79 dharamgarh,kalahandi
3603,3405,kalahandi,yes,dharmgarh,yes,tendapali,yes,79,79 dharamgarh,kalahandi
3604,3406,kalahandi,yes,dharmgarh,yes,tipiguda,yes,79,79 dharamgarh,kalahandi
3605,3491,kalahandi,yes,kalampur,yes,badakuturu,yes,79,79 dharamgarh,kalahandi
3606,3492,kalahandi,yes,kalampur,yes,bijamara,yes,79,79 dharamgarh,kalahandi
3607,3493,kalahandi,yes,kalampur,yes,bndahakona,yes,79,79 dharamgarh,kalahandi
3608,3494,kalahandi,yes,kalampur,yes,deypur,yes,79,79 dharamgarh,kalahandi
3609,3495,kalahandi,yes,kalampur,yes,haramal,yes,79,79 dharamgarh,kalahandi
3610,3496,kalahandi,yes,kalampur,yes,kalampur,yes,79,79 dharamgarh,kalahandi
3611,3497,kalahandi,yes,kalampur,yes,kotagaon,yes,79,79 dharamgarh,kalahandi
3612,3498,kalahandi,yes,kalampur,yes,mandal,yes,79,79 dharamgarh,kalahandi
3613,3499,kalahandi,yes,kalampur,yes,mingur,yes,79,79 dharamgarh,kalahandi
3614,3500,kalahandi,yes,kalampur,yes,nuagaon,yes,79,79 dharamgarh,kalahandi
3615,3501,kalahandi,yes,kalampur,yes,pandgaon,yes,79,79 dharamgarh,kalahandi
3616,3439,kalahandi,yes,jaipatana,yes,bandigaon,yes,79,79 dharamgarh,kalahandi
3617,3452,kalahandi,yes,jaipatana,yes,ranamal,yes,79,79 dharamgarh,kalahandi
3618,3369,kalahandi,yes,bhawanipatna,yes,madiguda,yes,80,80 bhawanipatna (sc),kalahandi
3619,3379,kalahandi,yes,bhawanipatna,yes,sripur,yes,80,80 bhawanipatna (sc),kalahandi
3620,3350,kalahandi,yes,bhawanipatna,yes,chahagaon,yes,80,80 bhawanipatna (sc),kalahandi
3621,3352,kalahandi,yes,bhawanipatna,yes,chheliamal,yes,80,80 bhawanipatna (sc),kalahandi
3622,3353,kalahandi,yes,bhawanipatna,yes,dadpur,yes,80,80 bhawanipatna (sc),kalahandi
3623,3354,kalahandi,yes,bhawanipatna,yes,dey pur,yes,80,80 bhawanipatna (sc),kalahandi
3624,3362,kalahandi,yes,bhawanipatna,yes,kamthana,yes,80,80 bhawanipatna (sc),kalahandi
3625,3363,kalahandi,yes,bhawanipatna,yes,karla pada,yes,80,80 bhawanipatna (sc),kalahandi
3626,3366,kalahandi,yes,bhawanipatna,yes,kuliamal,yes,80,80 bhawanipatna (sc),kalahandi
3627,3358,kalahandi,yes,bhawanipatna,yes,gudialipadar,yes,80,80 bhawanipatna (sc),kalahandi
3628,3361,kalahandi,yes,bhawanipatna,yes,kalam,yes,80,80 bhawanipatna (sc),kalahandi
3629,3364,kalahandi,yes,bhawanipatna,yes,karlaguda,yes,80,80 bhawanipatna (sc),kalahandi
3630,3357,kalahandi,yes,bhawanipatna,yes,gand barajhola,yes,80,80 bhawanipatna (sc),kalahandi
3631,3356,kalahandi,yes,bhawanipatna,yes,dumuria,yes,80,80 bhawanipatna (sc),kalahandi
3632,3347,kalahandi,yes,bhawanipatna,yes,artal,yes,80,80 bhawanipatna (sc),kalahandi
3633,3348,kalahandi,yes,bhawanipatna,yes,borbhata,yes,80,80 bhawanipatna (sc),kalahandi
3634,3349,kalahandi,yes,bhawanipatna,yes,borda,yes,80,80 bhawanipatna (sc),kalahandi
3635,3373,kalahandi,yes,bhawanipatna,yes,palana,yes,80,80 bhawanipatna (sc),kalahandi
3636,3374,kalahandi,yes,bhawanipatna,yes,palisijharan,yes,80,80 bhawanipatna (sc),kalahandi
3637,3359,kalahandi,yes,bhawanipatna,yes,gurjang,yes,80,80 bhawanipatna (sc),kalahandi
3638,3371,kalahandi,yes,bhawanipatna,yes,matia,yes,80,80 bhawanipatna (sc),kalahandi
3639,3372,kalahandi,yes,bhawanipatna,yes,medinipur,yes,80,80 bhawanipatna (sc),kalahandi
3640,3365,kalahandi,yes,bhawanipatna,yes,kendupati,yes,80,80 bhawanipatna (sc),kalahandi
3641,3378,kalahandi,yes,bhawanipatna,yes,sikuan,yes,80,80 bhawanipatna (sc),kalahandi
3642,3377,kalahandi,yes,bhawanipatna,yes,seinpur,yes,80,80 bhawanipatna (sc),kalahandi
3643,3381,kalahandi,yes,bhawanipatna,yes,thuapadar,yes,80,80 bhawanipatna (sc),kalahandi
3644,3382,kalahandi,yes,bhawanipatna,yes,udeypur,yes,80,80 bhawanipatna (sc),kalahandi
3645,3368,kalahandi,yes,bhawanipatna,yes,laxmipur,yes,80,80 bhawanipatna (sc),kalahandi
3646,3514,kalahandi,yes,kesinga,yes,adhamunda,yes,80,80 bhawanipatna (sc),kalahandi
3647,3515,kalahandi,yes,kesinga,yes,balsi,yes,80,80 bhawanipatna (sc),kalahandi
3648,3517,kalahandi,yes,kesinga,yes,boria,yes,80,80 bhawanipatna (sc),kalahandi
3649,3518,kalahandi,yes,kesinga,yes,chancher,yes,80,80 bhawanipatna (sc),kalahandi
3650,3519,kalahandi,yes,kesinga,yes,deogaon,yes,80,80 bhawanipatna (sc),kalahandi
3651,3520,kalahandi,yes,kesinga,yes,gokuleswar,yes,80,80 bhawanipatna (sc),kalahandi
3652,3522,kalahandi,yes,kesinga,yes,kandel,yes,80,80 bhawanipatna (sc),kalahandi
3653,3525,kalahandi,yes,kesinga,yes,kikia,yes,80,80 bhawanipatna (sc),kalahandi
3654,3526,kalahandi,yes,kesinga,yes,kirokuda-(gaigaon),yes,80,80 bhawanipatna (sc),kalahandi
3655,3527,kalahandi,yes,kesinga,yes,kundabandh,yes,80,80 bhawanipatna (sc),kalahandi
3656,3528,kalahandi,yes,kesinga,yes,laitara,yes,80,80 bhawanipatna (sc),kalahandi
3657,3529,kalahandi,yes,kesinga,yes,nashigaon,yes,80,80 bhawanipatna (sc),kalahandi
3658,3532,kalahandi,yes,kesinga,yes,pastikudi,yes,80,80 bhawanipatna (sc),kalahandi
3659,3533,kalahandi,yes,kesinga,yes,patharla,yes,80,80 bhawanipatna (sc),kalahandi
3660,3536,kalahandi,yes,kesinga,yes,sirol,yes,80,80 bhawanipatna (sc),kalahandi
3661,3539,kalahandi,yes,kesinga,yes,utkella,yes,80,80 bhawanipatna (sc),kalahandi
3662,3534,kalahandi,yes,kesinga,yes,phatkamal,yes,80,80 bhawanipatna (sc),kalahandi
3663,3502,kalahandi,yes,karlamunda,yes,borpadar,yes,81,81 narla,kalahandi
3664,3503,kalahandi,yes,karlamunda,yes,gajbahal,yes,81,81 narla,kalahandi
3665,3504,kalahandi,yes,karlamunda,yes,joradobra,yes,81,81 narla,kalahandi
3666,3505,kalahandi,yes,karlamunda,yes,karlamunda,yes,81,81 narla,kalahandi
3667,3506,kalahandi,yes,karlamunda,yes,pourkella,yes,81,81 narla,kalahandi
3668,3507,kalahandi,yes,karlamunda,yes,rajpur,yes,81,81 narla,kalahandi
3669,3508,kalahandi,yes,karlamunda,yes,regeda,yes,81,81 narla,kalahandi
3670,3509,kalahandi,yes,karlamunda,yes,rinja,yes,81,81 narla,kalahandi
3671,3510,kalahandi,yes,karlamunda,yes,risida,yes,81,81 narla,kalahandi
3672,3511,kalahandi,yes,karlamunda,yes,saplohara,yes,81,81 narla,kalahandi
3673,3512,kalahandi,yes,karlamunda,yes,sargulmal pada,yes,81,81 narla,kalahandi
3674,3513,kalahandi,yes,karlamunda,yes,teresinga,yes,81,81 narla,kalahandi
3675,3588,kalahandi,yes,madanpur-rampur,yes,ainlatara,yes,81,81 narla,kalahandi
3676,3589,kalahandi,yes,madanpur-rampur,yes,bamak,yes,81,81 narla,kalahandi
3677,3590,kalahandi,yes,madanpur-rampur,yes,barabandha,yes,81,81 narla,kalahandi
3678,3591,kalahandi,yes,madanpur-rampur,yes,dedsuli,yes,81,81 narla,kalahandi
3679,3592,kalahandi,yes,madanpur-rampur,yes,domkarlakot,yes,81,81 narla,kalahandi
3680,3593,kalahandi,yes,madanpur-rampur,yes,dudkaranja,yes,81,81 narla,kalahandi
3681,3594,kalahandi,yes,madanpur-rampur,yes,gochhadengen,yes,81,81 narla,kalahandi
3682,3595,kalahandi,yes,madanpur-rampur,yes,lubengada,yes,81,81 narla,kalahandi
3683,3596,kalahandi,yes,madanpur-rampur,yes,madanpur,yes,81,81 narla,kalahandi
3684,3597,kalahandi,yes,madanpur-rampur,yes,manikera,yes,81,81 narla,kalahandi
3685,3598,kalahandi,yes,madanpur-rampur,yes,mohangiri,yes,81,81 narla,kalahandi
3686,3599,kalahandi,yes,madanpur-rampur,yes,muding,yes,81,81 narla,kalahandi
3687,3600,kalahandi,yes,madanpur-rampur,yes,nunpur,yes,81,81 narla,kalahandi
3688,3601,kalahandi,yes,madanpur-rampur,yes,pandakamal,yes,81,81 narla,kalahandi
3689,3602,kalahandi,yes,madanpur-rampur,yes,rampur,yes,81,81 narla,kalahandi
3690,3603,kalahandi,yes,madanpur-rampur,yes,saidolanga,yes,81,81 narla,kalahandi
3691,3604,kalahandi,yes,madanpur-rampur,yes,salepalli,yes,81,81 narla,kalahandi
3692,3605,kalahandi,yes,madanpur-rampur,yes,singpur,yes,81,81 narla,kalahandi
3693,3606,kalahandi,yes,madanpur-rampur,yes,urladani,yes,81,81 narla,kalahandi
3694,3607,kalahandi,yes,narla,yes,baddharpur,yes,81,81 narla,kalahandi
3695,3608,kalahandi,yes,narla,yes,bagpur,yes,81,81 narla,kalahandi
3696,3609,kalahandi,yes,narla,yes,balsingha,yes,81,81 narla,kalahandi
3697,3610,kalahandi,yes,narla,yes,bhanpur,yes,81,81 narla,kalahandi
3698,3611,kalahandi,yes,narla,yes,bhimkela,yes,81,81 narla,kalahandi
3699,3612,kalahandi,yes,narla,yes,gadebandh,yes,81,81 narla,kalahandi
3700,3613,kalahandi,yes,narla,yes,ghantmal,yes,81,81 narla,kalahandi
3701,3614,kalahandi,yes,narla,yes,ghodabandha,yes,81,81 narla,kalahandi
3702,3615,kalahandi,yes,narla,yes,gigina,yes,81,81 narla,kalahandi
3703,3616,kalahandi,yes,narla,yes,karmegaon,yes,81,81 narla,kalahandi
3704,3617,kalahandi,yes,narla,yes,kurmel,yes,81,81 narla,kalahandi
3705,3618,kalahandi,yes,narla,yes,mandel,yes,81,81 narla,kalahandi
3706,3619,kalahandi,yes,narla,yes,muskuti,yes,81,81 narla,kalahandi
3707,3620,kalahandi,yes,narla,yes,narla,yes,81,81 narla,kalahandi
3708,3621,kalahandi,yes,narla,yes,nishanpur,yes,81,81 narla,kalahandi
3709,3622,kalahandi,yes,narla,yes,palam,yes,81,81 narla,kalahandi
3710,3623,kalahandi,yes,narla,yes,rakshi,yes,81,81 narla,kalahandi
3711,3624,kalahandi,yes,narla,yes,rupra,yes,81,81 narla,kalahandi
3712,3625,kalahandi,yes,narla,yes,rupraroad,yes,81,81 narla,kalahandi
3713,3626,kalahandi,yes,narla,yes,santpur,yes,81,81 narla,kalahandi
3714,3627,kalahandi,yes,narla,yes,sargiguda,yes,81,81 narla,kalahandi
3715,3628,kalahandi,yes,narla,yes,sarian,yes,81,81 narla,kalahandi
3716,3629,kalahandi,yes,narla,yes,sergarh,yes,81,81 narla,kalahandi
3717,3630,kalahandi,yes,narla,yes,takarla,yes,81,81 narla,kalahandi
3718,3631,kalahandi,yes,narla,yes,tulapada,yes,81,81 narla,kalahandi
3719,3632,kalahandi,yes,narla,yes,ulikupa,yes,81,81 narla,kalahandi
3720,3516,kalahandi,yes,kesinga,yes,belkhandi,yes,81,81 narla,kalahandi
3721,3521,kalahandi,yes,kesinga,yes,hatikhoj,yes,81,81 narla,kalahandi
3722,3523,kalahandi,yes,kesinga,yes,kantesir,yes,81,81 narla,kalahandi
3723,3524,kalahandi,yes,kesinga,yes,kasrupada,yes,81,81 narla,kalahandi
3724,3530,kalahandi,yes,kesinga,yes,nunmath,yes,81,81 narla,kalahandi
3725,3531,kalahandi,yes,kesinga,yes,parlasingh,yes,81,81 narla,kalahandi
3726,3535,kalahandi,yes,kesinga,yes,sirjapalli,yes,81,81 narla,kalahandi
3727,3537,kalahandi,yes,kesinga,yes,tundala,yes,81,81 narla,kalahandi
3728,3538,kalahandi,yes,kesinga,yes,turlakhaman,yes,81,81 narla,kalahandi
3729,5446,nabrangpur,yes,raighar,yes,bobei,yes,73,73 umerkote (st),nabarangpur (st)
3730,5447,nabrangpur,yes,raighar,yes,chhelidangari,yes,73,73 umerkote (st),nabarangpur (st)
3731,5448,nabrangpur,yes,raighar,yes,debagam,yes,73,73 umerkote (st),nabarangpur (st)
3732,5449,nabrangpur,yes,raighar,yes,ganjapara,yes,73,73 umerkote (st),nabarangpur (st)
3733,5450,nabrangpur,yes,raighar,yes,gona,yes,73,73 umerkote (st),nabarangpur (st)
3734,5451,nabrangpur,yes,raighar,yes,haladi,yes,73,73 umerkote (st),nabarangpur (st)
3735,5452,nabrangpur,yes,raighar,yes,hatabharandi,yes,73,73 umerkote (st),nabarangpur (st)
3736,5453,nabrangpur,yes,raighar,yes,hatigam,yes,73,73 umerkote (st),nabarangpur (st)
3737,5454,nabrangpur,yes,raighar,yes,jalangapara,yes,73,73 umerkote (st),nabarangpur (st)
3738,5455,nabrangpur,yes,raighar,yes,jodenga,yes,73,73 umerkote (st),nabarangpur (st)
3739,5456,nabrangpur,yes,raighar,yes,kacharapara,yes,73,73 umerkote (st),nabarangpur (st)
3740,5457,nabrangpur,yes,raighar,yes,kacharapara-iii,yes,73,73 umerkote (st),nabarangpur (st)
3741,5458,nabrangpur,yes,raighar,yes,kaudola,yes,73,73 umerkote (st),nabarangpur (st)
3742,5459,nabrangpur,yes,raighar,yes,khuduk,yes,73,73 umerkote (st),nabarangpur (st)
3743,5460,nabrangpur,yes,raighar,yes,kosakonga,yes,73,73 umerkote (st),nabarangpur (st)
3744,5461,nabrangpur,yes,raighar,yes,kumuli,yes,73,73 umerkote (st),nabarangpur (st)
3745,5462,nabrangpur,yes,raighar,yes,kundei,yes,73,73 umerkote (st),nabarangpur (st)
3746,5463,nabrangpur,yes,raighar,yes,kurabeda,yes,73,73 umerkote (st),nabarangpur (st)
3747,5464,nabrangpur,yes,raighar,yes,mahond,yes,73,73 umerkote (st),nabarangpur (st)
3748,5465,nabrangpur,yes,raighar,yes,mundibeda,yes,73,73 umerkote (st),nabarangpur (st)
3749,5466,nabrangpur,yes,raighar,yes,naktisimda,yes,73,73 umerkote (st),nabarangpur (st)
3750,5467,nabrangpur,yes,raighar,yes,parchipara,yes,73,73 umerkote (st),nabarangpur (st)
3751,5468,nabrangpur,yes,raighar,yes,parua,yes,73,73 umerkote (st),nabarangpur (st)
3752,5469,nabrangpur,yes,raighar,yes,raighar,yes,73,73 umerkote (st),nabarangpur (st)
3753,5470,nabrangpur,yes,raighar,yes,timanpur,yes,73,73 umerkote (st),nabarangpur (st)
3754,5471,nabrangpur,yes,raighar,yes,turudihi,yes,73,73 umerkote (st),nabarangpur (st)
3755,5502,nabrangpur,yes,umerkote,yes,kurshi,yes,73,73 umerkote (st),nabarangpur (st)
3756,5487,nabrangpur,yes,umerkote,yes,anchla,yes,73,73 umerkote (st),nabarangpur (st)
3757,5511,nabrangpur,yes,umerkote,yes,tohara,yes,73,73 umerkote (st),nabarangpur (st)
3758,5498,nabrangpur,yes,umerkote,yes,jamronda,yes,73,73 umerkote (st),nabarangpur (st)
3759,5509,nabrangpur,yes,umerkote,yes,sukhigam,yes,73,73 umerkote (st),nabarangpur (st)
3760,5501,nabrangpur,yes,umerkote,yes,kopena,yes,73,73 umerkote (st),nabarangpur (st)
3761,5491,nabrangpur,yes,umerkote,yes,bakoda,yes,73,73 umerkote (st),nabarangpur (st)
3762,5492,nabrangpur,yes,umerkote,yes,beheda,yes,73,73 umerkote (st),nabarangpur (st)
3763,5495,nabrangpur,yes,umerkote,yes,burja,yes,73,73 umerkote (st),nabarangpur (st)
3764,5504,nabrangpur,yes,umerkote,yes,murtuma,yes,73,73 umerkote (st),nabarangpur (st)
3765,5507,nabrangpur,yes,umerkote,yes,semala,yes,73,73 umerkote (st),nabarangpur (st)
3766,5510,nabrangpur,yes,umerkote,yes,sunabeda,yes,73,73 umerkote (st),nabarangpur (st)
3767,5324,nabrangpur,yes,chandahandi,yes,anakabeda,yes,74,74 jharigam (st),nabarangpur (st)
3768,5325,nabrangpur,yes,chandahandi,yes,beheramunda,yes,74,74 jharigam (st),nabarangpur (st)
3769,5326,nabrangpur,yes,chandahandi,yes,chandahandi,yes,74,74 jharigam (st),nabarangpur (st)
3770,5327,nabrangpur,yes,chandahandi,yes,dalabeda,yes,74,74 jharigam (st),nabarangpur (st)
3771,5328,nabrangpur,yes,chandahandi,yes,dhodipani,yes,74,74 jharigam (st),nabarangpur (st)
3772,5329,nabrangpur,yes,chandahandi,yes,fataki,yes,74,74 jharigam (st),nabarangpur (st)
3773,5330,nabrangpur,yes,chandahandi,yes,gambariguda,yes,74,74 jharigam (st),nabarangpur (st)
3774,5331,nabrangpur,yes,chandahandi,yes,jamadarpada,yes,74,74 jharigam (st),nabarangpur (st)
3775,5332,nabrangpur,yes,chandahandi,yes,koilimunda,yes,74,74 jharigam (st),nabarangpur (st)
3776,5333,nabrangpur,yes,chandahandi,yes,kuhudi,yes,74,74 jharigam (st),nabarangpur (st)
3777,5334,nabrangpur,yes,chandahandi,yes,malgam,yes,74,74 jharigam (st),nabarangpur (st)
3778,5335,nabrangpur,yes,chandahandi,yes,mohara,yes,74,74 jharigam (st),nabarangpur (st)
3779,5336,nabrangpur,yes,chandahandi,yes,patkhalia,yes,74,74 jharigam (st),nabarangpur (st)
3780,5337,nabrangpur,yes,chandahandi,yes,sardhapur,yes,74,74 jharigam (st),nabarangpur (st)
3781,5350,nabrangpur,yes,jharigam,yes,badatemra,yes,74,74 jharigam (st),nabarangpur (st)
3782,5351,nabrangpur,yes,jharigam,yes,bakadabeda,yes,74,74 jharigam (st),nabarangpur (st)
3783,5352,nabrangpur,yes,jharigam,yes,banuaguda,yes,74,74 jharigam (st),nabarangpur (st)
3784,5353,nabrangpur,yes,jharigam,yes,belgam,yes,74,74 jharigam (st),nabarangpur (st)
3785,5354,nabrangpur,yes,jharigam,yes,bhalukanadi,yes,74,74 jharigam (st),nabarangpur (st)
3786,5355,nabrangpur,yes,jharigam,yes,bhikya,yes,74,74 jharigam (st),nabarangpur (st)
3787,5356,nabrangpur,yes,jharigam,yes,chacha,yes,74,74 jharigam (st),nabarangpur (st)
3788,5357,nabrangpur,yes,jharigam,yes,chakalapadar,yes,74,74 jharigam (st),nabarangpur (st)
3789,5358,nabrangpur,yes,jharigam,yes,chatiguda,yes,74,74 jharigam (st),nabarangpur (st)
3790,5359,nabrangpur,yes,jharigam,yes,chitabeda,yes,74,74 jharigam (st),nabarangpur (st)
3791,5360,nabrangpur,yes,jharigam,yes,dhamanaguda,yes,74,74 jharigam (st),nabarangpur (st)
3792,5361,nabrangpur,yes,jharigam,yes,dhodra,yes,74,74 jharigam (st),nabarangpur (st)
3793,5362,nabrangpur,yes,jharigam,yes,dongariguda,yes,74,74 jharigam (st),nabarangpur (st)
3794,5363,nabrangpur,yes,jharigam,yes,ekamba,yes,74,74 jharigam (st),nabarangpur (st)
