g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc
504,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 188-196, 211-216 - ward no.36",no,38,38 balasore,balasore
505,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 188-196, 211-216 - ward no.37",no,38,38 balasore,balasore
506,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 188-196, 211-216 - ward no.38",no,38,38 balasore,balasore
507,,balasore,yes,balasore (m),no,baleshwar industrial estate (og) e. block no. 197-210 and 231 - ward no.39,no,38,38 balasore,balasore
508,,balasore,yes,balasore (m),no,baleshwar industrial estate (og) e. block no. 197-210 and 231 - ward no.40,no,38,38 balasore,balasore
509,,balasore,yes,balasore (m),no,baleshwar industrial estate (og) e. block no. 197-210 and 231 - ward no.41,no,38,38 balasore,balasore
510,,balasore,yes,balasore (m),no,baleshwar industrial estate (og) e. block no. 197-210 and 231 - ward no.42,no,38,38 balasore,balasore
511,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 217-219, 225,226 - ward no.47",no,38,38 balasore,balasore
512,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 217-219, 225,226 - ward no.48",no,38,38 balasore,balasore
513,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 217-219, 225,226 - ward no.50",no,38,38 balasore,balasore
514,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 217-219, 225,226 - ward no.51",no,38,38 balasore,balasore
515,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 220-224, 227,229,230 and 234 - ward no.43",no,38,38 balasore,balasore
516,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 220-224, 227,229,230 and 234 - ward no.44",no,38,38 balasore,balasore
517,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 220-224, 227,229,230 and 234 - ward no.45",no,38,38 balasore,balasore
518,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 220-224, 227,229,230 and 234 - ward no.46",no,38,38 balasore,balasore
519,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 220-224, 227,229,230 and 234 - ward no.49",no,38,38 balasore,balasore
520,,balasore,yes,balasore (m),no,"baleshwar industrial estate (og) e. block no. 220-224, 227,229,230 and 234 - ward no.52",no,38,38 balasore,balasore
521,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.1,no,38,38 balasore,balasore
522,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.10,no,38,38 balasore,balasore
523,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.11,no,38,38 balasore,balasore
524,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.12,no,38,38 balasore,balasore
525,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.13,no,38,38 balasore,balasore
526,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.14,no,38,38 balasore,balasore
527,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.15,no,38,38 balasore,balasore
528,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.16,no,38,38 balasore,balasore
529,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.17,no,38,38 balasore,balasore
530,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.18,no,38,38 balasore,balasore
531,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.19,no,38,38 balasore,balasore
532,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.2,no,38,38 balasore,balasore
533,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.20,no,38,38 balasore,balasore
534,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.21,no,38,38 balasore,balasore
535,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.22,no,38,38 balasore,balasore
536,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.23,no,38,38 balasore,balasore
537,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.24,no,38,38 balasore,balasore
538,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.25,no,38,38 balasore,balasore
539,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.26,no,38,38 balasore,balasore
540,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.27,no,38,38 balasore,balasore
541,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.28,no,38,38 balasore,balasore
542,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.29,no,38,38 balasore,balasore
543,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.3,no,38,38 balasore,balasore
544,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.30,no,38,38 balasore,balasore
545,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.31,no,38,38 balasore,balasore
546,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.4,no,38,38 balasore,balasore
547,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.5,no,38,38 balasore,balasore
548,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.6,no,38,38 balasore,balasore
549,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.7,no,38,38 balasore,balasore
550,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.8,no,38,38 balasore,balasore
551,,balasore,yes,balasore (m),no,baleshwar (m) - ward no.9,no,38,38 balasore,balasore
552,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.1,no,40,40 nilgiri,balasore
553,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.10,no,40,40 nilgiri,balasore
554,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.11,no,40,40 nilgiri,balasore
555,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.12,no,40,40 nilgiri,balasore
556,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.13,no,40,40 nilgiri,balasore
557,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.2,no,40,40 nilgiri,balasore
558,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.3,no,40,40 nilgiri,balasore
559,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.4,no,40,40 nilgiri,balasore
560,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.5,no,40,40 nilgiri,balasore
561,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.6,no,40,40 nilgiri,balasore
562,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.7,no,40,40 nilgiri,balasore
563,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.8,no,40,40 nilgiri,balasore
564,,balasore,yes,nilgiri (nac),no,nilagiri (nac) - ward no.9,no,40,40 nilgiri,balasore
565,,balasore,yes,soro (nac),no,soro (m) - ward no.1,no,41,41 soro (sc),bhadrak (sc)
566,,balasore,yes,soro (nac),no,soro (m) - ward no.10,no,41,41 soro (sc),bhadrak (sc)
567,,balasore,yes,soro (nac),no,soro (m) - ward no.11,no,41,41 soro (sc),bhadrak (sc)
568,,balasore,yes,soro (nac),no,soro (m) - ward no.12,no,41,41 soro (sc),bhadrak (sc)
569,,balasore,yes,soro (nac),no,soro (m) - ward no.13,no,41,41 soro (sc),bhadrak (sc)
570,,balasore,yes,soro (nac),no,soro (m) - ward no.14,no,41,41 soro (sc),bhadrak (sc)
571,,balasore,yes,soro (nac),no,soro (m) - ward no.15,no,41,41 soro (sc),bhadrak (sc)
572,,balasore,yes,soro (nac),no,soro (m) - ward no.16,no,41,41 soro (sc),bhadrak (sc)
573,,balasore,yes,soro (nac),no,soro (m) - ward no.17,no,41,41 soro (sc),bhadrak (sc)
574,,balasore,yes,soro (nac),no,soro (m) - ward no.18,no,41,41 soro (sc),bhadrak (sc)
575,,balasore,yes,soro (nac),no,soro (m) - ward no.19,no,41,41 soro (sc),bhadrak (sc)
576,,balasore,yes,soro (nac),no,soro (m) - ward no.2,no,41,41 soro (sc),bhadrak (sc)
577,,balasore,yes,soro (nac),no,soro (m) - ward no.3,no,41,41 soro (sc),bhadrak (sc)
578,,balasore,yes,soro (nac),no,soro (m) - ward no.4,no,41,41 soro (sc),bhadrak (sc)
579,,balasore,yes,soro (nac),no,soro (m) - ward no.5,no,41,41 soro (sc),bhadrak (sc)
580,,balasore,yes,soro (nac),no,soro (m) - ward no.6,no,41,41 soro (sc),bhadrak (sc)
581,,balasore,yes,soro (nac),no,soro (m) - ward no.7,no,41,41 soro (sc),bhadrak (sc)
582,,balasore,yes,soro (nac),no,soro (m) - ward no.8,no,41,41 soro (sc),bhadrak (sc)
583,,balasore,yes,soro (nac),no,soro (m) - ward no.9,no,41,41 soro (sc),bhadrak (sc)
584,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.1,no,44,44 bhadrak,bhadrak (sc)
585,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.10,no,44,44 bhadrak,bhadrak (sc)
586,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.11,no,44,44 bhadrak,bhadrak (sc)
587,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.12,no,44,44 bhadrak,bhadrak (sc)
588,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.13,no,44,44 bhadrak,bhadrak (sc)
589,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.14,no,44,44 bhadrak,bhadrak (sc)
590,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.15,no,44,44 bhadrak,bhadrak (sc)
591,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.16,no,44,44 bhadrak,bhadrak (sc)
592,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.17,no,44,44 bhadrak,bhadrak (sc)
593,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.18,no,44,44 bhadrak,bhadrak (sc)
594,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.19,no,44,44 bhadrak,bhadrak (sc)
595,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.2,no,44,44 bhadrak,bhadrak (sc)
596,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.20,no,44,44 bhadrak,bhadrak (sc)
597,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.21,no,44,44 bhadrak,bhadrak (sc)
598,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.22,no,44,44 bhadrak,bhadrak (sc)
599,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.23,no,44,44 bhadrak,bhadrak (sc)
600,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.24,no,44,44 bhadrak,bhadrak (sc)
601,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.25,no,44,44 bhadrak,bhadrak (sc)
602,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.26,no,44,44 bhadrak,bhadrak (sc)
603,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.27,no,44,44 bhadrak,bhadrak (sc)
604,,bhadrak,yes,bhadrak (m),no,bhadrak(m) - ward no. 28,no,44,44 bhadrak,bhadrak (sc)
605,,bhadrak,yes,bhadrak (m),no,bhadrak(m) - ward no. 29,no,44,44 bhadrak,bhadrak (sc)
606,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.3,no,44,44 bhadrak,bhadrak (sc)
607,,bhadrak,yes,bhadrak (m),no,bhadrak(m) - ward no. 30,no,44,44 bhadrak,bhadrak (sc)
608,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.4,no,44,44 bhadrak,bhadrak (sc)
609,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.5,no,44,44 bhadrak,bhadrak (sc)
610,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.6,no,44,44 bhadrak,bhadrak (sc)
611,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.7,no,44,44 bhadrak,bhadrak (sc)
612,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.8,no,44,44 bhadrak,bhadrak (sc)
613,,bhadrak,yes,bhadrak (m),no,bhadrak (m) - ward no.9,no,44,44 bhadrak,bhadrak (sc)
614,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.1,no,45,45 basudevpur,bhadrak (sc)
615,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.10,no,45,45 basudevpur,bhadrak (sc)
616,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.11,no,45,45 basudevpur,bhadrak (sc)
617,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.12,no,45,45 basudevpur,bhadrak (sc)
618,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.13,no,45,45 basudevpur,bhadrak (sc)
619,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.14,no,45,45 basudevpur,bhadrak (sc)
620,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.15,no,45,45 basudevpur,bhadrak (sc)
621,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.16,no,45,45 basudevpur,bhadrak (sc)
622,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.17,no,45,45 basudevpur,bhadrak (sc)
623,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no. 18,no,45,45 basudevpur,bhadrak (sc)
624,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no. 19,no,45,45 basudevpur,bhadrak (sc)
625,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.2,no,45,45 basudevpur,bhadrak (sc)
626,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no. 20,no,45,45 basudevpur,bhadrak (sc)
627,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no. 21,no,45,45 basudevpur,bhadrak (sc)
628,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no. 22,no,45,45 basudevpur,bhadrak (sc)
629,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no. 23,no,45,45 basudevpur,bhadrak (sc)
630,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.3,no,45,45 basudevpur,bhadrak (sc)
631,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.4,no,45,45 basudevpur,bhadrak (sc)
632,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.5,no,45,45 basudevpur,bhadrak (sc)
633,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.6,no,45,45 basudevpur,bhadrak (sc)
634,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.7,no,45,45 basudevpur,bhadrak (sc)
635,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.8,no,45,45 basudevpur,bhadrak (sc)
636,,bhadrak,yes,basudevpur (nac),no,basudebpur (m) - ward no.9,no,45,45 basudevpur,bhadrak (sc)
637,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 1,no,46,46 dhamnagar,bhadrak (sc)
638,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 10,no,46,46 dhamnagar,bhadrak (sc)
639,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 11,no,46,46 dhamnagar,bhadrak (sc)
640,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 2,no,46,46 dhamnagar,bhadrak (sc)
641,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 3,no,46,46 dhamnagar,bhadrak (sc)
642,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 4,no,46,46 dhamnagar,bhadrak (sc)
643,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 5,no,46,46 dhamnagar,bhadrak (sc)
644,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 6,no,46,46 dhamnagar,bhadrak (sc)
645,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 7,no,46,46 dhamnagar,bhadrak (sc)
646,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 8,no,46,46 dhamnagar,bhadrak (sc)
647,,bhadrak,yes,dhamnagar (nac),no,dhamnagar (nac) - ward no. 9,no,46,46 dhamnagar,bhadrak (sc)
648,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 1,no,46,46 dhamnagar,bhadrak (sc)
649,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 10,no,46,46 dhamnagar,bhadrak (sc)
650,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 11,no,46,46 dhamnagar,bhadrak (sc)
651,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 12,no,46,46 dhamnagar,bhadrak (sc)
652,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 13,no,46,46 dhamnagar,bhadrak (sc)
653,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 14,no,46,46 dhamnagar,bhadrak (sc)
654,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 2,no,46,46 dhamnagar,bhadrak (sc)
655,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 3,no,46,46 dhamnagar,bhadrak (sc)
656,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 4,no,46,46 dhamnagar,bhadrak (sc)
657,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 5,no,46,46 dhamnagar,bhadrak (sc)
658,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 6,no,46,46 dhamnagar,bhadrak (sc)
659,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 7,no,46,46 dhamnagar,bhadrak (sc)
660,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 8,no,46,46 dhamnagar,bhadrak (sc)
661,,bhadrak,yes,dhamnagar (nac),no,dharamgarh (nac) - ward no. 9,no,46,46 dhamnagar,bhadrak (sc)
662,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 1,no,47,47 chandabal,bhadrak (sc)
663,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 10,no,47,47 chandabal,bhadrak (sc)
664,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 11,no,47,47 chandabal,bhadrak (sc)
665,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 12,no,47,47 chandabal,bhadrak (sc)
666,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 13,no,47,47 chandabal,bhadrak (sc)
667,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 14,no,47,47 chandabal,bhadrak (sc)
668,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 15,no,47,47 chandabal,bhadrak (sc)
669,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 2,no,47,47 chandabal,bhadrak (sc)
670,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 3,no,47,47 chandabal,bhadrak (sc)
671,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 4,no,47,47 chandabal,bhadrak (sc)
672,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 5,no,47,47 chandabal,bhadrak (sc)
673,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 6,no,47,47 chandabal,bhadrak (sc)
674,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 7,no,47,47 chandabal,bhadrak (sc)
675,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 8,no,47,47 chandabal,bhadrak (sc)
676,,bhadrak,yes,chandbali (nac),no,chandbali (nac) - ward no. 9,no,47,47 chandabal,bhadrak (sc)
677,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.1,no,52,52 jajpur,jajpur (sc)
678,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.10,no,52,52 jajpur,jajpur (sc)
679,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.11,no,52,52 jajpur,jajpur (sc)
680,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.12,no,52,52 jajpur,jajpur (sc)
681,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.13,no,52,52 jajpur,jajpur (sc)
682,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.14,no,52,52 jajpur,jajpur (sc)
683,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.15,no,52,52 jajpur,jajpur (sc)
684,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.16,no,52,52 jajpur,jajpur (sc)
685,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.17,no,52,52 jajpur,jajpur (sc)
686,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.18,no,52,52 jajpur,jajpur (sc)
687,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.2,no,52,52 jajpur,jajpur (sc)
688,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.3,no,52,52 jajpur,jajpur (sc)
689,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.4,no,52,52 jajpur,jajpur (sc)
690,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.5,no,52,52 jajpur,jajpur (sc)
691,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.6,no,52,52 jajpur,jajpur (sc)
692,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.7,no,52,52 jajpur,jajpur (sc)
693,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.8,no,52,52 jajpur,jajpur (sc)
694,,jajpur,yes,jajpur (m),no,jajapur (m) - ward no.9,no,52,52 jajpur,jajpur (sc)
695,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.1,no,53,53 korei,jajpur (sc)
696,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.10,no,53,53 korei,jajpur (sc)
697,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.11,no,53,53 korei,jajpur (sc)
698,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.12,no,53,53 korei,jajpur (sc)
699,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.13,no,53,53 korei,jajpur (sc)
700,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.14,no,53,53 korei,jajpur (sc)
701,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.15,no,53,53 korei,jajpur (sc)
702,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.16,no,53,53 korei,jajpur (sc)
703,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.17,no,53,53 korei,jajpur (sc)
704,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.18,no,53,53 korei,jajpur (sc)
705,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.19,no,53,53 korei,jajpur (sc)
706,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.2,no,53,53 korei,jajpur (sc)
707,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.20,no,53,53 korei,jajpur (sc)
708,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.21,no,53,53 korei,jajpur (sc)
709,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.22,no,53,53 korei,jajpur (sc)
710,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.23,no,53,53 korei,jajpur (sc)
711,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.24,no,53,53 korei,jajpur (sc)
712,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.25,no,53,53 korei,jajpur (sc)
713,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.3,no,53,53 korei,jajpur (sc)
714,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.4,no,53,53 korei,jajpur (sc)
715,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.5,no,53,53 korei,jajpur (sc)
716,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.6,no,53,53 korei,jajpur (sc)
717,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.7,no,53,53 korei,jajpur (sc)
718,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.8,no,53,53 korei,jajpur (sc)
719,,jajpur,yes,vyasanagar (m),no,byasanagar (m) - ward no.9,no,53,53 korei,jajpur (sc)
720,,jajpur,yes,vyasanagar (o.g),no,educational area (og) e.block no. 62-66 - ward no.26,no,53,53 korei,jajpur (sc)
721,,anugul,yes,talcher (m),no,talcher (m) - ward no.1,no,60,60 talcher,dhenkanal
722,,anugul,yes,talcher (m),no,talcher (m) - ward no.10,no,60,60 talcher,dhenkanal
723,,anugul,yes,talcher (m),no,talcher (m) - ward no.11,no,60,60 talcher,dhenkanal
724,,anugul,yes,talcher (m),no,talcher (m) - ward no.12,no,60,60 talcher,dhenkanal
725,,anugul,yes,talcher (m),no,talcher (m) - ward no.13,no,60,60 talcher,dhenkanal
726,,anugul,yes,talcher (m),no,talcher (m) - ward no.14,no,60,60 talcher,dhenkanal
727,,anugul,yes,talcher (m),no,talcher (m) - ward no.15,no,60,60 talcher,dhenkanal
728,,anugul,yes,talcher (m),no,talcher (m) - ward no.16,no,60,60 talcher,dhenkanal
729,,anugul,yes,talcher (m),no,talcher (m) - ward no.17,no,60,60 talcher,dhenkanal
730,,anugul,yes,talcher (m),no,talcher (m) - ward no.18,no,60,60 talcher,dhenkanal
731,,anugul,yes,talcher (m),no,talcher (m) - ward no.19,no,60,60 talcher,dhenkanal
732,,anugul,yes,talcher (m),no,talcher (m) - ward no.2,no,60,60 talcher,dhenkanal
733,,anugul,yes,talcher (m),no,talcher (m) - ward no.20,no,60,60 talcher,dhenkanal
734,,anugul,yes,talcher (m),no,talcher (m) - ward no.21,no,60,60 talcher,dhenkanal
735,,anugul,yes,talcher (m),no,talcher (m) - ward no.3,no,60,60 talcher,dhenkanal
736,,anugul,yes,talcher (m),no,talcher (m) - ward no.4,no,60,60 talcher,dhenkanal
737,,anugul,yes,talcher (m),no,talcher (m) - ward no.5,no,60,60 talcher,dhenkanal
738,,anugul,yes,talcher (m),no,talcher (m) - ward no.6,no,60,60 talcher,dhenkanal
739,,anugul,yes,talcher (m),no,talcher (m) - ward no.7,no,60,60 talcher,dhenkanal
740,,anugul,yes,talcher (m),no,talcher (m) - ward no.8,no,60,60 talcher,dhenkanal
741,,anugul,yes,talcher (m),no,talcher (m) - ward no.9,no,60,60 talcher,dhenkanal
742,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.1,no,61,61 angul,dhenkanal
743,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.10,no,61,61 angul,dhenkanal
744,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.11,no,61,61 angul,dhenkanal
745,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.12,no,61,61 angul,dhenkanal
746,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.13,no,61,61 angul,dhenkanal
747,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.14,no,61,61 angul,dhenkanal
748,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.15,no,61,61 angul,dhenkanal
749,,anugul,yes,angul (nac)+ nalco (c.t)nalco c.t,no,anugul (m) - ward no.16,no,61,61 angul,dhenkanal
