g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc
2763,478,dhenkanal,yes,dhenkanal,yes,barada,yes,57,57 kamakhyanagar,dhenkanal
2764,485,dhenkanal,yes,dhenkanal,yes,gengutia,yes,57,57 kamakhyanagar,dhenkanal
2765,483,dhenkanal,yes,dhenkanal,yes,chaulia,yes,57,57 kamakhyanagar,dhenkanal
2766,499,dhenkanal,yes,dhenkanal,yes,sankulei,yes,57,57 kamakhyanagar,dhenkanal
2767,501,dhenkanal,yes,dhenkanal,yes,sogarapasi,yes,57,57 kamakhyanagar,dhenkanal
2768,477,dhenkanal,yes,dhenkanal,yes,bansing,yes,57,57 kamakhyanagar,dhenkanal
2769,504,dhenkanal,yes,dhenkanal,yes,tarabha,yes,57,57 kamakhyanagar,dhenkanal
2770,497,dhenkanal,yes,dhenkanal,yes,radhadeipur,yes,57,57 kamakhyanagar,dhenkanal
2771,496,dhenkanal,yes,dhenkanal,yes,nuagaon,yes,57,57 kamakhyanagar,dhenkanal
2772,570,dhenkanal,yes,kamakhyanagar,yes,badasuanlo,yes,57,57 kamakhyanagar,dhenkanal
2773,571,dhenkanal,yes,kamakhyanagar,yes,baisinga,yes,57,57 kamakhyanagar,dhenkanal
2774,572,dhenkanal,yes,kamakhyanagar,yes,baligorad,yes,57,57 kamakhyanagar,dhenkanal
2775,574,dhenkanal,yes,kamakhyanagar,yes,baruan (k),yes,57,57 kamakhyanagar,dhenkanal
2776,575,dhenkanal,yes,kamakhyanagar,yes,baunsapal,yes,57,57 kamakhyanagar,dhenkanal
2777,576,dhenkanal,yes,kamakhyanagar,yes,bhairpur,yes,57,57 kamakhyanagar,dhenkanal
2778,573,dhenkanal,yes,kamakhyanagar,yes,bankual,yes,57,57 kamakhyanagar,dhenkanal
2779,577,dhenkanal,yes,kamakhyanagar,yes,budhibil,yes,57,57 kamakhyanagar,dhenkanal
2780,578,dhenkanal,yes,kamakhyanagar,yes,jagannathpur,yes,57,57 kamakhyanagar,dhenkanal
2781,579,dhenkanal,yes,kamakhyanagar,yes,kadua,yes,57,57 kamakhyanagar,dhenkanal
2782,580,dhenkanal,yes,kamakhyanagar,yes,kanapura,yes,57,57 kamakhyanagar,dhenkanal
2783,584,dhenkanal,yes,kamakhyanagar,yes,kotagara,yes,57,57 kamakhyanagar,dhenkanal
2784,586,dhenkanal,yes,kamakhyanagar,yes,mahulpal,yes,57,57 kamakhyanagar,dhenkanal
2785,587,dhenkanal,yes,kamakhyanagar,yes,raynrusinghpur,yes,57,57 kamakhyanagar,dhenkanal
2786,589,dhenkanal,yes,kamakhyanagar,yes,sogar,yes,57,57 kamakhyanagar,dhenkanal
2787,588,dhenkanal,yes,kamakhyanagar,yes,saruali,yes,57,57 kamakhyanagar,dhenkanal
2788,457,dhenkanal,yes,bhuban,yes,arakhapal,yes,57,57 kamakhyanagar,dhenkanal
2789,458,dhenkanal,yes,bhuban,yes,balibo,yes,57,57 kamakhyanagar,dhenkanal
2790,459,dhenkanal,yes,bhuban,yes,baruan (b),yes,57,57 kamakhyanagar,dhenkanal
2791,460,dhenkanal,yes,bhuban,yes,bhusal,yes,57,57 kamakhyanagar,dhenkanal
2792,461,dhenkanal,yes,bhuban,yes,dayanabil,yes,57,57 kamakhyanagar,dhenkanal
2793,462,dhenkanal,yes,bhuban,yes,dhalapada,yes,57,57 kamakhyanagar,dhenkanal
2794,463,dhenkanal,yes,bhuban,yes,dighi,yes,57,57 kamakhyanagar,dhenkanal
2795,464,dhenkanal,yes,bhuban,yes,ekatali,yes,57,57 kamakhyanagar,dhenkanal
2796,465,dhenkanal,yes,bhuban,yes,g.n.prasad,yes,57,57 kamakhyanagar,dhenkanal
2797,466,dhenkanal,yes,bhuban,yes,jamunakote,yes,57,57 kamakhyanagar,dhenkanal
2798,467,dhenkanal,yes,bhuban,yes,jiral,yes,57,57 kamakhyanagar,dhenkanal
2799,468,dhenkanal,yes,bhuban,yes,kuninda,yes,57,57 kamakhyanagar,dhenkanal
2800,469,dhenkanal,yes,bhuban,yes,mahulpal,yes,57,57 kamakhyanagar,dhenkanal
2801,470,dhenkanal,yes,bhuban,yes,marthapur,yes,57,57 kamakhyanagar,dhenkanal
2802,471,dhenkanal,yes,bhuban,yes,mathakaragola,yes,57,57 kamakhyanagar,dhenkanal
2803,472,dhenkanal,yes,bhuban,yes,mrudanga,yes,57,57 kamakhyanagar,dhenkanal
2804,473,dhenkanal,yes,bhuban,yes,odisa,yes,57,57 kamakhyanagar,dhenkanal
2805,474,dhenkanal,yes,bhuban,yes,surapratapapur,yes,57,57 kamakhyanagar,dhenkanal
2806,591,dhenkanal,yes,kankadahada,yes,balikuma,yes,58,58 parjanga,dhenkanal
2807,592,dhenkanal,yes,kankadahada,yes,bam,yes,58,58 parjanga,dhenkanal
2808,593,dhenkanal,yes,kankadahada,yes,batagan,yes,58,58 parjanga,dhenkanal
2809,594,dhenkanal,yes,kankadahada,yes,birashal,yes,58,58 parjanga,dhenkanal
2810,595,dhenkanal,yes,kankadahada,yes,biribolei,yes,58,58 parjanga,dhenkanal
2811,596,dhenkanal,yes,kankadahada,yes,chandapur,yes,58,58 parjanga,dhenkanal
2812,597,dhenkanal,yes,kankadahada,yes,dashipur,yes,58,58 parjanga,dhenkanal
2813,598,dhenkanal,yes,kankadahada,yes,garhapalashuni,yes,58,58 parjanga,dhenkanal
2814,599,dhenkanal,yes,kankadahada,yes,ghagaramunda,yes,58,58 parjanga,dhenkanal
2815,600,dhenkanal,yes,kankadahada,yes,jhilli,yes,58,58 parjanga,dhenkanal
2816,601,dhenkanal,yes,kankadahada,yes,kankadahad,yes,58,58 parjanga,dhenkanal
2817,602,dhenkanal,yes,kankadahada,yes,kantapal,yes,58,58 parjanga,dhenkanal
2818,603,dhenkanal,yes,kankadahada,yes,kantol,yes,58,58 parjanga,dhenkanal
2819,604,dhenkanal,yes,kankadahada,yes,karagola,yes,58,58 parjanga,dhenkanal
2820,605,dhenkanal,yes,kankadahada,yes,kerjoli,yes,58,58 parjanga,dhenkanal
2821,606,dhenkanal,yes,kankadahada,yes,kuturia,yes,58,58 parjanga,dhenkanal
2822,607,dhenkanal,yes,kankadahada,yes,mahabiroad,yes,58,58 parjanga,dhenkanal
2823,608,dhenkanal,yes,kankadahada,yes,makua kateni,yes,58,58 parjanga,dhenkanal
2824,609,dhenkanal,yes,kankadahada,yes,maruabili,yes,58,58 parjanga,dhenkanal
2825,610,dhenkanal,yes,kankadahada,yes,pangatira,yes,58,58 parjanga,dhenkanal
2826,611,dhenkanal,yes,kankadahada,yes,raibola,yes,58,58 parjanga,dhenkanal
2827,585,dhenkanal,yes,kamakhyanagar,yes,kusumajodi,yes,58,58 parjanga,dhenkanal
2828,581,dhenkanal,yes,kamakhyanagar,yes,kantapal,yes,58,58 parjanga,dhenkanal
2829,582,dhenkanal,yes,kamakhyanagar,yes,kantio kateni,yes,58,58 parjanga,dhenkanal
2830,583,dhenkanal,yes,kamakhyanagar,yes,kantio putasahi,yes,58,58 parjanga,dhenkanal
2831,569,dhenkanal,yes,kamakhyanagar,yes,analabereni,yes,58,58 parjanga,dhenkanal
2832,590,dhenkanal,yes,kamakhyanagar,yes,tumusinga,yes,58,58 parjanga,dhenkanal
2833,640,dhenkanal,yes,parjanga,yes,akhuapal,yes,58,58 parjanga,dhenkanal
2834,641,dhenkanal,yes,parjanga,yes,ambopalasa,yes,58,58 parjanga,dhenkanal
2835,642,dhenkanal,yes,parjanga,yes,badajhara,yes,58,58 parjanga,dhenkanal
2836,643,dhenkanal,yes,parjanga,yes,barihapur,yes,58,58 parjanga,dhenkanal
2837,644,dhenkanal,yes,parjanga,yes,basoi,yes,58,58 parjanga,dhenkanal
2838,645,dhenkanal,yes,parjanga,yes,basulei,yes,58,58 parjanga,dhenkanal
2839,646,dhenkanal,yes,parjanga,yes,chandapura,yes,58,58 parjanga,dhenkanal
2840,647,dhenkanal,yes,parjanga,yes,damal,yes,58,58 parjanga,dhenkanal
2841,648,dhenkanal,yes,parjanga,yes,gengutia,yes,58,58 parjanga,dhenkanal
2842,649,dhenkanal,yes,parjanga,yes,jayapura kateni,yes,58,58 parjanga,dhenkanal
2843,650,dhenkanal,yes,parjanga,yes,kalada,yes,58,58 parjanga,dhenkanal
2844,651,dhenkanal,yes,parjanga,yes,kandarasingha,yes,58,58 parjanga,dhenkanal
2845,652,dhenkanal,yes,parjanga,yes,kankadasoda,yes,58,58 parjanga,dhenkanal
2846,653,dhenkanal,yes,parjanga,yes,kankili,yes,58,58 parjanga,dhenkanal
2847,654,dhenkanal,yes,parjanga,yes,kantor,yes,58,58 parjanga,dhenkanal
2848,655,dhenkanal,yes,parjanga,yes,kualo,yes,58,58 parjanga,dhenkanal
2849,656,dhenkanal,yes,parjanga,yes,kumushi,yes,58,58 parjanga,dhenkanal
2850,657,dhenkanal,yes,parjanga,yes,lodhani,yes,58,58 parjanga,dhenkanal
2851,658,dhenkanal,yes,parjanga,yes,manikmara,yes,58,58 parjanga,dhenkanal
2852,659,dhenkanal,yes,parjanga,yes,muktapasi,yes,58,58 parjanga,dhenkanal
2853,660,dhenkanal,yes,parjanga,yes,mundeilo,yes,58,58 parjanga,dhenkanal
2854,661,dhenkanal,yes,parjanga,yes,parjanga,yes,58,58 parjanga,dhenkanal
2855,662,dhenkanal,yes,parjanga,yes,patarpada,yes,58,58 parjanga,dhenkanal
2856,663,dhenkanal,yes,parjanga,yes,patharakhumba,yes,58,58 parjanga,dhenkanal
2857,664,dhenkanal,yes,parjanga,yes,pitiri,yes,58,58 parjanga,dhenkanal
2858,665,dhenkanal,yes,parjanga,yes,renthapat,yes,58,58 parjanga,dhenkanal
2859,666,dhenkanal,yes,parjanga,yes,roda,yes,58,58 parjanga,dhenkanal
2860,667,dhenkanal,yes,parjanga,yes,sanda,yes,58,58 parjanga,dhenkanal
2861,668,dhenkanal,yes,parjanga,yes,saranga,yes,58,58 parjanga,dhenkanal
2862,3672,sonepur,yes,ullunda,yes,bishipada,yes,64,64 birmaharajpur (sc),bolangir
2863,3673,sonepur,yes,ullunda,yes,chadeipank,yes,64,64 birmaharajpur (sc),bolangir
2864,3674,sonepur,yes,ullunda,yes,jaloe,yes,64,64 birmaharajpur (sc),bolangir
2865,3675,sonepur,yes,ullunda,yes,jaunrabhaunra,yes,64,64 birmaharajpur (sc),bolangir
2866,3676,sonepur,yes,ullunda,yes,kadodar,yes,64,64 birmaharajpur (sc),bolangir
2867,3677,sonepur,yes,ullunda,yes,kalapathar,yes,64,64 birmaharajpur (sc),bolangir
2868,3678,sonepur,yes,ullunda,yes,kotsamalei,yes,64,64 birmaharajpur (sc),bolangir
2869,3679,sonepur,yes,ullunda,yes,kshemaloe,yes,64,64 birmaharajpur (sc),bolangir
2870,3680,sonepur,yes,ullunda,yes,lastala,yes,64,64 birmaharajpur (sc),bolangir
2871,3681,sonepur,yes,ullunda,yes,mahada,yes,64,64 birmaharajpur (sc),bolangir
2872,3682,sonepur,yes,ullunda,yes,mundoghat,yes,64,64 birmaharajpur (sc),bolangir
2873,3683,sonepur,yes,ullunda,yes,nimna,yes,64,64 birmaharajpur (sc),bolangir
2874,3684,sonepur,yes,ullunda,yes,panchamahala,yes,64,64 birmaharajpur (sc),bolangir
2875,3685,sonepur,yes,ullunda,yes,raxa,yes,64,64 birmaharajpur (sc),bolangir
2876,3686,sonepur,yes,ullunda,yes,s.patrapali,yes,64,64 birmaharajpur (sc),bolangir
2877,3687,sonepur,yes,ullunda,yes,sindhol,yes,64,64 birmaharajpur (sc),bolangir
2878,3688,sonepur,yes,ullunda,yes,ullunda,yes,64,64 birmaharajpur (sc),bolangir
2879,3596,sonepur,yes,birmaharajpur,yes,bagbar,yes,64,64 birmaharajpur (sc),bolangir
2880,3597,sonepur,yes,birmaharajpur,yes,bahalpadar,yes,64,64 birmaharajpur (sc),bolangir
2881,3598,sonepur,yes,birmaharajpur,yes,champamal,yes,64,64 birmaharajpur (sc),bolangir
2882,3599,sonepur,yes,birmaharajpur,yes,durjantaila,yes,64,64 birmaharajpur (sc),bolangir
2883,3600,sonepur,yes,birmaharajpur,yes,hilung,yes,64,64 birmaharajpur (sc),bolangir
2884,3601,sonepur,yes,birmaharajpur,yes,jatesingha,yes,64,64 birmaharajpur (sc),bolangir
2885,3602,sonepur,yes,birmaharajpur,yes,kamira,yes,64,64 birmaharajpur (sc),bolangir
2886,3603,sonepur,yes,birmaharajpur,yes,kanjhariapali,yes,64,64 birmaharajpur (sc),bolangir
2887,3604,sonepur,yes,birmaharajpur,yes,khandahata,yes,64,64 birmaharajpur (sc),bolangir
2888,3605,sonepur,yes,birmaharajpur,yes,luturpank,yes,64,64 birmaharajpur (sc),bolangir
2889,3606,sonepur,yes,birmaharajpur,yes,mursundhi,yes,64,64 birmaharajpur (sc),bolangir
2890,3607,sonepur,yes,birmaharajpur,yes,pitamahul,yes,64,64 birmaharajpur (sc),bolangir
2891,3608,sonepur,yes,birmaharajpur,yes,sangrampur,yes,64,64 birmaharajpur (sc),bolangir
2892,3609,sonepur,yes,birmaharajpur,yes,subalaya,yes,64,64 birmaharajpur (sc),bolangir
2893,3610,sonepur,yes,birmaharajpur,yes,ufula,yes,64,64 birmaharajpur (sc),bolangir
2894,3580,sonepur,yes,binka,yes,babupalli,yes,64,64 birmaharajpur (sc),bolangir
2895,3581,sonepur,yes,binka,yes,bankighirdi,yes,64,64 birmaharajpur (sc),bolangir
2896,3582,sonepur,yes,binka,yes,baunsuni,yes,64,64 birmaharajpur (sc),bolangir
2897,3583,sonepur,yes,binka,yes,bhandar,yes,64,64 birmaharajpur (sc),bolangir
2898,3584,sonepur,yes,binka,yes,charda,yes,64,64 birmaharajpur (sc),bolangir
2899,3586,sonepur,yes,binka,yes,kaintara,yes,64,64 birmaharajpur (sc),bolangir
2900,3589,sonepur,yes,binka,yes,mahadevpali,yes,64,64 birmaharajpur (sc),bolangir
2901,3590,sonepur,yes,binka,yes,meghala,yes,64,64 birmaharajpur (sc),bolangir
2902,3591,sonepur,yes,binka,yes,saledi,yes,64,64 birmaharajpur (sc),bolangir
2903,3592,sonepur,yes,binka,yes,sankara,yes,64,64 birmaharajpur (sc),bolangir
2904,3593,sonepur,yes,binka,yes,silati,yes,64,64 birmaharajpur (sc),bolangir
2905,3594,sonepur,yes,binka,yes,sindurpur,yes,64,64 birmaharajpur (sc),bolangir
2906,3595,sonepur,yes,binka,yes,singhijuba,yes,64,64 birmaharajpur (sc),bolangir
2907,3637,sonepur,yes,sonepur,yes,baladi,yes,65,65 sonepur,bolangir
2908,3638,sonepur,yes,sonepur,yes,bishimunda,yes,65,65 sonepur,bolangir
2909,3639,sonepur,yes,sonepur,yes,chhakormal,yes,65,65 sonepur,bolangir
2910,3640,sonepur,yes,sonepur,yes,hardakhol,yes,65,65 sonepur,bolangir
2911,3641,sonepur,yes,sonepur,yes,janmura,yes,65,65 sonepur,bolangir
2912,3642,sonepur,yes,sonepur,yes,kalapathar,yes,65,65 sonepur,bolangir
2913,3643,sonepur,yes,sonepur,yes,khaliapali,yes,65,65 sonepur,bolangir
2914,3644,sonepur,yes,sonepur,yes,khari,yes,65,65 sonepur,bolangir
2915,3645,sonepur,yes,sonepur,yes,kharjhura,yes,65,65 sonepur,bolangir
2916,3646,sonepur,yes,sonepur,yes,lachhipur,yes,65,65 sonepur,bolangir
2917,3647,sonepur,yes,sonepur,yes,mallikmunda,yes,65,65 sonepur,bolangir
2918,3648,sonepur,yes,sonepur,yes,mayurudan,yes,65,65 sonepur,bolangir
2919,3649,sonepur,yes,sonepur,yes,narayanpur,yes,65,65 sonepur,bolangir
2920,3650,sonepur,yes,sonepur,yes,rengali,yes,65,65 sonepur,bolangir
2921,3651,sonepur,yes,tarbha,yes,badvainro,yes,65,65 sonepur,bolangir
2922,3652,sonepur,yes,tarbha,yes,baghia,yes,65,65 sonepur,bolangir
2923,3653,sonepur,yes,tarbha,yes,balikhamar,yes,65,65 sonepur,bolangir
2924,3654,sonepur,yes,tarbha,yes,brahmani,yes,65,65 sonepur,bolangir
2925,3655,sonepur,yes,tarbha,yes,charbhata,yes,65,65 sonepur,bolangir
2926,3656,sonepur,yes,tarbha,yes,deulpadar,yes,65,65 sonepur,bolangir
2927,3657,sonepur,yes,tarbha,yes,dubula,yes,65,65 sonepur,bolangir
2928,3658,sonepur,yes,tarbha,yes,jarajaring,yes,65,65 sonepur,bolangir
2929,3659,sonepur,yes,tarbha,yes,jhartarbha,yes,65,65 sonepur,bolangir
2930,3660,sonepur,yes,tarbha,yes,kamsara,yes,65,65 sonepur,bolangir
2931,3661,sonepur,yes,tarbha,yes,katapali,yes,65,65 sonepur,bolangir
2932,3662,sonepur,yes,tarbha,yes,kumbharmunda,yes,65,65 sonepur,bolangir
2933,3663,sonepur,yes,tarbha,yes,maraduguchha,yes,65,65 sonepur,bolangir
2934,3664,sonepur,yes,tarbha,yes,menda,yes,65,65 sonepur,bolangir
2935,3665,sonepur,yes,tarbha,yes,paikbahal,yes,65,65 sonepur,bolangir
2936,3666,sonepur,yes,tarbha,yes,pua,yes,65,65 sonepur,bolangir
2937,3667,sonepur,yes,tarbha,yes,ranisarda,yes,65,65 sonepur,bolangir
2938,3668,sonepur,yes,tarbha,yes,sargaj,yes,65,65 sonepur,bolangir
2939,3669,sonepur,yes,tarbha,yes,sibtula,yes,65,65 sonepur,bolangir
2940,3670,sonepur,yes,tarbha,yes,singhari,yes,65,65 sonepur,bolangir
2941,3671,sonepur,yes,tarbha,yes,tulunda,yes,65,65 sonepur,bolangir
2942,3611,sonepur,yes,dunguripali,yes,andharibanji,yes,65,65 sonepur,bolangir
2943,3612,sonepur,yes,dunguripali,yes,badkarley,yes,65,65 sonepur,bolangir
2944,3613,sonepur,yes,dunguripali,yes,baidupali,yes,65,65 sonepur,bolangir
2945,3614,sonepur,yes,dunguripali,yes,bandhapali,yes,65,65 sonepur,bolangir
2946,3615,sonepur,yes,dunguripali,yes,bankipali,yes,65,65 sonepur,bolangir
2947,3616,sonepur,yes,dunguripali,yes,beheramal,yes,65,65 sonepur,bolangir
2948,3617,sonepur,yes,dunguripali,yes,bhimtikra,yes,65,65 sonepur,bolangir
2949,3618,sonepur,yes,dunguripali,yes,cherupali,yes,65,65 sonepur,bolangir
2950,3619,sonepur,yes,dunguripali,yes,chinajuri,yes,65,65 sonepur,bolangir
2951,3620,sonepur,yes,dunguripali,yes,digsira,yes,65,65 sonepur,bolangir
2952,3621,sonepur,yes,dunguripali,yes,dungripali,yes,65,65 sonepur,bolangir
2953,3622,sonepur,yes,dunguripali,yes,gajbandh,yes,65,65 sonepur,bolangir
2954,3623,sonepur,yes,dunguripali,yes,ichhapur,yes,65,65 sonepur,bolangir
2955,3624,sonepur,yes,dunguripali,yes,kapasira,yes,65,65 sonepur,bolangir
2956,3625,sonepur,yes,dunguripali,yes,karlajuri,yes,65,65 sonepur,bolangir
2957,3626,sonepur,yes,dunguripali,yes,lingmarni,yes,65,65 sonepur,bolangir
2958,3627,sonepur,yes,dunguripali,yes,mayabarha,yes,65,65 sonepur,bolangir
2959,3628,sonepur,yes,dunguripali,yes,pandakital- naikenpali,yes,65,65 sonepur,bolangir
2960,3629,sonepur,yes,dunguripali,yes,rampur,yes,65,65 sonepur,bolangir
2961,3630,sonepur,yes,dunguripali,yes,sahala,yes,65,65 sonepur,bolangir
2962,3631,sonepur,yes,dunguripali,yes,samaleichuan,yes,65,65 sonepur,bolangir
2963,3632,sonepur,yes,dunguripali,yes,sargul,yes,65,65 sonepur,bolangir
2964,3633,sonepur,yes,dunguripali,yes,sukha,yes,65,65 sonepur,bolangir
2965,3634,sonepur,yes,dunguripali,yes,sunapali,yes,65,65 sonepur,bolangir
2966,3635,sonepur,yes,dunguripali,yes,tamamura,yes,65,65 sonepur,bolangir
2967,3636,sonepur,yes,dunguripali,yes,tangerkarley,yes,65,65 sonepur,bolangir
2968,3585,sonepur,yes,binka,yes,julunda,yes,65,65 sonepur,bolangir
2969,3588,sonepur,yes,binka,yes,mahada,yes,65,65 sonepur,bolangir
2970,3587,sonepur,yes,binka,yes,kuhibahal,yes,65,65 sonepur,bolangir
2971,1,bolangir,yes,agalpur,yes,agalpur,yes,66,66 loisingha (sc),bolangir
2972,2,bolangir,yes,agalpur,yes,babufasad,yes,66,66 loisingha (sc),bolangir
2973,3,bolangir,yes,agalpur,yes,badtika,yes,66,66 loisingha (sc),bolangir
2974,4,bolangir,yes,agalpur,yes,bakti,yes,66,66 loisingha (sc),bolangir
2975,5,bolangir,yes,agalpur,yes,bendra,yes,66,66 loisingha (sc),bolangir
2976,6,bolangir,yes,agalpur,yes,bharsuja,yes,66,66 loisingha (sc),bolangir
2977,7,bolangir,yes,agalpur,yes,budula,yes,66,66 loisingha (sc),bolangir
2978,8,bolangir,yes,agalpur,yes,duduka,yes,66,66 loisingha (sc),bolangir
2979,9,bolangir,yes,agalpur,yes,jharanipali,yes,66,66 loisingha (sc),bolangir
2980,10,bolangir,yes,agalpur,yes,kutasingha,yes,66,66 loisingha (sc),bolangir
2981,11,bolangir,yes,agalpur,yes,luhuramunda,yes,66,66 loisingha (sc),bolangir
2982,12,bolangir,yes,agalpur,yes,mursundhi,yes,66,66 loisingha (sc),bolangir
2983,13,bolangir,yes,agalpur,yes,nagaon-a,yes,66,66 loisingha (sc),bolangir
2984,14,bolangir,yes,agalpur,yes,nagaon-b,yes,66,66 loisingha (sc),bolangir
2985,15,bolangir,yes,agalpur,yes,nuniapali,yes,66,66 loisingha (sc),bolangir
2986,16,bolangir,yes,agalpur,yes,patuapali,yes,66,66 loisingha (sc),bolangir
2987,17,bolangir,yes,agalpur,yes,rinbachan,yes,66,66 loisingha (sc),bolangir
2988,18,bolangir,yes,agalpur,yes,roth,yes,66,66 loisingha (sc),bolangir
2989,19,bolangir,yes,agalpur,yes,salebhata,yes,66,66 loisingha (sc),bolangir
2990,20,bolangir,yes,agalpur,yes,uperbahal,yes,66,66 loisingha (sc),bolangir
2991,156,bolangir,yes,loisingha,yes,badibahal,yes,66,66 loisingha (sc),bolangir
2992,157,bolangir,yes,loisingha,yes,badimunda,yes,66,66 loisingha (sc),bolangir
2993,158,bolangir,yes,loisingha,yes,banipali,yes,66,66 loisingha (sc),bolangir
2994,159,bolangir,yes,loisingha,yes,budhipadar,yes,66,66 loisingha (sc),bolangir
2995,160,bolangir,yes,loisingha,yes,burda,yes,66,66 loisingha (sc),bolangir
2996,161,bolangir,yes,loisingha,yes,dunguripali,yes,66,66 loisingha (sc),bolangir
2997,162,bolangir,yes,loisingha,yes,hirapur,yes,66,66 loisingha (sc),bolangir
2998,163,bolangir,yes,loisingha,yes,jharmunda,yes,66,66 loisingha (sc),bolangir
2999,164,bolangir,yes,loisingha,yes,jogisurda,yes,66,66 loisingha (sc),bolangir
3000,165,bolangir,yes,loisingha,yes,kandajuri,yes,66,66 loisingha (sc),bolangir
3001,166,bolangir,yes,loisingha,yes,kusang,yes,66,66 loisingha (sc),bolangir
3002,167,bolangir,yes,loisingha,yes,kusmel,yes,66,66 loisingha (sc),bolangir
3003,168,bolangir,yes,loisingha,yes,kutenpali,yes,66,66 loisingha (sc),bolangir
3004,169,bolangir,yes,loisingha,yes,loisingha,yes,66,66 loisingha (sc),bolangir
3005,170,bolangir,yes,loisingha,yes,magurbeda,yes,66,66 loisingha (sc),bolangir
3006,171,bolangir,yes,loisingha,yes,ratakhandi,yes,66,66 loisingha (sc),bolangir
3007,172,bolangir,yes,loisingha,yes,rengali,yes,66,66 loisingha (sc),bolangir
3008,173,bolangir,yes,loisingha,yes,sargad,yes,66,66 loisingha (sc),bolangir
3009,174,bolangir,yes,loisingha,yes,taliudar,yes,66,66 loisingha (sc),bolangir
3010,175,bolangir,yes,loisingha,yes,uperbahal,yes,66,66 loisingha (sc),bolangir
3011,228,bolangir,yes,puintala,yes,ainlasari,yes,66,66 loisingha (sc),bolangir
3012,229,bolangir,yes,puintala,yes,ankriapadar,yes,66,66 loisingha (sc),bolangir
3013,230,bolangir,yes,puintala,yes,atgaon,yes,66,66 loisingha (sc),bolangir
3014,231,bolangir,yes,puintala,yes,bahalpadar,yes,66,66 loisingha (sc),bolangir
3015,232,bolangir,yes,puintala,yes,bairasar,yes,66,66 loisingha (sc),bolangir
3016,233,bolangir,yes,puintala,yes,bandhpada,yes,66,66 loisingha (sc),bolangir
3017,234,bolangir,yes,puintala,yes,bhaler,yes,66,66 loisingha (sc),bolangir
3018,235,bolangir,yes,puintala,yes,bileisarda,yes,66,66 loisingha (sc),bolangir
3019,236,bolangir,yes,puintala,yes,bubel,yes,66,66 loisingha (sc),bolangir
3020,237,bolangir,yes,puintala,yes,chhatamakhna,yes,66,66 loisingha (sc),bolangir
3021,238,bolangir,yes,puintala,yes,chhatapipal,yes,66,66 loisingha (sc),bolangir
3022,239,bolangir,yes,puintala,yes,daspur,yes,66,66 loisingha (sc),bolangir
3023,240,bolangir,yes,puintala,yes,durgapali,yes,66,66 loisingha (sc),bolangir
3024,241,bolangir,yes,puintala,yes,gaintala,yes,66,66 loisingha (sc),bolangir
3025,242,bolangir,yes,puintala,yes,jamgaon,yes,66,66 loisingha (sc),bolangir
3026,243,bolangir,yes,puintala,yes,khaliapali,yes,66,66 loisingha (sc),bolangir
3027,244,bolangir,yes,puintala,yes,kurul,yes,66,66 loisingha (sc),bolangir
3028,245,bolangir,yes,puintala,yes,lukapada,yes,66,66 loisingha (sc),bolangir
3029,246,bolangir,yes,puintala,yes,mahimunda,yes,66,66 loisingha (sc),bolangir
3030,247,bolangir,yes,puintala,yes,malmunda,yes,66,66 loisingha (sc),bolangir
3031,248,bolangir,yes,puintala,yes,patharla(talgaj),yes,66,66 loisingha (sc),bolangir
3032,249,bolangir,yes,puintala,yes,pipirda,yes,66,66 loisingha (sc),bolangir
3033,250,bolangir,yes,puintala,yes,puintala,yes,66,66 loisingha (sc),bolangir
3034,251,bolangir,yes,puintala,yes,randa,yes,66,66 loisingha (sc),bolangir
3035,252,bolangir,yes,puintala,yes,sauntpur,yes,66,66 loisingha (sc),bolangir
3036,198,bolangir,yes,patnagarh,yes,balipata,yes,67,67 patnagarh,bolangir
3037,199,bolangir,yes,patnagarh,yes,baneimunda,yes,67,67 patnagarh,bolangir
3038,200,bolangir,yes,patnagarh,yes,barpadar,yes,67,67 patnagarh,bolangir
3039,201,bolangir,yes,patnagarh,yes,batharla,yes,67,67 patnagarh,bolangir
3040,202,bolangir,yes,patnagarh,yes,bhainsa,yes,67,67 patnagarh,bolangir
3041,203,bolangir,yes,patnagarh,yes,bharatbahal,yes,67,67 patnagarh,bolangir
3042,204,bolangir,yes,patnagarh,yes,dangabahal,yes,67,67 patnagarh,bolangir
3043,205,bolangir,yes,patnagarh,yes,deulgaon,yes,67,67 patnagarh,bolangir
3044,206,bolangir,yes,patnagarh,yes,dhatuk,yes,67,67 patnagarh,bolangir
3045,207,bolangir,yes,patnagarh,yes,dhubalpada,yes,67,67 patnagarh,bolangir
3046,208,bolangir,yes,patnagarh,yes,gangasagar,yes,67,67 patnagarh,bolangir
3047,209,bolangir,yes,patnagarh,yes,gerda,yes,67,67 patnagarh,bolangir
3048,210,bolangir,yes,patnagarh,yes,ghasian,yes,67,67 patnagarh,bolangir
3049,211,bolangir,yes,patnagarh,yes,ghuchepali,yes,67,67 patnagarh,bolangir
3050,212,bolangir,yes,patnagarh,yes,jogimunda,yes,67,67 patnagarh,bolangir
3051,213,bolangir,yes,patnagarh,yes,kendumundi,yes,67,67 patnagarh,bolangir
3052,214,bolangir,yes,patnagarh,yes,kerbeda,yes,67,67 patnagarh,bolangir
