State ,District,Block,SNo,Grampanchyat Name ,SC,ST,Minority,Others,Total,
Odisha ,Nabarangapur,Tentulikhunti,12,Paraja Barangpadar,25.65,12.3,0,32.55,70.5,
Odisha ,Nabarangapur,Tentulikhunti,13,Patraput,26.5,154.05,0,20.75,201.3,
Odisha ,Nabarangapur,Tentulikhunti,14,Pujariguda,52.45,194.05,0,24.85,271.35,
Odisha ,Nabarangapur,Tentulikhunti,15,Tentulikhunti,17.8,106.7,0,40.6,165.1,
Odisha ,Nabarangapur,Tentulikhunti,,Total,363.8,1656.4,0.55,571.2,2591.95,
Odisha ,Nabarangapur,Umerkote,1,Anchala,5.5,69.35,0,4.9,79.75,
Odisha ,Nabarangapur,Umerkote,2,Badabharandi,46.45,96.5,0,19.7,162.65,
Odisha ,Nabarangapur,Umerkote,3,Badakumari,41,78.8,0,32.85,152.65,
Odisha ,Nabarangapur,Umerkote,4,Bahmini,33.8,127.35,0,62.15,223.3,
Odisha ,Nabarangapur,Umerkote,5,Bakoda,36,112.3,0,16.35,164.65,
Odisha ,Nabarangapur,Umerkote,6,Beheda,22.3,87.05,0,9.5,118.85,
Odisha ,Nabarangapur,Umerkote,7,Benora,17.05,95.95,0,18.1,131.1,
Odisha ,Nabarangapur,Umerkote,8,Bhandariguda,18.4,75.55,0,91.9,185.85,
Odisha ,Nabarangapur,Umerkote,9,Burja,7.35,81.55,0,12.5,101.4,
Odisha ,Nabarangapur,Umerkote,10,Chikalpadar,42.1,121.1,0,34.4,197.6,
Odisha ,Nabarangapur,Umerkote,11,Hirapur,17.1,169.05,0,29.95,216.1,
Odisha ,Nabarangapur,Umerkote,12,Jamronda,32.55,96.4,0,20.15,149.1,
Odisha ,Nabarangapur,Umerkote,13,Karagam,24.4,99.5,0,15.35,139.25,
Odisha ,Nabarangapur,Umerkote,14,Khanda,12.8,266,0,0.55,279.35,
Odisha ,Nabarangapur,Umerkote,15,Kopena,19.3,49.25,0,21.95,90.5,
Odisha ,Nabarangapur,Umerkote,16,Kurshi,11.05,41.1,0,9.6,61.75,
Odisha ,Nabarangapur,Umerkote,17,Mundiguda,12.05,101.4,0,3.65,117.1,
Odisha ,Nabarangapur,Umerkote,18,Murtuma,21.65,152.35,0,7.1,181.1,
Odisha ,Nabarangapur,Umerkote,19,Neura,4.4,80.1,0,12.5,97,
Odisha ,Nabarangapur,Umerkote,20,Rajpur,7.65,104.95,0,80.95,193.55,
Odisha ,Nabarangapur,Umerkote,21,Semala,17.8,80.25,0,24.85,122.9,
Odisha ,Nabarangapur,Umerkote,22,Singisari,3.7,149.55,0,19.25,172.5,
Odisha ,Nabarangapur,Umerkote,23,Sukhigam,43.55,50.15,0,8.25,101.95,
Odisha ,Nabarangapur,Umerkote,24,Sunabeda,36.95,27.05,0,19.05,83.05,
Odisha ,Nabarangapur,Umerkote,25,Tohara,20,260.3,0,144.1,424.4,
Odisha ,Nabarangapur,Umerkote,26,Torenga,13.85,219.4,0,13.7,246.95,
Odisha ,Nabarangapur,Umerkote,,Total,568.75,2892.3,0,733.3,4194.35,
Odisha ,Nayagarh,Bhapur,1,Badasahara,4.8,17.45,0,130,152.25,
Odisha ,Nayagarh,Bhapur,2,Baghuapalli,4.5,0,0,111.45,115.95,
Odisha ,Nayagarh,Bhapur,3,Baigunia,8,0,0,88.45,96.45,
Odisha ,Nayagarh,Bhapur,4,Baunsabati,5.5,1,0,56,62.5,
Odisha ,Nayagarh,Bhapur,5,Bhagabanpur,2.15,0,0,23.65,25.8,
Odisha ,Nayagarh,Bhapur,6,Bhapur,10,20.85,0,198.15,229,
Odisha ,Nayagarh,Bhapur,7,Bijipur,0.75,0,0,244.45,245.2,
Odisha ,Nayagarh,Bhapur,8,Chakaradharprasad,1.05,1.3,0,57.75,60.1,
Odisha ,Nayagarh,Bhapur,9,Dhanchanagada,0,0.35,0,86.05,86.4,
Odisha ,Nayagarh,Bhapur,10,Fategarh,16.1,14.3,0,237.7,268.1,
Odisha ,Nayagarh,Bhapur,11,Golapakhari,6.45,0,0,173.9,180.35,
Odisha ,Nayagarh,Bhapur,12,Kainfullia,2.55,0,0,48,50.55,
Odisha ,Nayagarh,Bhapur,13,Karabara,11.9,0,0,124.35,136.25,
Odisha ,Nayagarh,Bhapur,14,Kendupalli,0,2.6,0,14.6,17.2,
Odisha ,Nayagarh,Bhapur,15,Nimani,6.1,0.7,0,67.8,74.6,
Odisha ,Nayagarh,Bhapur,16,Padmabati,0,29.2,0,57.5,86.7,
Odisha ,Nayagarh,Bhapur,17,Patharachakada,2.3,0,0,45.75,48.05,
Odisha ,Nayagarh,Bhapur,18,Rakama,2.1,0,0,45.9,48,
Odisha ,Nayagarh,Bhapur,19,Salapada,0,0.55,0,71.15,71.7,
Odisha ,Nayagarh,Bhapur,20,Sasana,6.5,0,0,17.2,23.7,
Odisha ,Nayagarh,Bhapur,,Total,90.75,88.3,0,1899.8,2078.85,
Odisha ,Nayagarh,Dasapalla,1,Banigochha,8.85,16.65,0,43.35,68.85,
Odisha ,Nayagarh,Dasapalla,2,Bhogabadi,19.8,41.65,0,48.75,110.2,
Odisha ,Nayagarh,Dasapalla,3,Chadeyapalli,9.7,46.75,0,32.8,89.25,
Odisha ,Nayagarh,Dasapalla,4,Dihagaon,5.3,0,0,102.05,107.35,
Odisha ,Nayagarh,Dasapalla,5,Duda,19.15,47.5,0,5.35,72,
Odisha ,Nayagarh,Dasapalla,6,Gholahandi,0.7,11.85,0,54.5,67.05,
Odisha ,Nayagarh,Dasapalla,7,Ghugudipada,11,52.65,0,35.7,99.35,
Odisha ,Nayagarh,Dasapalla,8,Kalasakhaman,12.5,16.05,0,50.1,78.65,
Odisha ,Nayagarh,Dasapalla,9,Khamarasahi,7.45,2.95,0,50.8,61.2,
Odisha ,Nayagarh,Dasapalla,10,Kujamendhi,15.4,29.25,0,42.3,86.95,
Odisha ,Nayagarh,Dasapalla,11,Kulurukumpa,19.05,25.3,0,14.35,58.7,
Odisha ,Nayagarh,Dasapalla,12,Madhyakhanda,3.35,0,0,59.05,62.4,
Odisha ,Nayagarh,Dasapalla,13,Nachhipur,4.8,0.45,0,60.5,65.75,
Odisha ,Nayagarh,Dasapalla,14,Nuagaon,3,25.05,0,65.5,93.55,
Odisha ,Nayagarh,Dasapalla,15,Pokharigochha,9.55,49.45,0,13.05,72.05,
Odisha ,Nayagarh,Dasapalla,16,Sariganda,6.7,24.55,0,52,83.25,
Odisha ,Nayagarh,Dasapalla,17,Simlisahi,2,4.4,0,31.9,38.3,
Odisha ,Nayagarh,Dasapalla,18,Takara,13.65,12.3,0,33.55,59.5,
Odisha ,Nayagarh,Dasapalla,19,Tendabadi,19.25,21.5,0,69.6,110.35,
Odisha ,Nayagarh,Dasapalla,20,Tumandi,5.9,33.6,0,30.65,70.15,
Odisha ,Nayagarh,Dasapalla,,Total,197.1,461.9,0,895.85,1554.85,
Odisha ,Nayagarh,Gania,1,Adakata,0.75,0,0,29,29.75,
Odisha ,Nayagarh,Gania,2,Badasilinga,8.75,31.2,0,1.1,41.05,
Odisha ,Nayagarh,Gania,3,Belpada Patna,0.3,0,0,1.3,1.6,
Odisha ,Nayagarh,Gania,4,Chhamundia,4.25,11.4,0,36.55,52.2,
Odisha ,Nayagarh,Gania,5,Gania,0,0,0,0.75,0.75,
Odisha ,Nayagarh,Gania,6,Karadapada,1.2,0,0,18.85,20.05,
Odisha ,Nayagarh,Gania,7,Kishore Prasad,1.4,0,0,6.9,8.3,
Odisha ,Nayagarh,Gania,8,Rasang,0,0.6,0,7.5,8.1,
Odisha ,Nayagarh,Gania,,Total,16.65,43.2,0,101.95,161.8,
Odisha ,Nayagarh,Khandapara,1,Bada Banapur,0,0,0,10.95,10.95,
Odisha ,Nayagarh,Khandapara,2,Balabhadraprasad,3.45,0.6,0,44.65,48.7,
Odisha ,Nayagarh,Khandapara,3,Banamalipur,2.3,0,0,23.85,26.15,
Odisha ,Nayagarh,Khandapara,4,Benagadia,0.3,0,0,2,2.3,
Odisha ,Nayagarh,Khandapara,5,Bodasa,5.9,0,0,35.05,40.95,
Odisha ,Nayagarh,Khandapara,6,Gadia Sahi,2.7,0,0,2.65,5.35,
Odisha ,Nayagarh,Khandapara,7,Gunthuni,0,0,0,15.3,15.3,
Odisha ,Nayagarh,Khandapara,8,Jagannath Prasad,0,0,0,24.55,24.55,
Odisha ,Nayagarh,Khandapara,9,Jogiapalli,0,0,0,0.3,0.3,
Odisha ,Nayagarh,Khandapara,10,Kantilo,0,0,0,1,1,
Odisha ,Nayagarh,Khandapara,11,Khalisah,1.6,0,0,25.5,27.1,
Odisha ,Nayagarh,Khandapara,12,Kiajhar,9.05,3.65,0,35.75,48.45,
Odisha ,Nayagarh,Khandapara,13,Koska,6.85,14.8,0,33.4,55.05,
Odisha ,Nayagarh,Khandapara,14,Kumbharpada,2.4,0,0,26.25,28.65,
Odisha ,Nayagarh,Khandapara,15,Mardarajpur,0.45,0,0,0,0.45,
Odisha ,Nayagarh,Khandapara,16,Ranichheli,3.1,1.05,0,61.05,65.2,
Odisha ,Nayagarh,Khandapara,17,Ranipada,0,0,0,1.8,1.8,
Odisha ,Nayagarh,Khandapara,18,Rath. Dholamara,1,0,0,29.55,30.55,
Odisha ,Nayagarh,Khandapara,19,Salajharia,0,0,0,2.3,2.3,
Odisha ,Nayagarh,Khandapara,20,Sidhamula,0.3,0,0,0,0.3,
Odisha ,Nayagarh,Khandapara,21,Sikharpur,1.55,0,0,0,1.55,
Odisha ,Nayagarh,Khandapara,22,Singhapada,1.2,12.1,0,41.5,54.8,
Odisha ,Nayagarh,Khandapara,,Total,42.15,32.2,0,417.4,491.75,
Odisha ,Nayagarh,Nayagarh,1,Badapandusar,0.75,0,0,80.4,81.15,
Odisha ,Nayagarh,Nayagarh,2,Balugaon,4.85,0,0,78.35,83.2,
Odisha ,Nayagarh,Nayagarh,3,Baunsia Pada,0,0,0,19.25,19.25,
Odisha ,Nayagarh,Nayagarh,4,Bhatasahi,1.75,1,0,46.5,49.25,
Odisha ,Nayagarh,Nayagarh,5,Biruda,6.3,0,0,112.05,118.35,
Odisha ,Nayagarh,Nayagarh,6,Champatipur,2.2,0,0,19.1,21.3,
Odisha ,Nayagarh,Nayagarh,7,Chandibasta,3.8,0,0,37.55,41.35,
Odisha ,Nayagarh,Nayagarh,8,Gadadhar Prasad,3.5,0,0,106.4,109.9,
Odisha ,Nayagarh,Nayagarh,9,Gambharidihi,13.3,0,0,59.65,72.95,
Odisha ,Nayagarh,Nayagarh,10,Ghadual,0.2,0,0,20,20.2,
Odisha ,Nayagarh,Nayagarh,11,Ikiri,0,0,0,70.25,70.25,
Odisha ,Nayagarh,Nayagarh,12,Itamati,2,0,0,113.45,115.45,
Odisha ,Nayagarh,Nayagarh,13,Jemadeipur Patna,1.05,0,0,55.8,56.85,
Odisha ,Nayagarh,Nayagarh,14,Kalikaprasad,0.6,0,0,109.2,109.8,
Odisha ,Nayagarh,Nayagarh,15,Kendudhipi,0.75,2.85,0,78.1,81.7,
Odisha ,Nayagarh,Nayagarh,16,Khuntubandha,3.95,0,0,147.9,151.85,
Odisha ,Nayagarh,Nayagarh,17,Kirdas Pur,3.95,0,0,64.8,68.75,
Odisha ,Nayagarh,Nayagarh,18,Lathipada,12.05,0,0,87.6,99.65,
Odisha ,Nayagarh,Nayagarh,19,Laxmiprasad,5.4,0,0,48.15,53.55,
Odisha ,Nayagarh,Nayagarh,20,Lenkudi Pada,2.8,0,0,46.15,48.95,
Odisha ,Nayagarh,Nayagarh,21,Machhipada,1.3,5.5,0,26.5,33.3,
Odisha ,Nayagarh,Nayagarh,22,Muthagadia,1.1,0,0,51.3,52.4,
Odisha ,Nayagarh,Nayagarh,23,Nabaghanapur,2.35,0,0,31.55,33.9,
Odisha ,Nayagarh,Nayagarh,24,Nadiali,6.8,0,0,70,76.8,
Odisha ,Nayagarh,Nayagarh,25,Natugaon,2.6,0,0,87.05,89.65,
Odisha ,Nayagarh,Nayagarh,26,Notar,2.85,0,0,130.75,133.6,
Odisha ,Nayagarh,Nayagarh,27,Sarankul,0,0,0,36.85,36.85,
Odisha ,Nayagarh,Nayagarh,28,Sharadha Pur,3.55,0,0,67.3,70.85,
Odisha ,Nayagarh,Nayagarh,29,Sinduria,9.3,0,1.05,20.8,31.15,
Odisha ,Nayagarh,Nayagarh,,Total,99.05,9.35,1.05,1922.75,2032.2,
Odisha ,Nayagarh,Nuagaon,1,Badagotha,3.2,3.3,0,40,46.5,
Odisha ,Nayagarh,Nuagaon,2,Bahadajhola,10.7,0,0,25.8,36.5,
Odisha ,Nayagarh,Nuagaon,3,Beruan Bari,12.8,16.25,0,66.2,95.25,
Odisha ,Nayagarh,Nuagaon,4,Chahali,0.75,0,0,34.4,35.15,
Odisha ,Nayagarh,Nuagaon,5,Dhenkena,0.6,0,0,20.95,21.55,
Odisha ,Nayagarh,Nuagaon,6,Durdura,20.95,3.55,0,78.45,102.95,
Odisha ,Nayagarh,Nuagaon,7,Gateri,10.3,1,0,31.2,42.5,
Odisha ,Nayagarh,Nuagaon,8,Gumi,14,91.15,0,21.65,126.8,
Odisha ,Nayagarh,Nuagaon,9,Haripura,6.2,0,0,38.4,44.6,
Odisha ,Nayagarh,Nuagaon,10,Jakeda,3.6,54.8,0,0.3,58.7,
Odisha ,Nayagarh,Nuagaon,11,Kaptapalli,1.8,42.2,0,1.95,45.95,
Odisha ,Nayagarh,Nuagaon,12,Khandugaon,2.4,0,0,31.1,33.5,
Odisha ,Nayagarh,Nuagaon,13,Korada,14.75,5,0,98.35,118.1,
Odisha ,Nayagarh,Nuagaon,14,Mahipura,23.6,1,0,40.5,65.1,
Odisha ,Nayagarh,Nuagaon,15,Maichheli,18.4,18.85,0,98.75,136,
Odisha ,Nayagarh,Nuagaon,16,Malisahi,1.3,3.65,0,71.05,76,
Odisha ,Nayagarh,Nuagaon,17,Nuagaon,17.9,8.3,0,124.15,150.35,
Odisha ,Nayagarh,Nuagaon,18,Paradhipi,15.6,8.95,0,62.95,87.5,
Odisha ,Nayagarh,Nuagaon,19,Sikrida,3.5,2.2,0,73.65,79.35,
Odisha ,Nayagarh,Nuagaon,20,Singarapalli,12.5,0,0,98.1,110.6,
Odisha ,Nayagarh,Nuagaon,21,Sorada,12.15,3.25,0.95,126.2,142.55,
Odisha ,Nayagarh,Nuagaon,22,Udaypur,11.45,2.9,0,100.55,114.9,
Odisha ,Nayagarh,Nuagaon,,Total,218.45,266.35,0.95,1284.65,1770.4,
Odisha ,Nayagarh,Odagaon,1,Angisingi,1.75,0,0,38.75,40.5,
Odisha ,Nayagarh,Odagaon,2,Arada,4.35,0,0,20.65,25,
Odisha ,Nayagarh,Odagaon,3,Badagorada,2.75,0,0,28.75,31.5,
Odisha ,Nayagarh,Odagaon,4,Banthapur,3.35,16.15,0,18.9,38.4,
Odisha ,Nayagarh,Odagaon,5,Barasahi,10.55,4,0,32.75,47.3,
Odisha ,Nayagarh,Odagaon,6,Bhadikila,0,0,0,25.55,25.55,
Odisha ,Nayagarh,Odagaon,7,Bhaliadihi,0.45,0.45,0,35.55,36.45,
Odisha ,Nayagarh,Odagaon,8,Dimisar,0,0,0,25.3,25.3,
Odisha ,Nayagarh,Odagaon,9,Giridipalli,2.5,0,0,53.45,55.95,
Odisha ,Nayagarh,Odagaon,10,Godipada,1.15,0,0,101.1,102.25,
Odisha ,Nayagarh,Odagaon,11,Godipalli,2.85,0,0,26.95,29.8,
Odisha ,Nayagarh,Odagaon,12,Golagaon,0,0,0,27.15,27.15,
Odisha ,Nayagarh,Odagaon,13,Gotisahi,1.3,0,0,43.75,45.05,
Odisha ,Nayagarh,Odagaon,14,Goudput,6.8,2.9,0,56.4,66.1,
Odisha ,Nayagarh,Odagaon,15,Haridabandh,0,0,0,54.35,54.35,
Odisha ,Nayagarh,Odagaon,16,Hariharpur,0,0,0,31.45,31.45,
Odisha ,Nayagarh,Odagaon,17,Kajalaipalli,3.35,5.9,0,46.85,56.1,
Odisha ,Nayagarh,Odagaon,18,Komanda,4.85,4.05,0,14.75,23.65,
Odisha ,Nayagarh,Odagaon,19,Korapitha,3.65,0,0,17.15,20.8,
Odisha ,Nayagarh,Odagaon,20,Kurala,1.3,0,0,47.5,48.8,
Odisha ,Nayagarh,Odagaon,21,Magarbandha,13.05,0,0,57.1,70.15,
Odisha ,Nayagarh,Odagaon,22,Nandighor,0.6,0,0,60.45,61.05,
Odisha ,Nayagarh,Odagaon,23,P. Manpur,11.05,0,0,43.1,54.15,
Odisha ,Nayagarh,Odagaon,24,Panchumu,3.6,1.6,0,32.5,37.7,
Odisha ,Nayagarh,Odagaon,25,Panderipada,4.55,0,0,6.5,11.05,
Odisha ,Nayagarh,Odagaon,26,Pantikhari,2.25,0,0,4.3,6.55,
Odisha ,Nayagarh,Odagaon,27,Rabera,0,0,0,17.45,17.45,
Odisha ,Nayagarh,Odagaon,28,Rabigadia,1.1,0,0,20.75,21.85,
Odisha ,Nayagarh,Odagaon,29,Rangani Patna,3.5,0,0,16.55,20.05,
Odisha ,Nayagarh,Odagaon,30,Rohibanka,0.3,0,0,37.5,37.8,
Odisha ,Nayagarh,Odagaon,31,Sakeri,8.4,0,0,15.7,24.1,
Odisha ,Nayagarh,Odagaon,32,Saradhapur,1.75,0,0,11.85,13.6,
Odisha ,Nayagarh,Odagaon,33,Sarankul,1.15,0,0,11.7,12.85,
Odisha ,Nayagarh,Odagaon,34,Sikharpur,0,0,0,44.75,44.75,
Odisha ,Nayagarh,Odagaon,35,Solapata,1.6,0,0,21.7,23.3,
Odisha ,Nayagarh,Odagaon,36,Sunamuhin,5.95,0,0,70,75.95,
Odisha ,Nayagarh,Odagaon,,Total,109.8,35.05,0,1218.95,1363.8,
Odisha ,Nayagarh,Ranapur,1,Bajrakote,0,0,0,22.75,22.75,
Odisha ,Nayagarh,Ranapur,2,Balabhadrapur,1.2,0,0,74.1,75.3,
Odisha ,Nayagarh,Ranapur,3,Bandhamunda,1,42.6,0,14.6,58.2,
Odisha ,Nayagarh,Ranapur,4,Baunsagarh,0,0,0,20.25,20.25,
Odisha ,Nayagarh,Ranapur,5,Brajarajpur,3.1,0,0,52.45,55.55,
Odisha ,Nayagarh,Ranapur,6,Brundabana Pur,0.2,0,0,49.5,49.7,
Odisha ,Nayagarh,Ranapur,7,Champagarh,4.1,7.65,0,39.55,51.3,
Odisha ,Nayagarh,Ranapur,8,Champapedi,0,0.9,0,43.95,44.85,
Odisha ,Nayagarh,Ranapur,9,Chandpur,0.75,0,0,20.95,21.7,
Odisha ,Nayagarh,Ranapur,10,Damasahi,12.55,1,0,33.9,47.45,
Odisha ,Nayagarh,Ranapur,11,Darpanarayan Pur,1,1.6,0,43.7,46.3,
Odisha ,Nayagarh,Ranapur,12,Gadabanikilo,0,0,0,46.1,46.1,
Odisha ,Nayagarh,Ranapur,13,Gopalpur,1,0,0,87.55,88.55,
Odisha ,Nayagarh,Ranapur,14,Gourangpur,0.65,0,0,34.3,34.95,
Odisha ,Nayagarh,Ranapur,15,Hansara,0,0,0,16.4,16.4,
Odisha ,Nayagarh,Ranapur,16,Jhadapada,2.05,0,0,29.4,31.45,
Odisha ,Nayagarh,Ranapur,17,Kandapada,3.1,0,0,16.4,19.5,
Odisha ,Nayagarh,Ranapur,18,Kandha Nayagarh,0,0,0,27.25,27.25,
Odisha ,Nayagarh,Ranapur,19,Kasanda,1.35,0,0,59.5,60.85,
Odisha ,Nayagarh,Ranapur,20,Kerendatangi,0.6,1.1,0,46.3,48,
Odisha ,Nayagarh,Ranapur,21,Khairpalli,0.3,0.2,0,26.2,26.7,
Odisha ,Nayagarh,Ranapur,22,Khatia,1.6,2.15,0,69.05,72.8,
Odisha ,Nayagarh,Ranapur,23,Kulasar,0.85,1,0,31.7,33.55,
Odisha ,Nayagarh,Ranapur,24,Lodhachua,0,0,0,52.7,52.7,
Odisha ,Nayagarh,Ranapur,25,Mahatpala,0,0,0,30.6,30.6,
Odisha ,Nayagarh,Ranapur,26,Majhiakhanda,1.05,0,0,28.75,29.8,
Odisha ,Nayagarh,Ranapur,27,Mayurjhalia,0,10.15,0,19.95,30.1,
Odisha ,Nayagarh,Ranapur,28,Narasinghpur,1.45,2.3,0,17.5,21.25,
Odisha ,Nayagarh,Ranapur,29,Narendrapur,0.3,1.3,0,38.05,39.65,
Odisha ,Nayagarh,Ranapur,30,Patia,1.7,40.3,0,60.4,102.4,
Odisha ,Nayagarh,Ranapur,31,Pimpal,0,0,0,32.85,32.85,
Odisha ,Nayagarh,Ranapur,32,Raipada,6.95,20.55,0,13.5,41,
Odisha ,Nayagarh,Ranapur,33,Raj-Jankia,0,5.9,0,42.5,48.4,
Odisha ,Nayagarh,Ranapur,34,Raj-Sunakhala,0.55,13.7,0,10.25,24.5,
Odisha ,Nayagarh,Ranapur,35,Rankadeuli,0.3,0,0,43.4,43.7,
Odisha ,Nayagarh,Ranapur,36,Surukabadi,1.45,2.65,0,25.1,29.2,
Odisha ,Nayagarh,Ranapur,37,Talakani,0,0,0,16.6,16.6,
Odisha ,Nayagarh,Ranapur,,Total,49.15,155.05,0,1338,1542.2,
Odisha ,Nuapada,Boden,1,Babebir,0.75,1.95,0,41.4,44.1,
Odisha ,Nuapada,Boden,2,Bhainsadani,3,164.9,0,24.1,192,
Odisha ,Nuapada,Boden,3,Boden,59,84.85,0,77.85,221.7,
Odisha ,Nuapada,Boden,4,Boirgaon,30.35,133.45,0,28.55,192.35,
Odisha ,Nuapada,Boden,5,Damjhar,5.8,9.75,0,18.85,34.4,
Odisha ,Nuapada,Boden,6,Farsara,2.45,85.05,0,58.25,145.75,
Odisha ,Nuapada,Boden,7,Karangamal,7.95,19.05,0.3,19.7,47,
Odisha ,Nuapada,Boden,8,Karlakote,12.15,130.1,0,51,193.25,
Odisha ,Nuapada,Boden,9,Khaira,28.55,66.9,0,53.85,149.3,
Odisha ,Nuapada,Boden,10,Larka,5.05,75.15,0,41.95,122.15,
Odisha ,Nuapada,Boden,11,Litisargi,17.95,31.05,0,70.85,119.85,
Odisha ,Nuapada,Boden,12,Nagpada,15.85,91.1,0,23.8,130.75,
Odisha ,Nuapada,Boden,13,Palsada,7.55,8.6,0,35.7,51.85,
Odisha ,Nuapada,Boden,14,Rokal,9.55,48.25,0,41.35,99.15,
Odisha ,Nuapada,Boden,15,Sunapur,2.4,67.95,0,29.1,99.45,
Odisha ,Nuapada,Boden,,Total,208.35,1018.1,0.3,616.3,1843.05,
Odisha ,Nuapada,Khariar,1,Areda,12.2,47.2,0,62.6,122,
Odisha ,Nuapada,Khariar,2,Baddohel,18.95,21.25,0,19.15,59.35,
Odisha ,Nuapada,Khariar,3,Badi,16.3,5.45,0,40.9,62.65,
Odisha ,Nuapada,Khariar,4,Bargaon,8.55,45.25,0,22.7,76.5,
Odisha ,Nuapada,Khariar,5,Bhojpur,0.8,0,0,27.55,28.35,
Odisha ,Nuapada,Khariar,6,Bhuliasikuan,0.3,4,0,68.15,72.45,
Odisha ,Nuapada,Khariar,7,Birighat,34.85,42,0,23.45,100.3,
Odisha ,Nuapada,Khariar,8,Chanabeda,30.95,6.65,0,64.8,102.4,
Odisha ,Nuapada,Khariar,9,Chindaguda,12.65,5.85,0,34.6,53.1,
Odisha ,Nuapada,Khariar,10,Dabri,2.6,32.1,0,5.75,40.45,
Odisha ,Nuapada,Khariar,11,Dohelpada,17.9,0,0,24.55,42.45,
Odisha ,Nuapada,Khariar,12,Duajhar,15.65,21.7,0,15.75,53.1,
Odisha ,Nuapada,Khariar,13,Gardamunda,1.95,3.45,0,36.4,41.8,
Odisha ,Nuapada,Khariar,14,Kendupati,0,62.05,0,17.45,79.5,
Odisha ,Nuapada,Khariar,15,Khasbahal,2.85,3.6,0,29.9,36.35,
Odisha ,Nuapada,Khariar,16,Khudpej,17.55,6.5,0,37.85,61.9,
Odisha ,Nuapada,Khariar,17,Kirikita,0.85,29.4,0,12.9,43.15,
Odisha ,Nuapada,Khariar,18,Lanji,12.65,69.3,0,18.2,100.15,
Odisha ,Nuapada,Khariar,19,Mandosil,21.75,20.45,1.3,41.2,84.7,
Odisha ,Nuapada,Khariar,20,Nehena,3.65,2.4,0,25.35,31.4,
Odisha ,Nuapada,Khariar,21,Ranimunda,3.7,69.95,0,31.8,105.45,
Odisha ,Nuapada,Khariar,22,Risigaon,11.25,3.45,0,17.3,32,
Odisha ,Nuapada,Khariar,23,Sanmaheswar,3.5,13.9,0,37.7,55.1,
Odisha ,Nuapada,Khariar,24,Saradhapur,49,30.1,0,38.15,117.25,
Odisha ,Nuapada,Khariar,25,Sunarisikuan,0,2.45,0,11.4,13.85,
Odisha ,Nuapada,Khariar,26,Tukla,26.25,7.5,0,52.75,86.5,
Odisha ,Nuapada,Khariar,,Total,326.65,555.95,1.3,818.3,1702.2,
Odisha ,Nuapada,Komna,1,Agren,20,2.65,0,43.1,65.75,
Odisha ,Nuapada,Komna,2,Bhela,10.15,35.45,0,18.75,64.35,
Odisha ,Nuapada,Komna,3,Budhikomna,49.35,77.2,0,48.1,174.65,
Odisha ,Nuapada,Komna,4,Darlipada,35.6,135,0,22.15,192.75,
Odisha ,Nuapada,Komna,5,Deodhara,18.75,47.7,0,12.65,79.1,
Odisha ,Nuapada,Komna,6,Dhorlamunda,25.75,88.1,0,11.85,125.7,
Odisha ,Nuapada,Komna,7,Gandamer,8,89,0,17.3,114.3,
Odisha ,Nuapada,Komna,8,Jadamunda,19.1,117.6,1.95,37.05,175.7,
Odisha ,Nuapada,Komna,9,Jatgarh,12.45,121.95,0,47.1,181.5,
Odisha ,Nuapada,Komna,10,Jhagrahi,8.15,82.7,0,30.55,121.4,
Odisha ,Nuapada,Komna,11,Kandetara,77.2,91.6,8.55,22.25,199.6,
Odisha ,Nuapada,Komna,12,Komna,37.3,6,0,74.75,118.05,
Odisha ,Nuapada,Komna,13,Konabira,25.05,8.5,0,49.75,83.3,
Odisha ,Nuapada,Komna,14,Kureswar,23.5,96.05,0,36.7,156.25,
Odisha ,Nuapada,Komna,15,Kurumpuri,37.05,122.95,0.3,50.1,210.4,
Odisha ,Nuapada,Komna,16,Lakhna,61.8,61.25,1,7.6,131.65,
Odisha ,Nuapada,Komna,17,Maniguda,5.2,10.1,0,20.3,35.6,
Odisha ,Nuapada,Komna,18,Michhapali,4.7,50.35,0,3.85,58.9,
Odisha ,Nuapada,Komna,19,Mundapala,23.3,116.8,0,13.05,153.15,
Odisha ,Nuapada,Komna,20,Nuagaon,23.55,102.05,0,16.45,142.05,
Odisha ,Nuapada,Komna,21,Palsipani,10.55,88.3,0,12.4,111.25,
Odisha ,Nuapada,Komna,22,Pendrawan,11.75,64.9,0,42.85,119.5,
Odisha ,Nuapada,Komna,23,Poinr,13,80.85,0,5.6,99.45,
Odisha ,Nuapada,Komna,24,Rajana,9.25,20.65,0,22.5,52.4,
Odisha ,Nuapada,Komna,25,Samarsing,4.1,71.8,0,17.8,93.7,
Odisha ,Nuapada,Komna,26,Sialati,41.3,126.15,0,40.8,208.25,
Odisha ,Nuapada,Komna,27,Silva,13.65,176.6,0,21.6,211.85,
Odisha ,Nuapada,Komna,28,Soseng,0.55,24.65,0,1.3,26.5,
Odisha ,Nuapada,Komna,29,Sunabeda,1.25,44.6,0,15.85,61.7,
Odisha ,Nuapada,Komna,30,Tarbod,33.15,6.85,0,56,96,
Odisha ,Nuapada,Komna,31,Thikpali,36.05,136.65,4.75,19,196.45,
Odisha ,Nuapada,Komna,32,Tikrapada,19.9,6.85,0,39.65,66.4,
Odisha ,Nuapada,Komna,,Total,720.45,2311.85,16.55,878.75,3927.6,
Odisha ,Nuapada,Nuapada,1,Amanara,26.4,70,0,28.45,124.85,
