g_ac_id,g_ac,g_block,g_gp,g_district,g_pc,g_match_id
129,129 surada,surada,lathipada,ganjam,aska,6052
129,129 surada,surada,merikote,ganjam,aska,6053
129,129 surada,surada,nuagada,ganjam,aska,6054
129,129 surada,surada,palakatu,ganjam,aska,6055
129,129 surada,surada,raibandha,ganjam,aska,6056
129,129 surada,surada,sarabadi,ganjam,aska,6057
129,129 surada,surada,sidhapur,ganjam,aska,6058
129,129 surada,surada,suramani,ganjam,aska,6059
129,129 surada,bellaguntha,ambapua,ganjam,aska,6060
129,129 surada,bellaguntha,badaborasingi,ganjam,aska,6061
129,129 surada,bellaguntha,badapada,ganjam,aska,6062
129,129 surada,bellaguntha,banka,ganjam,aska,6063
129,129 surada,bellaguntha,benipalli,ganjam,aska,6064
129,129 surada,bellaguntha,dhumuchai,ganjam,aska,6065
129,129 surada,bellaguntha,g.nuagam,ganjam,aska,6066
129,129 surada,bellaguntha,gangapur,ganjam,aska,6067
129,129 surada,bellaguntha,gobara,ganjam,aska,6068
129,129 surada,bellaguntha,inginathi,ganjam,aska,6069
129,129 surada,bellaguntha,khairputi,ganjam,aska,6070
129,129 surada,bellaguntha,khetribarpur,ganjam,aska,6071
129,129 surada,bellaguntha,mangalpur,ganjam,aska,6072
129,129 surada,bellaguntha,nettenga,ganjam,aska,6073
129,129 surada,bellaguntha,pailipada,ganjam,aska,6074
129,129 surada,bellaguntha,sasan,ganjam,aska,6075
129,129 surada,bellaguntha,tanarada,ganjam,aska,6076
129,129 surada,bellaguntha,udhra,ganjam,aska,6077
130,130 sanakhemundi,dharakote,baharapur,ganjam,aska,6078
130,130 sanakhemundi,dharakote,balarampur,ganjam,aska,6079
130,130 sanakhemundi,dharakote,baradabili,ganjam,aska,6080
130,130 sanakhemundi,dharakote,dharakote,ganjam,aska,6081
130,130 sanakhemundi,dharakote,dhaugaon,ganjam,aska,6082
130,130 sanakhemundi,dharakote,g.damodarapalli,ganjam,aska,6083
130,130 sanakhemundi,dharakote,jagamohan,ganjam,aska,6084
130,130 sanakhemundi,dharakote,jahada,ganjam,aska,6085
130,130 sanakhemundi,dharakote,jhadabandha,ganjam,aska,6086
130,130 sanakhemundi,dharakote,jharapari,ganjam,aska,6087
130,130 sanakhemundi,dharakote,machhakote,ganjam,aska,6088
130,130 sanakhemundi,dharakote,manikyapur,ganjam,aska,6089
130,130 sanakhemundi,dharakote,mundamarai,ganjam,aska,6090
130,130 sanakhemundi,dharakote,olamba,ganjam,aska,6091
130,130 sanakhemundi,dharakote,rugumu,ganjam,aska,6092
130,130 sanakhemundi,dharakote,saba,ganjam,aska,6093
130,130 sanakhemundi,dharakote,saradhapur,ganjam,aska,6094
130,130 sanakhemundi,dharakote,singipur,ganjam,aska,6095
130,130 sanakhemundi,sanakhemundi,adapada,ganjam,aska,6096
130,130 sanakhemundi,sanakhemundi,ambagam,ganjam,aska,6097
130,130 sanakhemundi,sanakhemundi,chhanameri,ganjam,aska,6098
130,130 sanakhemundi,sanakhemundi,chudangapur,ganjam,aska,6099
130,130 sanakhemundi,sanakhemundi,dayanidhipur,ganjam,aska,6100
130,130 sanakhemundi,sanakhemundi,dengadi,ganjam,aska,6101
130,130 sanakhemundi,sanakhemundi,erendra,ganjam,aska,6102
130,130 sanakhemundi,sanakhemundi,gangapur,ganjam,aska,6103
130,130 sanakhemundi,sanakhemundi,goutami,ganjam,aska,6104
130,130 sanakhemundi,sanakhemundi,jura,ganjam,aska,6105
130,130 sanakhemundi,sanakhemundi,kalarapadar,ganjam,aska,6106
130,130 sanakhemundi,sanakhemundi,kankarada,ganjam,aska,6107
130,130 sanakhemundi,sanakhemundi,kansamari,ganjam,aska,6108
130,130 sanakhemundi,sanakhemundi,kaudia,ganjam,aska,6109
130,130 sanakhemundi,sanakhemundi,khalingi,ganjam,aska,6110
130,130 sanakhemundi,sanakhemundi,maulabhanja,ganjam,aska,6111
130,130 sanakhemundi,sanakhemundi,padmapur,ganjam,aska,6112
130,130 sanakhemundi,sanakhemundi,patapur,ganjam,aska,6113
130,130 sanakhemundi,sanakhemundi,pattiguda,ganjam,aska,6114
130,130 sanakhemundi,sanakhemundi,podamari,ganjam,aska,6115
130,130 sanakhemundi,sanakhemundi,radhadeipur,ganjam,aska,6116
130,130 sanakhemundi,sanakhemundi,ramachandrapur,ganjam,aska,6117
130,130 sanakhemundi,sanakhemundi,sahaspur,ganjam,aska,6118
130,130 sanakhemundi,sanakhemundi,satapentha gopalpur,ganjam,aska,6119
130,130 sanakhemundi,sanakhemundi,singipur,ganjam,aska,6120
130,130 sanakhemundi,sanakhemundi,t.gobindapur,ganjam,aska,6121
131,131 hinjili,sheragada,alarigada,ganjam,aska,6122
131,131 hinjili,sheragada,bandhaguda,ganjam,aska,6123
131,131 hinjili,sheragada,baramunduli,ganjam,aska,6124
131,131 hinjili,sheragada,brahmanachai,ganjam,aska,6125
131,131 hinjili,sheragada,dengapadara,ganjam,aska,6126
131,131 hinjili,sheragada,dhabalapur,ganjam,aska,6127
131,131 hinjili,sheragada,dhanantara,ganjam,aska,6128
131,131 hinjili,sheragada,gobindapur,ganjam,aska,6129
131,131 hinjili,sheragada,gothagam,ganjam,aska,6130
131,131 hinjili,sheragada,k.karadakana,ganjam,aska,6131
131,131 hinjili,sheragada,khirida,ganjam,aska,6132
131,131 hinjili,sheragada,krushnachhai,ganjam,aska,6133
131,131 hinjili,sheragada,kulagada,ganjam,aska,6134
131,131 hinjili,sheragada,kumarapani,ganjam,aska,6135
131,131 hinjili,sheragada,kurula,ganjam,aska,6136
131,131 hinjili,sheragada,mahupadar,ganjam,aska,6137
131,131 hinjili,sheragada,narendrapur,ganjam,aska,6138
131,131 hinjili,sheragada,pitala,ganjam,aska,6139
131,131 hinjili,sheragada,sheragada,ganjam,aska,6140
131,131 hinjili,sheragada,tahara,ganjam,aska,6141
131,131 hinjili,sheragada,takarada,ganjam,aska,6142
131,131 hinjili,sheragada,thuruburai,ganjam,aska,6143
131,131 hinjili,hinjilicut,badakhandi,ganjam,aska,6144
131,131 hinjili,hinjilicut,belgam,ganjam,aska,6145
131,131 hinjili,hinjilicut,bhabandha,ganjam,aska,6146
131,131 hinjili,hinjilicut,burupada,ganjam,aska,6147
131,131 hinjili,hinjilicut,chanduli,ganjam,aska,6148
131,131 hinjili,hinjilicut,darubhadra,ganjam,aska,6149
131,131 hinjili,hinjilicut,dayapalli,ganjam,aska,6150
131,131 hinjili,hinjilicut,dhobadi,ganjam,aska,6151
131,131 hinjili,hinjilicut,durbandha,ganjam,aska,6152
131,131 hinjili,hinjilicut,gandala,ganjam,aska,6153
131,131 hinjili,hinjilicut,kanchuru,ganjam,aska,6154
131,131 hinjili,hinjilicut,kharida,ganjam,aska,6155
131,131 hinjili,hinjilicut,makarajhola,ganjam,aska,6156
131,131 hinjili,hinjilicut,nandika,ganjam,aska,6157
131,131 hinjili,hinjilicut,pochilima,ganjam,aska,6158
131,131 hinjili,hinjilicut,putiapadar,ganjam,aska,6159
131,131 hinjili,hinjilicut,ralaba,ganjam,aska,6160
131,131 hinjili,hinjilicut,sahapur,ganjam,aska,6161
131,131 hinjili,hinjilicut,saru,ganjam,aska,6162
131,131 hinjili,hinjilicut,sasanambagam,ganjam,aska,6163
131,131 hinjili,hinjilicut,sikiri,ganjam,aska,6164
127,127 chhatrapur (sc),ganjam,humma,ganjam,berhampur,6165
127,127 chhatrapur (sc),ganjam,jharedi radhagovindapur,ganjam,berhampur,6166
127,127 chhatrapur (sc),ganjam,kainchapur,ganjam,berhampur,6167
127,127 chhatrapur (sc),ganjam,karapada,ganjam,berhampur,6168
127,127 chhatrapur (sc),ganjam,khandadeuli,ganjam,berhampur,6169
127,127 chhatrapur (sc),ganjam,malada,ganjam,berhampur,6170
127,127 chhatrapur (sc),ganjam,palanga,ganjam,berhampur,6171
127,127 chhatrapur (sc),ganjam,pallibandha,ganjam,berhampur,6172
127,127 chhatrapur (sc),ganjam,poirasi,ganjam,berhampur,6173
127,127 chhatrapur (sc),ganjam,rajapur,ganjam,berhampur,6174
127,127 chhatrapur (sc),ganjam,ramagada(paluru),ganjam,berhampur,6175
127,127 chhatrapur (sc),ganjam,sana ramchandrapur,ganjam,berhampur,6176
127,127 chhatrapur (sc),ganjam,santoshpur,ganjam,berhampur,6177
127,127 chhatrapur (sc),ganjam,subalaya,ganjam,berhampur,6178
127,127 chhatrapur (sc),ganjam,umuri dharmasaranpur,ganjam,berhampur,6179
127,127 chhatrapur (sc),chhatrapur,agastinuagam,ganjam,berhampur,6180
127,127 chhatrapur (sc),chhatrapur,aryapalli,ganjam,berhampur,6181
127,127 chhatrapur (sc),chhatrapur,badamadhapur,ganjam,berhampur,6182
127,127 chhatrapur (sc),chhatrapur,baulagam,ganjam,berhampur,6183
127,127 chhatrapur (sc),chhatrapur,bhikaripalli,ganjam,berhampur,6184
127,127 chhatrapur (sc),chhatrapur,bipulingi,ganjam,berhampur,6185
127,127 chhatrapur (sc),chhatrapur,chamakhandi,ganjam,berhampur,6186
127,127 chhatrapur (sc),chhatrapur,chikalakhandi,ganjam,berhampur,6187
127,127 chhatrapur (sc),chhatrapur,kalipalli,ganjam,berhampur,6188
127,127 chhatrapur (sc),chhatrapur,konamana,ganjam,berhampur,6189
127,127 chhatrapur (sc),chhatrapur,laxmipur,ganjam,berhampur,6190
127,127 chhatrapur (sc),chhatrapur,mahanadapur,ganjam,berhampur,6191
127,127 chhatrapur (sc),chhatrapur,narendrapur,ganjam,berhampur,6192
127,127 chhatrapur (sc),chhatrapur,podapadar,ganjam,berhampur,6193
127,127 chhatrapur (sc),chhatrapur,potalampur,ganjam,berhampur,6194
127,127 chhatrapur (sc),chhatrapur,sriramachandrapur,ganjam,berhampur,6195
127,127 chhatrapur (sc),chhatrapur,sundarpur,ganjam,berhampur,6196
127,127 chhatrapur (sc),chhatrapur,tanganapalli,ganjam,berhampur,6197
132,132 gopalpur,rangailunda,badakusastali,ganjam,berhampur,6198
132,132 gopalpur,rangailunda,bakshipalli,ganjam,berhampur,6199
132,132 gopalpur,rangailunda,bhabinipur,ganjam,berhampur,6200
132,132 gopalpur,rangailunda,biswanathpur,ganjam,berhampur,6201
132,132 gopalpur,rangailunda,chandapur,ganjam,berhampur,6202
132,132 gopalpur,rangailunda,chikarada,ganjam,berhampur,6203
132,132 gopalpur,rangailunda,dura,ganjam,berhampur,6204
132,132 gopalpur,rangailunda,ganju,ganjam,berhampur,6205
132,132 gopalpur,rangailunda,golabandha,ganjam,berhampur,6206
132,132 gopalpur,rangailunda,golanthara,ganjam,berhampur,6207
132,132 gopalpur,rangailunda,haladiapadar,ganjam,berhampur,6208
132,132 gopalpur,rangailunda,hatipada,ganjam,berhampur,6209
132,132 gopalpur,rangailunda,indrakhi,ganjam,berhampur,6210
132,132 gopalpur,rangailunda,kamalapur,ganjam,berhampur,6211
132,132 gopalpur,rangailunda,kanisi,ganjam,berhampur,6212
132,132 gopalpur,rangailunda,karapalli,ganjam,berhampur,6213
132,132 gopalpur,rangailunda,keluapalli,ganjam,berhampur,6214
132,132 gopalpur,rangailunda,kolathigam,ganjam,berhampur,6215
132,132 gopalpur,rangailunda,kotharasingi,ganjam,berhampur,6216
132,132 gopalpur,rangailunda,laudigam,ganjam,berhampur,6217
132,132 gopalpur,rangailunda,luhajhar,ganjam,berhampur,6218
132,132 gopalpur,rangailunda,mantridi,ganjam,berhampur,6219
132,132 gopalpur,rangailunda,markandi,ganjam,berhampur,6220
132,132 gopalpur,rangailunda,mendrajpur,ganjam,berhampur,6221
132,132 gopalpur,rangailunda,narayanpur,ganjam,berhampur,6222
132,132 gopalpur,rangailunda,padmapur,ganjam,berhampur,6223
132,132 gopalpur,rangailunda,phulta,ganjam,berhampur,6224
132,132 gopalpur,rangailunda,randha,ganjam,berhampur,6225
132,132 gopalpur,rangailunda,rangeilunda,ganjam,berhampur,6226
132,132 gopalpur,rangailunda,rangipur,ganjam,berhampur,6227
132,132 gopalpur,rangailunda,sasanapadara,ganjam,berhampur,6228
132,132 gopalpur,rangailunda,satakutuni,ganjam,berhampur,6229
132,132 gopalpur,kukudakhandi,hugulapatta,ganjam,berhampur,6230
132,132 gopalpur,kukudakhandi,gurunthi,ganjam,berhampur,6231
132,132 gopalpur,kukudakhandi,borigam,ganjam,berhampur,6232
132,132 gopalpur,kukudakhandi,nimakhandi,ganjam,berhampur,6233
134,134 digapahandi,digapahandi,ankorada,ganjam,berhampur,6234
134,134 digapahandi,digapahandi,b.l.narayanpur,ganjam,berhampur,6235
134,134 digapahandi,digapahandi,b.turubudi,ganjam,berhampur,6236
134,134 digapahandi,digapahandi,badadumula,ganjam,berhampur,6237
134,134 digapahandi,digapahandi,bamakei,ganjam,berhampur,6238
134,134 digapahandi,digapahandi,basudevpur,ganjam,berhampur,6239
134,134 digapahandi,digapahandi,bhismagiri,ganjam,berhampur,6240
134,134 digapahandi,digapahandi,bhramarpur,ganjam,berhampur,6241
134,134 digapahandi,digapahandi,chasanimakhandi,ganjam,berhampur,6242
134,134 digapahandi,digapahandi,chaudhury tikarapada,ganjam,berhampur,6243
134,134 digapahandi,digapahandi,gadagobindapur,ganjam,berhampur,6244
134,134 digapahandi,digapahandi,gaudagam,ganjam,berhampur,6245
134,134 digapahandi,digapahandi,gokarnapur,ganjam,berhampur,6246
134,134 digapahandi,digapahandi,jakara,ganjam,berhampur,6247
134,134 digapahandi,digapahandi,kaithada,ganjam,berhampur,6248
134,134 digapahandi,digapahandi,kaithakhandi,ganjam,berhampur,6249
134,134 digapahandi,digapahandi,karapada,ganjam,berhampur,6250
134,134 digapahandi,digapahandi,khamarigam,ganjam,berhampur,6251
134,134 digapahandi,digapahandi,kotinada,ganjam,berhampur,6252
134,134 digapahandi,digapahandi,kusapada,ganjam,berhampur,6253
134,134 digapahandi,digapahandi,nimakhandipentha,ganjam,berhampur,6254
134,134 digapahandi,digapahandi,padmanavpur,ganjam,berhampur,6255
134,134 digapahandi,digapahandi,phasiguda,ganjam,berhampur,6256
134,134 digapahandi,digapahandi,sahadev tikarpada,ganjam,berhampur,6257
134,134 digapahandi,digapahandi,sidheswar,ganjam,berhampur,6258
134,134 digapahandi,kukudakhandi,baghalati,ganjam,berhampur,6259
134,134 digapahandi,kukudakhandi,anantei,ganjam,berhampur,6260
134,134 digapahandi,kukudakhandi,ankusapur,ganjam,berhampur,6261
134,134 digapahandi,kukudakhandi,balipada,ganjam,berhampur,6262
134,134 digapahandi,kukudakhandi,banthapalli,ganjam,berhampur,6263
134,134 digapahandi,kukudakhandi,baulojholi,ganjam,berhampur,6264
134,134 digapahandi,kukudakhandi,dengapodar,ganjam,berhampur,6265
134,134 digapahandi,kukudakhandi,dhakhinapur,ganjam,berhampur,6266
134,134 digapahandi,kukudakhandi,jagadalapur,ganjam,berhampur,6267
134,134 digapahandi,kukudakhandi,kukudakhandi,ganjam,berhampur,6268
134,134 digapahandi,kukudakhandi,masiakhali,ganjam,berhampur,6269
134,134 digapahandi,kukudakhandi,lanjia,ganjam,berhampur,6270
134,134 digapahandi,kukudakhandi,lochapada,ganjam,berhampur,6271
134,134 digapahandi,kukudakhandi,rohigam,ganjam,berhampur,6272
134,134 digapahandi,kukudakhandi,kankia,ganjam,berhampur,6273
134,134 digapahandi,kukudakhandi,lathi,ganjam,berhampur,6274
134,134 digapahandi,kukudakhandi,mohada,ganjam,berhampur,6275
134,134 digapahandi,kukudakhandi,sihala,ganjam,berhampur,6276
135,135 chikiti,patrapur,ambapur,ganjam,berhampur,6277
135,135 chikiti,patrapur,ankuli,ganjam,berhampur,6278
135,135 chikiti,patrapur,b.nuagam,ganjam,berhampur,6279
135,135 chikiti,patrapur,badapur,ganjam,berhampur,6280
135,135 chikiti,patrapur,baranga,ganjam,berhampur,6281
135,135 chikiti,patrapur,buratala,ganjam,berhampur,6282
135,135 chikiti,patrapur,gudipadara,ganjam,berhampur,6283
135,135 chikiti,patrapur,gundura,ganjam,berhampur,6284
135,135 chikiti,patrapur,jarada,ganjam,berhampur,6285
135,135 chikiti,patrapur,jayantipur,ganjam,berhampur,6286
135,135 chikiti,patrapur,kesaripada,ganjam,berhampur,6287
135,135 chikiti,patrapur,khamarigam,ganjam,berhampur,6288
135,135 chikiti,patrapur,kharanipada,ganjam,berhampur,6289
135,135 chikiti,patrapur,khariaguda,ganjam,berhampur,6290
135,135 chikiti,patrapur,mandarada,ganjam,berhampur,6291
135,135 chikiti,patrapur,padadigi,ganjam,berhampur,6292
135,135 chikiti,patrapur,patrapur,ganjam,berhampur,6293
135,135 chikiti,patrapur,samantarapur,ganjam,berhampur,6294
135,135 chikiti,patrapur,samantiapalli,ganjam,berhampur,6295
135,135 chikiti,patrapur,surangi,ganjam,berhampur,6296
135,135 chikiti,patrapur,tandipur,ganjam,berhampur,6297
135,135 chikiti,patrapur,tumbagada,ganjam,berhampur,6298
135,135 chikiti,patrapur,turubudi,ganjam,berhampur,6299
135,135 chikiti,chikiti,chandapur,ganjam,berhampur,6300
135,135 chikiti,chikiti,ekasingi,ganjam,berhampur,6301
135,135 chikiti,chikiti,girisola,ganjam,berhampur,6302
135,135 chikiti,chikiti,gobindanagar,ganjam,berhampur,6303
135,135 chikiti,chikiti,jhatipadar,ganjam,berhampur,6304
135,135 chikiti,chikiti,k.nuagam,ganjam,berhampur,6305
135,135 chikiti,chikiti,kalabada,ganjam,berhampur,6306
135,135 chikiti,chikiti,katuru,ganjam,berhampur,6307
135,135 chikiti,chikiti,kotilingi,ganjam,berhampur,6308
135,135 chikiti,chikiti,lalamenta,ganjam,berhampur,6309
135,135 chikiti,chikiti,nuapada,ganjam,berhampur,6310
135,135 chikiti,chikiti,pitatali,ganjam,berhampur,6311
135,135 chikiti,chikiti,r.subani,ganjam,berhampur,6312
135,135 chikiti,chikiti,ramachandrapur,ganjam,berhampur,6313
135,135 chikiti,chikiti,rampa,ganjam,berhampur,6314
135,135 chikiti,chikiti,sunapur,ganjam,berhampur,6315
135,135 chikiti,chikiti,surala,ganjam,berhampur,6316
136,136 mohana (st),mohana,adava,gajapati,berhampur,6317
136,136 mohana (st),mohana,aligonda,gajapati,berhampur,6318
136,136 mohana (st),mohana,antaraba,gajapati,berhampur,6319
136,136 mohana (st),mohana,badakhani,gajapati,berhampur,6320
136,136 mohana (st),mohana,badasindhiba,gajapati,berhampur,6321
136,136 mohana (st),mohana,badeguda,gajapati,berhampur,6322
136,136 mohana (st),mohana,baghamari,gajapati,berhampur,6323
136,136 mohana (st),mohana,birikote,gajapati,berhampur,6324
136,136 mohana (st),mohana,chandiput,gajapati,berhampur,6325
136,136 mohana (st),mohana,chandragiri,gajapati,berhampur,6326
136,136 mohana (st),mohana,chudangapur,gajapati,berhampur,6327
136,136 mohana (st),mohana,damadua,gajapati,berhampur,6328
136,136 mohana (st),mohana,dambaguda,gajapati,berhampur,6329
136,136 mohana (st),mohana,dengaskhal,gajapati,berhampur,6330
136,136 mohana (st),mohana,dhadiambo,gajapati,berhampur,6331
136,136 mohana (st),mohana,dhepaguda,gajapati,berhampur,6332
136,136 mohana (st),mohana,gardama,gajapati,berhampur,6333
136,136 mohana (st),mohana,govindapur,gajapati,berhampur,6334
136,136 mohana (st),mohana,guluba,gajapati,berhampur,6335
136,136 mohana (st),mohana,gurujhuli,gajapati,berhampur,6336
136,136 mohana (st),mohana,jarrow,gajapati,berhampur,6337
136,136 mohana (st),mohana,jeeranga,gajapati,berhampur,6338
136,136 mohana (st),mohana,juba,gajapati,berhampur,6339
136,136 mohana (st),mohana,karchabadi,gajapati,berhampur,6340
136,136 mohana (st),mohana,kattama,gajapati,berhampur,6341
136,136 mohana (st),mohana,kesariguda,gajapati,berhampur,6342
136,136 mohana (st),mohana,khariguda,gajapati,berhampur,6343
136,136 mohana (st),mohana,liliguda,gajapati,berhampur,6344
136,136 mohana (st),mohana,lobarsingi,gajapati,berhampur,6345
136,136 mohana (st),mohana,luhagudi,gajapati,berhampur,6346
136,136 mohana (st),mohana,malasapadar,gajapati,berhampur,6347
136,136 mohana (st),mohana,mandimera,gajapati,berhampur,6348
136,136 mohana (st),mohana,manikapur,gajapati,berhampur,6349
136,136 mohana (st),mohana,merapalli,gajapati,berhampur,6350
136,136 mohana (st),mohana,mohana,gajapati,berhampur,6351
136,136 mohana (st),mohana,paniganda,gajapati,berhampur,6352
136,136 mohana (st),mohana,pindiki,gajapati,berhampur,6353
136,136 mohana (st),mohana,raipanka,gajapati,berhampur,6354
136,136 mohana (st),mohana,sikulipadar,gajapati,berhampur,6355
136,136 mohana (st),r. udayagiri,abarsing,gajapati,berhampur,6356
136,136 mohana (st),r. udayagiri,anagha,gajapati,berhampur,6357
136,136 mohana (st),r. udayagiri,bastriguda,gajapati,berhampur,6358
136,136 mohana (st),r. udayagiri,chellagada,gajapati,berhampur,6359
136,136 mohana (st),r. udayagiri,chelligada,gajapati,berhampur,6360
136,136 mohana (st),r. udayagiri,dabaraguda,gajapati,berhampur,6361
136,136 mohana (st),r. udayagiri,mahendragada,gajapati,berhampur,6362
136,136 mohana (st),r. udayagiri,mangarajpur,gajapati,berhampur,6363
136,136 mohana (st),r. udayagiri,parisala,gajapati,berhampur,6364
136,136 mohana (st),r. udayagiri,purunapani,gajapati,berhampur,6365
136,136 mohana (st),r. udayagiri,r.udayagiri,gajapati,berhampur,6366
136,136 mohana (st),r. udayagiri,ramagiri,gajapati,berhampur,6367
136,136 mohana (st),r. udayagiri,randiva,gajapati,berhampur,6368
136,136 mohana (st),r. udayagiri,sabarpalli,gajapati,berhampur,6369
136,136 mohana (st),r. udayagiri,sialilati,gajapati,berhampur,6370
136,136 mohana (st),r. udayagiri,subalada,gajapati,berhampur,6371
136,136 mohana (st),r. udayagiri,tabarsingi,gajapati,berhampur,6372
136,136 mohana (st),nuagada,anuguru,gajapati,berhampur,6373
136,136 mohana (st),nuagada,attarsingi,gajapati,berhampur,6374
136,136 mohana (st),nuagada,badapada,gajapati,berhampur,6375
136,136 mohana (st),nuagada,betarsingi,gajapati,berhampur,6376
136,136 mohana (st),nuagada,k jhalrasing,gajapati,berhampur,6377
136,136 mohana (st),nuagada,keradang,gajapati,berhampur,6378
136,136 mohana (st),nuagada,khajuripada,gajapati,berhampur,6379
136,136 mohana (st),nuagada,kirama,gajapati,berhampur,6380
136,136 mohana (st),nuagada,luhangar,gajapati,berhampur,6381
136,136 mohana (st),nuagada,nuagada,gajapati,berhampur,6382
136,136 mohana (st),nuagada,paik antarada,gajapati,berhampur,6383
136,136 mohana (st),nuagada,parimala,gajapati,berhampur,6384
136,136 mohana (st),nuagada,putrupada,gajapati,berhampur,6385
136,136 mohana (st),nuagada,sambalpur,gajapati,berhampur,6386
136,136 mohana (st),nuagada,sundardanga,gajapati,berhampur,6387
136,136 mohana (st),nuagada,tabarada,gajapati,berhampur,6388
136,136 mohana (st),nuagada,tangili,gajapati,berhampur,6389
136,136 mohana (st),nuagada,titisingi,gajapati,berhampur,6390
136,136 mohana (st),nuagada,udayapur,gajapati,berhampur,6391
136,136 mohana (st),rayagada,ameda,gajapati,berhampur,6392
136,136 mohana (st),rayagada,dambalo,gajapati,berhampur,6393
136,136 mohana (st),rayagada,engarsingi,gajapati,berhampur,6394
136,136 mohana (st),rayagada,gandahati,gajapati,berhampur,6395
136,136 mohana (st),rayagada,gangabada,gajapati,berhampur,6396
136,136 mohana (st),rayagada,jeerango,gajapati,berhampur,6397
136,136 mohana (st),rayagada,jolanga,gajapati,berhampur,6398
136,136 mohana (st),rayagada,karadasingi,gajapati,berhampur,6399
136,136 mohana (st),rayagada,kerandi,gajapati,berhampur,6400
136,136 mohana (st),rayagada,koinpur,gajapati,berhampur,6401
136,136 mohana (st),rayagada,kumulsing,gajapati,berhampur,6402
136,136 mohana (st),rayagada,lailai,gajapati,berhampur,6403
136,136 mohana (st),rayagada,laxmipur,gajapati,berhampur,6404
136,136 mohana (st),rayagada,loba,gajapati,berhampur,6405
136,136 mohana (st),rayagada,marloba,gajapati,berhampur,6406
136,136 mohana (st),rayagada,narayanpur,gajapati,berhampur,6407
136,136 mohana (st),rayagada,putara,gajapati,berhampur,6408
136,136 mohana (st),rayagada,rayagada,gajapati,berhampur,6409
136,136 mohana (st),rayagada,s.karadasingi,gajapati,berhampur,6410
136,136 mohana (st),rayagada,sanatundi,gajapati,berhampur,6411
136,136 mohana (st),rayagada,talamunda,gajapati,berhampur,6412
137,137 paralakhemundi,gumma,ajayagada,gajapati,berhampur,6413
137,137 paralakhemundi,gumma,badakolakote,gajapati,berhampur,6414
137,137 paralakhemundi,gumma,baijhal,gajapati,berhampur,6415
137,137 paralakhemundi,gumma,bhuvani,gajapati,berhampur,6416
137,137 paralakhemundi,gumma,brusava,gajapati,berhampur,6417
137,137 paralakhemundi,gumma,dumbada,gajapati,berhampur,6418
137,137 paralakhemundi,gumma,gaiba,gajapati,berhampur,6419
137,137 paralakhemundi,gumma,gumma,gajapati,berhampur,6420
137,137 paralakhemundi,gumma,jeeba,gajapati,berhampur,6421
137,137 paralakhemundi,gumma,jhami,gajapati,berhampur,6422
137,137 paralakhemundi,gumma,kujasingi,gajapati,berhampur,6423
137,137 paralakhemundi,gumma,munisingi,gajapati,berhampur,6424
137,137 paralakhemundi,gumma,namanagada,gajapati,berhampur,6425
137,137 paralakhemundi,gumma,parida,gajapati,berhampur,6426
137,137 paralakhemundi,gumma,ragidi,gajapati,berhampur,6427
137,137 paralakhemundi,gumma,serango,gajapati,berhampur,6428
137,137 paralakhemundi,gumma,tarangada,gajapati,berhampur,6429
137,137 paralakhemundi,gumma,tarava,gajapati,berhampur,6430
137,137 paralakhemundi,gumma,tumula,gajapati,berhampur,6431
137,137 paralakhemundi,gumma,ukhura,gajapati,berhampur,6432
137,137 paralakhemundi,kashinagar,alada,gajapati,berhampur,6433
137,137 paralakhemundi,kashinagar,budura,gajapati,berhampur,6434
137,137 paralakhemundi,kashinagar,goribandha,gajapati,berhampur,6435
137,137 paralakhemundi,kashinagar,hadubhangi,gajapati,berhampur,6436
137,137 paralakhemundi,kashinagar,k.sitapur,gajapati,berhampur,6437
137,137 paralakhemundi,kashinagar,khandava,gajapati,berhampur,6438
137,137 paralakhemundi,kashinagar,kharada,gajapati,berhampur,6439
137,137 paralakhemundi,kashinagar,kidigam,gajapati,berhampur,6440
137,137 paralakhemundi,kashinagar,parthada,gajapati,berhampur,6441
137,137 paralakhemundi,kashinagar,ranipeta,gajapati,berhampur,6442
137,137 paralakhemundi,kashinagar,siali,gajapati,berhampur,6443
137,137 paralakhemundi,kashinagar,sidhamadanga,gajapati,berhampur,6444
137,137 paralakhemundi,gosani ,agarakhandi,gajapati,berhampur,6445
137,137 paralakhemundi,gosani ,bada gosani,gajapati,berhampur,6446
137,137 paralakhemundi,gosani ,bada koturu,gajapati,berhampur,6447
137,137 paralakhemundi,gosani ,bagasala,gajapati,berhampur,6448
137,137 paralakhemundi,gosani ,bhuskudi,gajapati,berhampur,6449
137,137 paralakhemundi,gosani ,bomika,gajapati,berhampur,6450
137,137 paralakhemundi,gosani ,garabandha,gajapati,berhampur,6451
137,137 paralakhemundi,gosani ,ghorani,gajapati,berhampur,6452
137,137 paralakhemundi,gosani ,gurandi,gajapati,berhampur,6453
137,137 paralakhemundi,gosani ,kantragada,gajapati,berhampur,6454
137,137 paralakhemundi,gosani ,katala kaitha,gajapati,berhampur,6455
137,137 paralakhemundi,gosani ,kerandi,gajapati,berhampur,6456
137,137 paralakhemundi,gosani ,kharasanda,gajapati,berhampur,6457
137,137 paralakhemundi,gosani ,labanyagada,gajapati,berhampur,6458
137,137 paralakhemundi,gosani ,machamara,gajapati,berhampur,6459
137,137 paralakhemundi,gosani ,madhusudanpur,gajapati,berhampur,6460
